method,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,cnotc_alpha,cnotc_epsilon,cnotc_threshold,cnotc_trial_complexity,cnotc_set_size,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance,cnotc_best_in_set_performance_loss,cnotc_sources,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance,budget_10_at_5_best_in_set_performance_loss,budget_10_at_5_sources,dataset_model,task,model,model_name,metric,metric_name,method_id,method_type,method_group,target_id,performance_loss_pct,raw_oracle_gap,raw_oracle_gap_points,actual_best_performance_points,predicted_performance_points
Composite-RRF,taxi1500_mt5::esk,esk,lrl,nld,mrl,eus,mrl,0.130175983436853,0.2102081442536081,0.3807281639868308,0.2540861140189272,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2102081442536081,0.0,"ron,rus,spa,jpn,nld,ita,por,pol,ukr,zlm,urd,vie,swe,tgl,dan,cmn,eng,eus,deu,ben,arz,ces,ceb,hrv,ind,hun,fin,fra",10,0.3125,0.0,0.0,0.1526610644257703,0.2737623703028815,"ron,rus,spa,jpn,nld,dan,ces,ceb,hrv,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::esk,38.07281639868308,0.0800321608167551,8.00321608167551,21.020814425360808,13.0175983436853
Composite-RRF,taxi1500_mt5::eus,eus,mrl,ron,mrl,fra,hrl,0.3698605957534529,0.472534037050166,0.2172826362681951,0.5359915083070455,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.9032258064516128,1.0,1.0,0.472534037050166,0.0,"rus,por,ron,spa,jpn,nld,ita,pol,ukr,zlm,urd,vie,tam,tgl,dan,cmn,eng,deu,ben,arz,ces,hrv,hin,ind,hun,fin,heb,fra",10,0.3225806451612903,0.0,0.0,0.3885555227069954,0.1777195032709466,"por,ron,spa,jpn,nld,ita,deu,ces,hun,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::eus,21.728263626819512,0.10267344129671307,10.267344129671308,47.2534037050166,36.986059575345294
Composite-RRF,taxi1500_mt5::ewe,ewe,lrl,eus,mrl,nld,mrl,0.0637254901960784,0.2771133072314731,0.7700381449280297,0.2540861140189272,0.0,1.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2771133072314731,0.0,"rus,ron,spa,nld,jpn,por,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,deu,ben,arz,ceb,ces,hrv,ita,hun,eus,fin,hin,fra,heb",10,0.3125,1.0,1.0,0.2771133072314731,0.0,"ron,nld,dan,ben,arz,ces,hrv,ita,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::ewe,77.00381449280297,0.2133878170353947,21.33878170353947,27.71133072314731,6.37254901960784
Composite-RRF,taxi1500_mt5::faa,faa,lrl,zlm,lrl,fra,hrl,0.0487179487179487,0.1781695879058962,0.7265641724238591,0.1923725871646691,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1781695879058962,0.0,"ron,rus,spa,ita,jpn,nld,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,eng,ben,arz,ces,ceb,hrv,hun,ind,fra,fin,eus,heb,hin",10,0.3125,0.0,0.0,0.1238253178551685,0.3050142882938625,"ron,ita,jpn,zlm,cmn,ben,ceb,hun,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::faa,72.65641724238591,0.1294516391879475,12.94516391879475,17.81695879058962,4.87179487179487
Composite-RRF,taxi1500_mt5::fai,fai,lrl,zlm,lrl,ces,mrl,0.0617588031381134,0.1655672369958084,0.6269865689690954,0.0641241957215563,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1655672369958084,0.0,"rus,ron,spa,jpn,por,pol,nld,urd,ukr,tha,vie,zlm,tam,tgl,dan,cmn,eng,ben,arz,ces,ceb,hrv,ind,ita,hun,eus,fin,fra",10,0.3125,1.0,1.0,0.1655672369958084,0.0,"ron,jpn,vie,zlm,tgl,ben,ces,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::fai,62.69865689690954,0.10380843385769499,10.380843385769499,16.55672369958084,6.17588031381134
Composite-RRF,taxi1500_mt5::far,far,lrl,ceb,mrl,nld,mrl,0.1452714850773103,0.2262659718542071,0.3579614120195017,0.2032688912151417,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2262659718542071,0.0,"rus,ron,spa,nld,jpn,por,pol,ukr,zlm,urd,vie,swe,tha,tgl,dan,deu,cmn,eng,ben,ceb,ces,hun,hrv,ita,ind,fra,fin,eus",10,0.3125,0.0,0.0,0.170255348516218,0.2475432911055629,"rus,ron,spa,jpn,zlm,vie,tgl,cmn,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::far,35.79614120195017,0.0809944867768968,8.09944867768968,22.62659718542071,14.527148507731031
Composite-RRF,taxi1500_mt5::ffm,ffm,lrl,zlm,lrl,spa,hrl,0.1152535811072396,0.1581756847411496,0.2713571539402589,0.3127621577152473,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1581756847411496,0.0,"ron,rus,spa,jpn,pol,por,nld,urd,ukr,zlm,swe,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,hun,hrv,ind,ita,fin,fra,eus,heb",10,0.3125,1.0,1.0,0.1581756847411496,0.0,"ron,spa,nld,zlm,arz,ces,ita,fra,eus,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::ffm,27.13571539402589,0.04292210363391,4.292210363391,15.81756847411496,11.52535811072396
Composite-RRF,taxi1500_mt5::fin,fin,mrl,hun,mrl,fra,hrl,0.166936331642214,0.6321643050002128,0.7359288869652997,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.9032258064516128,1.0,1.0,0.6321643050002128,0.0,"ron,rus,spa,nld,ita,jpn,pol,por,ukr,zlm,vie,urd,swe,dan,cmn,eng,deu,ben,arz,ces,ceb,hun,hrv,ind,eus,hin,heb,fra",10,0.3225806451612903,1.0,0.0,0.6164948703058458,0.0247869653038409,"ron,rus,spa,pol,ukr,swe,dan,ces,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::fin,73.59288869652997,0.4652279733579988,46.52279733579988,63.21643050002128,16.6936331642214
Composite-RRF,taxi1500_mt5::for,for,lrl,jpn,hrl,ukr,mrl,0.0584395871281117,0.193221844384635,0.6975518616219212,0.0961862935823345,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.193221844384635,0.0,"ron,spa,rus,jpn,nld,ita,por,pol,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,eng,deu,ben,ces,ceb,hun,hrv,ind,fin,eus,heb",10,0.3125,0.0,0.0,0.1054274034601066,0.4543711980606154,"ron,spa,jpn,ita,zlm,eng,ben,ces,ceb,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::for,69.75518616219212,0.1347822572565233,13.47822572565233,19.3221844384635,5.843958712811171
Composite-RRF,taxi1500_mt5::fra,fra,hrl,ita,mrl,eng,hrl,0.6062038099015381,0.7112098161135648,0.147644202643091,0.4464587011835963,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.9032258064516128,1.0,1.0,0.7112098161135648,0.0,"ron,por,rus,spa,nld,ita,jpn,pol,urd,ukr,zlm,vie,swe,deu,dan,cmn,eng,ben,arz,ces,ceb,hrv,hin,hun,ind,fin,eus,heb",10,0.3225806451612903,0.0,0.0,0.6184235517568851,0.1304625755360268,"ron,por,rus,spa,nld,ita,swe,deu,dan,ces",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::fra,14.7644202643091,0.10500600621202671,10.500600621202672,71.12098161135648,60.62038099015381
Composite-RRF,taxi1500_mt5::fuf,fuf,lrl,arz,mrl,tha,mrl,0.0632603406326034,0.1862798020692757,0.6604015039210881,0.2564967828862255,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1862798020692757,0.0,"por,ron,spa,rus,ita,jpn,nld,pol,urd,ukr,zlm,tha,tgl,dan,cmn,eng,eus,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,fra,heb",10,0.3125,1.0,0.0,0.1779239766081871,0.0448563148997825,"spa,ita,zlm,eus,arz,ces,ceb,ind,fra,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::fuf,66.04015039210881,0.12301946143667229,12.301946143667228,18.627980206927568,6.32603406326034
Composite-RRF,taxi1500_mt5::fuh,fuh,lrl,zlm,lrl,fra,hrl,0.1183150183150183,0.1692469756797242,0.3009327473070323,0.2794947254208199,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1692469756797242,0.0,"ron,spa,rus,nld,jpn,pol,por,urd,ukr,zlm,vie,tha,tgl,dan,eus,deu,eng,ben,arz,ces,ceb,hun,hrv,ind,ita,fin,fra,heb",10,0.3125,0.0,0.0,0.1576065551194656,0.0687777167864223,"ron,spa,nld,zlm,eus,arz,ces,ceb,hun,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::fuh,30.09327473070323,0.05093195736470589,5.093195736470589,16.92469756797242,11.83150183150183
Composite-RRF,taxi1500_mt5::gah,gah,lrl,jpn,hrl,swe,mrl,0.0606812169312169,0.1737697293252849,0.6507952382337786,0.1524516684113563,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,0.0,0.0,0.146222064094455,0.158529712498214,"rus,por,ron,spa,ita,jpn,nld,pol,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,eus",10,0.3125,0.0,0.0,0.1251386001386001,0.2798596129228624,"rus,ron,spa,jpn,zlm,cmn,ces,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gah,65.07952382337785,0.113088512394068,11.3088512394068,17.37697293252849,6.0681216931216895
Composite-RRF,taxi1500_mt5::gai,gai,lrl,ceb,mrl,ben,mrl,0.1136150234741784,0.1618456710882898,0.2980039397396096,0.3049033368227127,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1618456710882898,0.0,"ron,spa,rus,ita,jpn,por,nld,urd,ukr,zlm,vie,tam,tha,tgl,dan,cmn,eus,eng,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,fra",10,0.3125,1.0,1.0,0.1618456710882898,0.0,"ron,jpn,zlm,cmn,eus,ben,ceb,hun,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gai,29.800393973960958,0.04823064761411139,4.823064761411139,16.18456710882898,11.36150234741784
Composite-RRF,taxi1500_mt5::gam,gam,lrl,vie,mrl,spa,hrl,0.0476190476190476,0.2375551204464422,0.7995452696218203,0.0961862935823345,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2375551204464422,0.0,"ron,rus,spa,jpn,nld,urd,ukr,zlm,vie,tam,swe,tha,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,ita,hun,ind,eus,fin,heb,fra",10,0.3125,1.0,0.0,0.2309467096352342,0.0278184313551679,"ron,jpn,nld,zlm,vie,cmn,ces,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gam,79.95452696218203,0.1899360728273946,18.99360728273946,23.75551204464422,4.76190476190476
Composite-RRF,taxi1500_mt5::gaw,gaw,lrl,jpn,hrl,nld,mrl,0.0490956072351421,0.2012378182480337,0.7560319046262478,0.1603104893038909,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2012378182480337,0.0,"ron,rus,spa,jpn,nld,ita,por,pol,urd,ukr,zlm,vie,swe,tha,tgl,dan,cmn,eng,deu,ben,ces,ceb,hun,hrv,ind,fin,eus,fra",10,0.3125,1.0,1.0,0.2012378182480337,0.0,"ron,jpn,nld,zlm,vie,cmn,ben,ces,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gaw,75.60319046262478,0.1521422110128916,15.21422110128916,20.12378182480337,4.90956072351421
Composite-RRF,taxi1500_mt5::gaz,gaz,lrl,arz,mrl,hun,mrl,0.0748366013071895,0.186827625852016,0.5994350355526826,0.2032688912151417,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.186827625852016,0.0,"ron,spa,rus,jpn,nld,urd,ukr,zlm,vie,tam,swe,tha,tgl,dan,cmn,eng,ben,arz,ces,hrv,hun,hin,ind,ita,fin,eus,heb,fra",10,0.3125,0.0,0.0,0.1749904006001567,0.0633590733590729,"ron,jpn,urd,zlm,tam,cmn,ben,arz,fin,heb",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gaz,59.943503555268265,0.11199102454482651,11.19910245448265,18.6827625852016,7.48366013071895
Composite-RRF,taxi1500_mt5::gdn,gdn,lrl,zlm,lrl,tha,mrl,0.1439477336416507,0.224881371858116,0.3598948083059926,0.0508172228037854,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.224881371858116,0.0,"rus,ron,spa,nld,jpn,por,urd,ukr,tha,zlm,vie,tam,tgl,dan,cmn,eng,ben,arz,ces,ceb,hrv,ita,hun,ind,fin,eus,fra,heb",10,0.3125,1.0,1.0,0.224881371858116,0.0,"ron,spa,jpn,urd,tha,zlm,cmn,ceb,ind,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gdn,35.989480830599256,0.08093363821646529,8.093363821646529,22.4881371858116,14.39477336416507
Composite-RRF,taxi1500_mt5::gdr,gdr,lrl,ceb,mrl,fin,mrl,0.1430030643513789,0.2372277966944556,0.3971909432874603,0.177860279813249,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2372277966944556,0.0,"rus,ron,spa,jpn,nld,ita,pol,urd,ukr,zlm,vie,tam,swe,tha,tgl,dan,cmn,eus,eng,deu,ben,arz,ces,ceb,hrv,hun,ind,fin",10,0.3125,1.0,1.0,0.2372277966944556,0.0,"spa,jpn,nld,zlm,vie,cmn,ces,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gdr,39.71909432874603,0.09422473234307668,9.422473234307668,23.722779669445558,14.300306435137891
Composite-RRF,taxi1500_mt5::geb,geb,lrl,ceb,mrl,ces,mrl,0.1421860319448794,0.1742387098079436,0.183958420596632,0.3049033368227127,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1742387098079436,0.0,"ron,rus,spa,nld,ita,jpn,urd,ukr,zlm,vie,tam,swe,tha,tgl,dan,cmn,deu,eng,ben,arz,ces,ceb,hun,hrv,ind,eus,fin,fra",10,0.3125,1.0,0.0,0.1691430646332607,0.0292451957449617,"ron,nld,jpn,urd,zlm,tha,eng,ceb,ind,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::geb,18.3958420596632,0.032052677863064205,3.2052677863064205,17.42387098079436,14.218603194487939
Composite-RRF,taxi1500_mt5::gfk,gfk,lrl,ceb,mrl,swe,mrl,0.1223489395758303,0.2328256153080097,0.4745039569036575,0.0508172228037854,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2328256153080097,0.0,"rus,ron,spa,jpn,por,nld,pol,urd,tha,ukr,zlm,vie,swe,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,hrv,ind,ita,hun,fin,eus",10,0.3125,0.0,0.0,0.2001623207460323,0.1402908117251895,"ron,spa,jpn,tha,zlm,vie,tgl,ceb,ind,ita",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gfk,47.450395690365745,0.11047667573217938,11.047667573217938,23.28256153080097,12.234893957583031
Composite-RRF,taxi1500_mt5::ghs,ghs,lrl,jpn,hrl,spa,hrl,0.0649836372136512,0.1771929824561403,0.6332606612694931,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1771929824561403,0.0,"ron,rus,spa,nld,ita,jpn,por,pol,ukr,zlm,vie,swe,tha,tam,tgl,dan,cmn,deu,eng,ben,ces,ceb,hrv,hun,ind,fra,eus,fin",10,0.3125,0.0,0.0,0.1546717171717171,0.1271002100210022,"ron,jpn,zlm,vie,tha,cmn,ben,ces,ceb,fin",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::ghs,63.32606612694931,0.11220934524248909,11.220934524248909,17.71929824561403,6.498363721365121
Composite-RRF,taxi1500_mt5::gla,gla,lrl,dan,mrl,ron,mrl,0.2402171560952635,0.4177106768330172,0.4249197604511028,0.3206209786077819,0.0,1.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.4177106768330172,0.0,"rus,ron,spa,nld,jpn,pol,por,urd,ukr,zlm,vie,swe,tgl,dan,cmn,eng,deu,ben,ces,ceb,hrv,ita,hun,fin,eus,heb,hin,fra",10,0.3125,1.0,1.0,0.4177106768330172,0.0,"ron,spa,nld,swe,dan,deu,ces,hrv,ita,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gla,42.49197604511028,0.1774935207377537,17.74935207377537,41.77106768330172,24.02171560952635
Composite-RRF,taxi1500_mt5::glv,glv,lrl,ron,mrl,fra,hrl,0.1505116100081775,0.2187518485655132,0.3119527400788966,0.3369654346834909,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2187518485655132,0.0,"rus,ron,spa,ita,jpn,por,nld,pol,urd,ukr,zlm,vie,swe,tgl,dan,cmn,eng,deu,ben,ces,ceb,hrv,hun,ind,fin,fra,eus,hin",10,0.3125,0.0,0.0,0.2027460887643258,0.0731685693453415,"rus,ron,spa,ita,nld,ukr,dan,ben,ces,hrv",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::glv,31.19527400788966,0.06824023855733569,6.824023855733569,21.875184856551318,15.05116100081775
Composite-RRF,taxi1500_mt5::gmv,gmv,lrl,hun,mrl,fra,hrl,0.1360329639102017,0.1915355204828889,0.2897768332096166,0.3049033368227127,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1915355204828889,0.0,"ron,por,rus,spa,nld,ita,jpn,pol,urd,ukr,zlm,tha,tgl,tam,dan,deu,cmn,eng,ben,ceb,arz,ces,hun,hrv,ind,fin,fra,eus",10,0.3125,0.0,0.0,0.1360329639102017,0.2897768332096166,"ron,ita,urd,zlm,tam,ceb,arz,ces,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gmv,28.97768332096166,0.05550255657268721,5.550255657268721,19.15355204828889,13.60329639102017
Composite-RRF,taxi1500_mt5::gng,gng,lrl,ron,mrl,swe,mrl,0.0673254281949934,0.2004519989814107,0.6641319191771344,0.0254086114018927,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2004519989814107,0.0,"rus,por,ron,spa,nld,jpn,pol,ukr,zlm,vie,swe,tha,tgl,deu,cmn,dan,eng,arz,ces,ceb,hrv,hun,ind,ita,fin,eus,heb,fra",10,0.3125,0.0,0.0,0.1467667857403222,0.2678207925782127,"por,ron,nld,ukr,arz,ces,hun,ita,eus,fra",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gng,66.41319191771345,0.1331265707864173,13.31265707864173,20.04519989814107,6.73254281949934
Composite-RRF,taxi1500_mt5::gnn,gnn,lrl,zlm,lrl,swe,mrl,0.0472440944881889,0.2000390240591808,0.763825609975922,0.0961862935823345,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2000390240591808,0.0,"rus,ron,spa,jpn,nld,pol,ukr,zlm,vie,urd,tam,swe,tha,tgl,deu,dan,cmn,eng,ben,arz,ces,ceb,ind,ita,hun,fin,eus,fra",10,0.3125,0.0,0.0,0.1273593073593073,0.3633276908928103,"jpn,nld,zlm,vie,tha,cmn,eng,ces,ceb,ind",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gnn,76.3825609975922,0.15279492957099192,15.279492957099192,20.00390240591808,4.72440944881889
Composite-RRF,taxi1500_mt5::gof,gof,lrl,arz,mrl,nld,mrl,0.0748366013071895,0.214195999513443,0.65061625111027,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.214195999513443,0.0,"rus,por,ron,spa,jpn,ita,nld,pol,urd,ukr,zlm,tha,tam,dan,cmn,eng,deu,ben,arz,ces,ceb,hrv,ind,hun,fin,fra,eus,heb",10,0.3125,0.0,0.0,0.1499484460156135,0.2999474950221809,"ron,ita,urd,zlm,tam,arz,ces,ceb,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gof,65.061625111027,0.1393593982062535,13.93593982062535,21.4195999513443,7.48366013071895
Composite-RRF,taxi1500_mt5::gqr,gqr,lrl,eus,mrl,swe,mrl,0.0803523961418698,0.1449735449735449,0.4457444207732335,0.1082879320664563,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,0.0,0.0,0.1204583144881652,0.1691014073626556,"rus,ron,spa,nld,jpn,por,pol,urd,ukr,zlm,vie,tam,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,hrv,hun,ita,fin,eus,heb,fra",10,0.3125,0.0,0.0,0.1112278244631185,0.2327715757835982,"rus,ron,spa,arz,ces,hun,ita,fin,eus,fra",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gqr,44.574442077323354,0.0646211488316751,6.4621148831675095,14.49735449735449,8.03523961418698
Composite-RRF,taxi1500_mt5::grc,grc,lrl,ita,mrl,spa,hrl,0.4494015160407558,0.5639929707984457,0.2031788704661737,0.4022949648386963,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.5639929707984457,0.0,"ron,rus,spa,nld,ita,jpn,por,pol,ukr,zlm,urd,swe,tgl,cmn,dan,eng,eus,deu,ben,arz,ces,ceb,hrv,hun,fin,heb,hin,fra",10,0.3125,1.0,1.0,0.5639929707984457,0.0,"ron,spa,nld,ita,por,ukr,dan,ces,hrv,hun",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::grc,20.31788704661737,0.11459145475768989,11.45914547576899,56.399297079844565,44.94015160407558
Composite-RRF,taxi1500_mt5::gub,gub,lrl,spa,hrl,fra,hrl,0.0681265206812652,0.1781045751633987,0.617491461862988,0.0,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1781045751633987,0.0,"ron,rus,spa,ita,jpn,por,nld,urd,ukr,zlm,vie,swe,tam,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,eus,fra",10,0.3125,0.0,0.0,0.1231006647673314,0.3088292950678273,"ron,spa,ita,por,nld,zlm,ceb,hun,fin,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::gub,61.749146186298795,0.10997805448213349,10.997805448213349,17.81045751633987,6.81265206812652
Composite-RRF,taxi1500_mt5::guc,guc,lrl,ron,mrl,hun,mrl,0.0909882232462877,0.1948522927689594,0.5330400173726751,0.2244346850254473,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.1948522927689594,0.0,"rus,por,ron,spa,jpn,pol,nld,ukr,zlm,vie,tgl,dan,cmn,eus,deu,eng,arz,ben,ces,ceb,hrv,ita,hun,ind,fin,fra,hin,heb",10,0.3125,0.0,0.0,0.1750084966579812,0.1018401981777418,"por,ron,spa,jpn,nld,eus,ces,hrv,fin,fra",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::guc,53.30400173726751,0.1038640695226717,10.386406952267171,19.48522927689594,9.09882232462877
Composite-RRF,taxi1500_mt5::guh,guh,lrl,eus,mrl,fra,hrl,0.1615071233411397,0.2594022594022594,0.3773873685090463,0.586808731110831,0.0,0.0,taxi1500_mt5,0.1,0.05,28.0,28,28,0.875,1.0,1.0,0.2594022594022594,0.0,"rus,ron,spa,jpn,nld,ita,por,pol,ukr,zlm,swe,tam,tgl,dan,cmn,eng,deu,ben,arz,ces,ceb,hrv,hun,ind,fin,fra,eus,heb",10,0.3125,0.0,0.0,0.1689699154335321,0.3486181815729383,"rus,ron,spa,nld,ita,por,pol,ces,hun,eus",taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,rrf_equal,Composite,Composite,taxi1500_mt5::guh,37.73873685090463,0.09789513606111971,9.78951360611197,25.940225940225943,16.15071233411397
