task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
asm,nld,0.5738379690484954,21.605213,0.0925577943991959,0.3555974688255249,0.6185,0.4183486075462506,0.991098567086409
ell,nld,0.8253099716975492,19.153864,0.0962998768582261,0.1163868053165202,0.2736,0.47433080843208,0.8824634898787562
mri,nld,0.6132096792096792,23.194242,0.09684142542155,0.9035422921562944,0.0,0.5058936636668362,0.996359228824676
afr,nld,0.82486061993562,14.825356,0.1600690576978685,0.4570652128650538,0.3776,0.0979945691681308,0.942483188913194
hun,nld,0.8583218851796637,21.496899,0.0923605731879726,0.0637957950484815,0.0,0.4808112377848553,0.7447609580430593
gle,nld,0.8176227289222645,21.671305,0.094360445205151,0.0493807317215179,0.1864,0.4967847255274086,0.9716243783743927
bul,nld,0.8151768723725535,20.213018,0.0808312909971357,0.0962123210473044,0.0,0.4629800146489431,0.8608450740124767
vro,nld,0.617371954842543,21.129526,0.1101382927811303,0.0862457289649725,0.0,0.4675608200242275,0.9968899375620716
ckb,nld,0.6950963813963814,19.763363,0.1058150478220916,0.2106057735853784,0.3776,0.4427311169437131,0.9641621401671868
div,nld,0.5007399267399267,23.935125,0.1275232458394104,0.413802609262614,0.4816,0.4174011341132614,0.9985485161547556
tha,nld,0.3361373311698621,23.653048,0.1056769509298459,0.4576448265227767,0.6327,0.4412508010875958,0.9198038107254142
ibo,nld,0.5744585414585415,20.840631,0.1204325804258428,0.2392938039601757,0.0,0.497629501241271,0.9802408853277697
ceb,nld,0.6984625666730929,22.037716,0.094090185519357,0.5430350035319097,0.0,0.4744034896851743,0.6407724955584253
tam,nld,0.6846076224257339,22.367968,0.1373408894351192,0.3577661677958232,0.6022,0.4890191606982437,0.919571227393674
arg,nld,0.8393445120239238,22.279434,0.0920281764143708,0.063143460273575,0.0,0.4565571098735346,0.9772332323803332
nap,nld,0.7055983558924735,21.29058,0.0954396614354915,0.0906888056746631,0.0,0.443904058862927,0.995679684961098
hye,nld,0.6716452606045487,18.4404,0.0935813999165317,0.1807579489575627,0.195,0.4929538003702155,0.8532540274238961
als,nld,0.7807752554463082,20.732504,0.0804316175539736,0.0883607083113644,0.0,0.4853406965629333,1.0
mya,nld,0.6877496392496393,22.55767,0.1115079143799361,0.4192638305328094,0.6185,0.4823726766351896,0.9501183853710092
glg,nld,0.8748768189876859,25.456694,0.0913185956372842,0.0796081837793787,0.0,0.4341245384779179,0.8968304035115987
jav,nld,0.7282539682539683,19.829977,0.0995478197623345,0.5889352402588949,0.0,0.4897615476311313,0.9936592595020076
vep,nld,0.836598809687045,24.029964,0.0873985370166194,0.1109967120670627,0.0,0.4942339545856328,0.9967843419985416
guj,nld,0.664853084823673,19.407753,0.1047173571263128,0.3465014996170738,0.6185,0.4282308611063877,0.9860422691758356
vie,nld,0.7641454916849576,22.17564,0.1081223608232508,0.4572498147893264,0.3455,0.5022675085578197,0.4099633965723316
cos,nld,0.6774444444444444,22.253864,0.0803283053106911,0.041599653983234,0.0,0.4375038925828613,0.9961098048211656
nds,nld,0.8215805860805862,16.084463,0.0782844321710649,0.0353553758899581,0.1864,0.1203863177149734,0.996341477846324
oci,nld,0.7536580086580088,20.025116,0.0716585594495132,0.0514415765986052,0.0,0.4160413650397783,0.9589592828968868
bar,nld,0.772126984126984,17.301266,0.1010736986757522,0.0396373580093846,0.0,0.2972800532391731,0.9876202856359994
bak,nld,0.7215303030303031,23.80892,0.0930027298571601,0.2623456738400385,0.3498,0.4968827939189,0.9709134289337306
bel,nld,0.8267044680809387,21.38626,0.0808958404058899,0.0975055795278804,0.3776,0.4687369336053273,0.9591945971483736
zea,nld,0.7637994227994228,13.987091,0.1522444545007846,0.0153345498990342,0.0,0.1288007997758211,0.9968253057947386
ast,nld,0.8383196120271198,21.090965,0.1563279030508847,0.0794463991846727,0.0,0.4449090550828932,0.9373863823597148
est,nld,0.8283154466886743,22.82165,0.0821572113116527,0.08201489114701,0.658,0.4912395454420816,0.884036499652718
