,task_lang,transfer_lang,accuracy,f1_score,new_gen,new_typ,new_geo,script
34985,east2295,tata1255,0.5294117647058824,0.5041449169917468,23.606165,0.09098663906881888,0.2879893806173311,0.5765
34986,guja1252,tata1255,0.7843137254901961,0.756601585207056,23.325605,0.07444371440613284,0.21781734985074822,0.5893
34987,bali1278,tata1255,0.7450980392156863,0.7187307326078818,23.835232,0.10458631599373058,0.40291105804239774,0.4813
34988,nucl1305,tata1255,0.7598039215686274,0.7348804399119855,23.469887,0.05151078092324268,0.2170351985667841,0.5342
34989,stan1325,tata1255,0.7892156862745098,0.7424418836759165,28.290585,0.05677787517051125,0.18200427459092447,0.3776
34990,beng1280,tata1255,0.7941176470588235,0.7763800427962576,23.438425,0.08409212745996397,0.20846963503755078,0.5893
34991,sout2807,tata1255,0.4019607843137255,0.4009892367383657,26.37813,0.09733866778140021,0.5681985184849335,0.3776
34992,port1283,tata1255,0.8235294117647058,0.7942688217554704,23.686651,0.09766128737303481,0.6429810405367881,0.3776
34993,hung1274,tata1255,0.8284313725490197,0.8018004823021083,22.501942,0.08284342002770562,0.22448755623007285,0.3776
34994,chha1249,tata1255,0.7401960784313726,0.7021640611788779,23.324081,0.11856076634095081,0.2300681306943022,0.571
34996,lith1251,tata1255,0.8088235294117647,0.787553064482526,23.523798,0.07738975285744609,0.19128121194695658,0.3776
34997,basq1248,tata1255,0.7843137254901961,0.7576565842894031,22.03766,0.08073968253240316,0.3090203357579783,0.3776
34998,fonn1241,tata1255,0.4754901960784313,0.3929044079671807,24.77451,0.13189269025499661,0.4396038328432246,0.3776
34999,java1254,tata1255,0.7892156862745098,0.7746910098802762,20.942827,0.10540721962412236,0.3736963637499776,0.3776
35000,nige1253,tata1255,0.3725490196078431,0.3335932169604009,23.348127,0.10682977255938164,0.4237715257768382,0.0
