model,method,held_out_task,dataset,performance_col,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,n_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,ndcg@3,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::arh,arh,lrl,naq,lrl,sdh,lrl,0.1377765905928649,0.1704299171279469,0.19159386500533324,0.43315172826582543,0.0,0.0,73,6,2,346,947,0.25,4.0,0.5,10.0,0.4,1.0,0.1,1.0,1.0,0.0029296875,0.0,0.43315172826582543,1.0,0.3,1.0,1.0,0.27236068341881037,0.0,0.47148526816575426,0.8,0.4,1.0,0.8,0.38164337075500043,1.0,0.49797772122236644,0.5,0.5,1.0,0.4625,0.38164342291598496,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::arr,arr,lrl,naq,lrl,yrl,lrl,0.1187054587856464,0.1636146218831206,0.2744813549094372,0.2475152732947574,0.0,1.0,73,6,2,346,947,0.5,2.0,0.3,10.0,0.22857142857142856,1.0,0.1,1.0,1.0,0.0029296875,0.0,0.2475152732947574,1.0,0.3,1.0,1.0,0.500982747413218,1.0,0.26942015323757385,0.6,0.3,1.0,0.6,0.500982747413218,1.0,0.2953513628298081,0.3,0.3,1.0,0.3,0.500982747413218,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::aze,aze,lrl,naq,lrl,hye,lrl,0.2320017263566075,0.6629627269611362,0.6500531373459736,0.0,0.0,0.0,73,6,2,346,947,0.01639344262295082,61.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025182884973063695,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::azz,azz,lrl,naq,lrl,nds,lrl,0.2248758123952895,0.3131128507545193,0.28180586694733806,0.0,0.0,0.0,73,6,2,346,947,0.058823529411764705,17.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025182884973063695,0.2,0.2,1.0,0.03111111111111111,0.05366811752319336,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bam,bam,lrl,got,lrl,hat,lrl,0.1021186371816521,0.223058161405202,0.5421882950243373,0.02540861140189272,0.0,0.0,73,6,2,346,947,0.05555555555555555,18.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02540861140189272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0003255208333333333,0.0,0.17494404900808758,0.4,0.2,1.0,0.16666666666666666,0.12495954831441243,0.0,0.22640006187030207,0.3,0.3,1.0,0.11666666666666665,0.13880766772975522,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bar,bar,lrl,snd,lrl,nds,lrl,0.3969049289097584,0.5214330739781374,0.23881903792240114,0.0,0.0,0.0,73,6,2,346,947,0.07692307692307693,13.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07732657644451882,0.2,0.1,1.0,0.04,0.0060546875,0.0,0.06454838765032837,0.1,0.1,1.0,0.02,0.0060546875,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bej,bej,lrl,naq,lrl,mlt,lrl,0.1146759668900074,0.1522131163667109,0.24660916465483318,0.23204556871383503,0.0,0.0,73,6,2,346,947,0.045454545454545456,22.0,0.3,10.0,0.21428571428571427,1.0,0.1,1.0,1.0,0.0615234375,0.0,0.23204556871383503,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0615234375,0.0,0.2525813936602255,0.4,0.2,1.0,0.3,0.1199491024017334,0.0,0.27846583296376154,0.3,0.3,1.0,0.2,0.12006381169582407,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bel,bel,mrl,oci,lrl,rus,mrl,0.6326348865436313,0.8032533477680454,0.21240927497968345,0.0,0.0,0.0,72,6,2,346,947,0.017857142857142856,56.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031977198449153,0.1,0.1,1.0,0.01111111111111111,0.013780381944444444,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ben,ben,mrl,tha,mrl,snd,lrl,0.4745367074864201,0.6875289095195402,0.3097938124259583,0.0,0.0,0.0,73,6,2,346,947,0.022727272727272728,44.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05165180632208823,0.2,0.1,1.0,0.05,0.001708984375,0.0,0.04311636400597639,0.1,0.1,1.0,0.025,0.001708984375,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bho,bho,lrl,uig,lrl,hin,mrl,0.2998832810477961,0.4413754978728587,0.32057107271917573,0.19237258716466915,0.0,0.0,73,6,2,346,947,0.037037037037037035,27.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19237258716466915,0.3333333333333333,0.1,1.0,0.16666666666666666,0.03076171875,0.0,0.15133705711822018,0.2,0.1,1.0,0.1,0.03076171875,0.0,0.2034997964304436,0.2,0.2,1.0,0.06999999999999999,0.05413198471069336,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bor,bor,lrl,naq,lrl,hat,lrl,0.1406702207465038,0.1880180757305612,0.2518260800196101,0.12633592074419908,0.0,0.0,72,6,2,346,947,0.014285714285714285,70.0,0.2,10.0,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.12633592074419908,0.0,0.0,0.0,0.0,0.0,0.0,0.137516536548345,0.2,0.1,1.0,0.04,0.0248046875,0.0,0.1587278848379478,0.2,0.2,1.0,0.04857142857142857,0.0559673581804548,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bre,bre,lrl,bel,mrl,fra,hrl,0.393025329582877,0.5409553583540847,0.2734606959459665,0.0,0.0,0.0,73,6,2,346,947,0.016666666666666666,60.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736917201747895,0.1,0.1,1.0,0.0125,0.0155029296875,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bul,bul,mrl,dan,mrl,lat,lrl,0.6767615288404206,0.755723444871138,0.10448520099066334,0.0,0.0,0.0,72,6,2,346,947,0.045454545454545456,22.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10330361264417647,0.2,0.1,1.0,0.05,0.015380859375,0.0,0.16659818170851454,0.2,0.2,1.0,0.04722222222222222,0.04134782155354817,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::bxr,bxr,lrl,wol,lrl,est,mrl,0.2800622514366684,0.4743305977319949,0.40956317645165174,0.0,0.0,0.0,73,6,2,346,947,0.02857142857142857,35.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021054777192797,0.1,0.1,1.0,0.0125,0.0003662109375,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::cat,cat,mrl,ind,mrl,por,mrl,0.7010566178261454,0.8101292597066396,0.13463609735561355,0.0,0.0,0.0,72,6,2,346,947,0.14285714285714285,7.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11123677437207433,0.1,0.1,1.0,0.014285714285714285,0.14271763392857142,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ceb,ceb,mrl,eng,hrl,rus,mrl,0.3070360770181826,0.3892578663724145,0.21122704627776975,0.0,0.0,0.0,73,6,2,346,947,0.16666666666666666,6.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11887001550613897,0.1,0.1,1.0,0.016666666666666666,0.16650390625,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ces,ces,mrl,hun,mrl,slv,mrl,0.5457904764373342,0.868917702116531,0.37187322216144925,0.0,0.0,0.0,72,6,2,346,947,0.037037037037037035,27.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03858556663683085,0.1,0.1,1.0,0.01,0.00146484375,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::chu,chu,lrl,pcm,lrl,lat,lrl,0.1867376226947773,0.3867199955542602,0.5171244703105186,0.0,0.0,0.0,72,6,2,346,947,0.04,25.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028939174977623137,0.1,0.1,1.0,0.01,0.00068359375,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ckb,ckb,lrl,kir,lrl,sdh,lrl,0.0969494057247865,0.2854682964573075,0.6603846839458563,0.0,0.0,0.0,73,6,2,346,947,0.014285714285714285,70.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10825720702232634,0.2,0.1,1.0,0.04,0.0248046875,0.0,0.18401286529450336,0.3,0.3,1.0,0.0819047619047619,0.031607319973409174,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ckt,ckt,lrl,naq,lrl,myv,lrl,0.1645433634899227,0.2023831386000282,0.18697098667339387,0.0,0.0,0.0,73,6,2,346,947,0.047619047619047616,21.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025182884973063695,0.1,0.1,1.0,0.01111111111111111,0.013780381944444444,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::cop,cop,lrl,naq,lrl,ara,hrl,0.0047614758773904,0.0979518349773472,0.9513896204344557,0.09023994338871365,0.0,0.0,72,6,2,346,947,0.02,50.0,0.1,10.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.09023994338871365,0.3333333333333333,0.1,1.0,0.1111111111111111,0.010091145833333334,0.0,0.09822609753453214,0.2,0.1,1.0,0.06666666666666667,0.010091145833333334,0.0,0.1232206652187446,0.1,0.1,1.0,0.03333333333333333,0.010091145833333334,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::cpg,cpg,lrl,naq,lrl,ell,mrl,0.1858688368994624,0.4335888725504236,0.5713247071905725,0.0,0.0,0.0,73,6,2,346,947,0.022727272727272728,44.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025182884973063695,0.2,0.2,1.0,0.03111111111111111,0.050081666310628256,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ctn,ctn,lrl,naq,lrl,snd,lrl,0.1783612221906427,0.1937175972787834,0.07927196756441794,0.1237576366473787,0.0,0.0,73,6,2,346,947,0.029411764705882353,34.0,0.2,10.0,0.11428571428571428,1.0,0.1,1.0,1.0,0.2490234375,0.0,0.1237576366473787,0.3333333333333333,0.1,1.0,0.3333333333333333,0.2490234375,0.0,0.13471007661878692,0.2,0.1,1.0,0.2,0.2490234375,0.0,0.1602671239014359,0.2,0.2,1.0,0.12,0.2501235008239746,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::cym,cym,lrl,bul,mrl,gle,lrl,0.5544601074668035,0.6054691145959437,0.08424708362404366,0.0,0.0,0.0,72,6,2,346,947,0.02857142857142857,35.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084219108771188,0.1,0.1,1.0,0.0125,0.0311279296875,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::dan,dan,mrl,bul,mrl,swe,mrl,0.6678712681403435,0.7931325245346132,0.1579323158734026,0.03206209786077819,0.0,0.0,72,6,2,346,947,0.020833333333333332,48.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206209786077819,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00048828125,0.0,0.0252228428530367,0.2,0.1,1.0,0.1,0.00048828125,0.0,0.021054777192796987,0.1,0.1,1.0,0.05,0.00048828125,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::deu,deu,hrl,fra,hrl,swe,mrl,0.7133732938385696,0.7503762382952953,0.04931252159688449,0.4730726470191383,0.0,1.0,72,6,2,346,947,0.5,2.0,0.2,10.0,0.3,1.0,0.1,1.0,1.0,0.0068359375,0.0,0.4730726470191383,0.6666666666666666,0.2,1.0,0.6666666666666666,0.5029330253601074,1.0,0.3721602087813044,0.4,0.2,1.0,0.4,0.5029330253601074,1.0,0.3106608688628367,0.2,0.2,1.0,0.2,0.5029330253601074,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ell,ell,mrl,slk,mrl,hye,lrl,0.6511582045730911,0.6895306362155817,0.05565007503233469,0.0,0.0,0.0,72,6,2,346,947,0.1111111111111111,9.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16886255567234695,0.3,0.3,1.0,0.06472222222222221,0.1110222757793963,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::eme,eme,lrl,naq,lrl,naq,lrl,0.1942896529672184,0.1942896529672184,0.0,0.29392438703752444,1.0,1.0,73,6,2,346,947,1.0,1.0,0.3,10.0,0.27142857142857146,1.0,0.1,1.0,1.0,0.9990234375,1.0,0.29392438703752444,0.6666666666666666,0.2,1.0,0.6666666666666666,0.9992671012878418,1.0,0.31993643196961896,0.4,0.2,1.0,0.4,0.9992671012878418,1.0,0.3460079524279477,0.3,0.3,1.0,0.23333333333333334,0.9992672605440021,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::eng,eng,hrl,deu,hrl,swe,mrl,0.5538241409376145,0.7864803218328512,0.2958194559185457,0.47852079904437456,0.0,1.0,72,6,2,346,947,0.3333333333333333,3.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47852079904437456,0.6666666666666666,0.2,1.0,0.38888888888888884,0.35371875762939453,1.0,0.37644620038948584,0.4,0.2,1.0,0.2333333333333333,0.35371875762939453,1.0,0.3809806665309349,0.3,0.3,1.0,0.1595238095238095,0.3537262761965394,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::ess,ess,lrl,naq,lrl,lit,mrl,0.1127891118105578,0.1451434618974104,0.22291290054608967,0.3403335007802914,0.0,0.0,73,6,2,346,947,0.058823529411764705,17.0,0.3,10.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.3403335007802914,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.370452710701664,0.4,0.2,1.0,0.16666666666666666,0.17404659589131674,0.0,0.39666454202608725,0.3,0.3,1.0,0.13333333333333333,0.1837649641868969,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::est,est,mrl,slk,mrl,ita,mrl,0.61813501517126,0.7519226597380385,0.17792740095555656,0.0,0.0,0.0,72,6,2,346,947,0.022727272727272728,44.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06027409027242132,0.1,0.1,1.0,0.01111111111111111,0.0068359375,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::eus,eus,mrl,ron,mrl,lat,lrl,0.5067359213596191,0.551078756565884,0.08046551364562268,0.10163444560757089,0.0,0.0,72,6,2,346,947,0.03225806451612903,31.0,0.3,10.0,0.2,1.0,0.1,1.0,1.0,0.0029296875,0.0,0.10163444560757089,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0029296875,0.0,0.0799545201672916,0.2,0.1,1.0,0.2,0.0029296875,0.0,0.15946873266811284,0.3,0.3,1.0,0.15857142857142856,0.007990449307752508,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::fao,fao,lrl,gla,lrl,isl,lrl,0.5577470735918869,0.7042858910193877,0.20806723419576043,0.0,0.0,0.0,72,6,2,346,947,0.09090909090909091,11.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13918783760013387,0.2,0.1,1.0,0.04,0.0998046875,0.0,0.11618709777059108,0.1,0.1,1.0,0.02,0.0998046875,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::fas,fas,mrl,naq,lrl,rus,mrl,0.1930581148881161,0.6467561380154403,0.7014978234601508,0.0,0.0,0.0,72,6,2,346,947,0.1111111111111111,9.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034452616170736555,0.2,0.2,1.0,0.034722222222222224,0.11798763275146484,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::fin,fin,mrl,ces,mrl,est,mrl,0.5988313843936127,0.7277641933692705,0.17716289170362728,0.10163444560757089,0.0,0.0,72,6,2,346,947,0.05,20.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10163444560757089,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0048828125,0.0,0.0799545201672916,0.2,0.1,1.0,0.06666666666666667,0.0048828125,0.0,0.15355958955611398,0.2,0.2,1.0,0.05333333333333333,0.05405416488647461,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::fra,fra,hrl,swe,mrl,ita,mrl,0.7272910017480091,0.7624485201606344,0.04611133405468241,0.457355005234069,0.0,0.0,72,6,2,346,947,0.16666666666666666,6.0,0.3,10.0,0.9,1.0,0.1,1.0,1.0,0.4990234375,0.0,0.457355005234069,0.3333333333333333,0.1,1.0,0.3333333333333333,0.4990234375,0.0,0.43712191719733096,0.4,0.2,1.0,0.27999999999999997,0.5020566940307617,0.0,0.4837576939610679,0.3,0.3,1.0,0.19,0.5829460033215582,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gla,gla,lrl,fao,lrl,gle,lrl,0.4630165984530844,0.6351665345467455,0.27103118116338926,0.0,0.0,0.0,72,6,2,346,947,0.08333333333333333,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gle,gle,lrl,isl,lrl,gla,lrl,0.5113820975434649,0.6615641710790717,0.22701059111264468,0.0,0.0,0.0,72,6,2,346,947,0.047619047619047616,21.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::glg,glg,mrl,lit,mrl,fra,hrl,0.5818585649628008,0.7770431015672702,0.25118881592383835,0.0,0.0,0.0,72,6,2,346,947,0.02,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::glv,glv,lrl,mlt,lrl,cym,lrl,0.209634184365532,0.3144126562052194,0.33325144446888216,0.3049033368227127,0.0,0.0,72,6,2,346,947,0.02702702702702703,37.0,0.4,10.0,0.6,1.0,0.1,1.0,1.0,0.0615234375,0.0,0.3049033368227127,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0615234375,0.0,0.32594990437202187,0.4,0.2,1.0,0.3,0.06862616539001465,0.0,0.3755986926359644,0.4,0.4,1.0,0.22749999999999998,0.09715485095248369,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::got,got,lrl,chu,lrl,lat,lrl,0.1869513171213859,0.2425700970255799,0.2292895150152362,0.05081722280378544,0.0,0.0,72,6,2,346,947,0.04,25.0,0.3,10.0,0.1,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.05081722280378544,0.3333333333333333,0.1,1.0,0.3333333333333333,0.0009765625,0.0,0.0399772600836458,0.2,0.1,1.0,0.2,0.0009765625,0.0,0.15155746223524152,0.3,0.3,1.0,0.16607142857142856,0.018328071023071452,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::grc,grc,lrl,naq,lrl,lat,lrl,0.1807277104573305,0.5452342052912997,0.66853196533997,0.06187881832368935,0.0,0.0,73,6,2,346,947,0.0625,16.0,0.2,10.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.06187881832368935,0.0,0.0,0.0,0.0,0.0,0.0,0.06735503830939346,0.2,0.1,1.0,0.04,0.0029296875,0.0,0.09272500443724979,0.2,0.2,1.0,0.045,0.0030499696731567383,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::grn,grn,lrl,glv,lrl,yrl,lrl,0.1910397799918382,0.2845663387888179,0.3286634645371304,0.31155682328159817,0.0,0.0,73,6,2,346,947,0.014705882352941176,68.0,0.4,10.0,0.3,1.0,0.1,1.0,1.0,0.0068359375,0.0,0.31155682328159817,1.0,0.3,1.0,1.0,0.017333257012069225,0.0,0.3656186547312944,0.8,0.4,1.0,0.8,0.047165763118982795,0.0,0.3052003042539978,0.4,0.4,1.0,0.4,0.047165763118982795,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gsw,gsw,lrl,wuu,lrl,nds,lrl,0.2626663299840865,0.4811768063370076,0.4541168100273733,0.20992237767402727,0.0,0.0,73,6,2,346,947,0.06666666666666667,15.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20992237767402727,0.6666666666666666,0.2,1.0,0.38888888888888884,0.04178905487060547,0.0,0.165143253145797,0.4,0.2,1.0,0.2333333333333333,0.04178905487060547,0.0,0.13785339028347499,0.2,0.2,1.0,0.11666666666666665,0.04178905487060547,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gub,gub,lrl,naq,lrl,yrl,lrl,0.1865584401463254,0.2228096923894545,0.16270051744322084,0.2629849778756797,0.0,1.0,73,6,2,346,947,0.5,2.0,0.2,10.0,0.24285714285714283,1.0,0.1,1.0,1.0,0.1240234375,0.0,0.2629849778756797,0.6666666666666666,0.2,1.0,0.6666666666666666,0.5615839958190918,1.0,0.2862589128149222,0.4,0.2,1.0,0.4,0.5615839958190918,1.0,0.31223689269585464,0.2,0.2,1.0,0.2,0.5615839958190918,1.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::guj,guj,lrl,wuu,lrl,urd,mrl,0.3320680047585809,0.6350896651174707,0.4771320917383229,0.2564967828862255,0.0,0.0,73,6,2,346,947,0.03333333333333333,30.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564967828862255,0.3333333333333333,0.1,1.0,0.16666666666666666,0.12451171875,0.0,0.2017827428242936,0.2,0.1,1.0,0.1,0.12451171875,0.0,0.1684382175423759,0.1,0.1,1.0,0.05,0.12451171875,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gun,gun,lrl,naq,lrl,eng,hrl,0.043625141992264,0.1005827743371562,0.5662762110137136,0.09281822748553402,0.0,0.0,73,6,2,346,947,0.02631578947368421,38.0,0.1,10.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.09281822748553402,0.3333333333333333,0.1,1.0,0.16666666666666666,0.03076171875,0.0,0.10103255746409019,0.2,0.1,1.0,0.1,0.03076171875,0.0,0.12649606416934284,0.1,0.1,1.0,0.05,0.03076171875,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gwi,gwi,lrl,naq,lrl,eus,mrl,0.1554620905319793,0.2018632203448669,0.2298642106948212,0.0,0.0,0.0,73,6,2,346,947,0.02127659574468085,47.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025182884973063695,0.0,0.0,0.0,0.0,0.0,0.0
xlm-r,single_distals_wiki_size,ud_pos,ud_pos,f1_score,ud_pos::gya,gya,lrl,naq,lrl,say,lrl,0.100634183658325,0.1343052102010952,0.25070528903796496,0.2475152732947574,0.0,1.0,73,6,2,346,947,0.3333333333333333,3.0,0.3,10.0,0.22857142857142856,1.0,0.1,1.0,1.0,0.0615234375,0.0,0.2475152732947574,0.6666666666666666,0.2,1.0,0.5555555555555555,0.37404346466064453,1.0,0.26942015323757385,0.4,0.2,1.0,0.3333333333333333,0.37404346466064453,1.0,0.2953513628298081,0.3,0.3,1.0,0.20416666666666666,0.3740435765357688,1.0
