model,method,held_out_task,performance_col,n_queries,mean_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
xlm-r,mlp_listnet,ud_dep,las,147,72.50340136054422,6,2,1093,200,36.675869391820854,26.28666888506295,17.006802721088434,29.25170068027211,27.32521701485889,21.142857142857142,31.031587460158892,10.095238095238095,40.408163265306115,53.06122448979592,5.275200989486704,53.06122448979592,53.06122448979592,25.283003826530614,17.006802721088434,43.310657596371875,12.890918605204318,73.46938775510205,38.095238095238095,32.806436268321306,29.25170068027211,34.90014172527294,38.775510204081634,19.190412761841337,84.35374149659864,30.455782312925166,34.65545961660483,36.734693877551024,36.08984125015726,31.020408163265305,30.731887160458594,94.5578231292517,20.766277939747326,36.114149149985735,46.93877551020408
xlm-r,composite_equal,ud_dep,las,147,72.50340136054422,6,2,1093,200,38.07219463318131,27.10029327308211,16.3265306122449,27.89115646258503,26.997705245789966,19.959183673469386,31.642801642801643,10.095238095238095,42.44897959183673,55.78231292517006,5.5349412492269625,55.78231292517006,55.78231292517006,25.158110119047617,16.3265306122449,46.48526077097505,13.78018806590235,76.19047619047619,41.043083900226755,33.036958378931836,27.89115646258503,35.18569446092494,38.77551020408164,19.147677719106294,85.71428571428571,31.523809523809526,34.73243172133012,36.054421768707485,37.20931737727334,31.9047619047619,31.590473019044445,97.27891156462584,21.654491955512363,36.50554677750913,48.97959183673469
xlm-r,single_distals_asjp,ud_dep,las,147,72.50340136054422,6,2,1093,200,34.98039900493769,27.259520750372985,20.408163265306122,30.612244897959183,29.630356581824408,22.891156462585034,29.954410668696386,10.095238095238095,38.57142857142858,47.61904761904761,4.730983302411874,47.61904761904761,47.61904761904761,27.48857355442177,20.408163265306122,41.496598639455776,12.350030921459494,70.74829931972789,35.78987150415722,33.40845303018652,30.612244897959183,33.48519571668983,37.006802721088434,18.361162646876934,79.59183673469387,29.12018140589569,35.18155767047014,38.775510204081634,34.8835409084981,30.068027210884356,29.835878407306982,91.15646258503402,20.50275348234532,36.56200125005523,47.61904761904761
xlm-r,rrf_equal,ud_dep,las,147,72.50340136054422,6,2,1093,200,37.41837148255709,27.4829139336312,12.925170068027212,28.57142857142857,25.37797902676246,18.741496598639454,33.42284699427557,10.095238095238095,40.74829931972789,53.74149659863946,5.3308596165739015,53.74149659863946,53.74149659863946,22.562579719387756,12.925170068027212,46.25850340136054,13.75338946767518,78.91156462585033,39.83371126228269,31.204540411310266,28.57142857142857,36.505853326001514,40.952380952380956,20.269333840762414,86.39455782312925,31.961451247165535,33.76804383548116,38.095238095238095,38.349099427592876,33.60544217687075,33.308675451532594,96.5986394557823,22.281395097721628,35.46709204754745,50.34013605442177
xlm-r,random,ud_dep,las,147,72.50340136054422,6,2,1093,200,10.996115782886674,30.838998416126234,4.081632653061225,5.442176870748299,9.115973198655768,35.714285714285715,17.096792096792097,10.095238095238095,16.73469387755102,27.89115646258503,2.7363113077398795,27.89115646258503,27.89115646258503,6.997369260204081,4.081632653061225,16.099773242630384,4.764759050473336,44.89795918367347,12.093726379440666,8.066966906696761,5.442176870748299,11.126653101073568,14.829931972789115,7.3436087721802,59.863945578231295,9.072562358276643,9.174229674022264,6.802721088435375,15.358938128633051,17.07482993197279,16.92077763506335,89.1156462585034,7.0995302883057985,12.151922527386686,20.408163265306122
xlm-r,single_new_gen,ud_dep,las,147,72.50340136054422,6,2,1093,200,35.70307950911789,32.08431609011275,17.687074829931973,29.25170068027211,27.618813066459886,19.836734693877553,30.923520923520925,10.095238095238095,37.68707482993197,49.65986394557823,4.928880643166358,49.65986394557823,49.65986394557823,25.020594175170068,17.687074829931973,46.48526077097505,13.83426097711812,77.55102040816327,39.569160997732425,31.7221923898103,29.25170068027211,33.59450728523644,39.455782312925166,19.579468150896723,82.31292517006803,31.802721088435376,33.318006393435205,34.01360544217687,35.202553008927794,31.020408163265305,30.804988662131517,93.87755102040816,21.4175305042652,35.04966931290732,44.21768707482993
xlm-r,single_new_typ,ud_dep,las,147,72.50340136054422,6,2,1093,200,25.971775798670784,32.62863144537262,10.204081632653061,17.006802721088434,19.068553691821254,23.06122448979592,25.642690642690642,10.095238095238095,28.299319727891152,37.41496598639456,3.735312306740878,37.41496598639456,37.41496598639456,16.462717899659864,10.204081632653061,33.56009070294784,10.01522287236573,66.66666666666666,26.2660619803477,21.765135051661474,17.006802721088434,25.87161509020341,30.748299319727895,15.267748124890982,81.63265306122449,20.678004535147394,24.70593895433638,25.850340136054424,28.084393122223943,25.646258503401363,25.4666761809619,93.19727891156462,14.429732210344454,26.50807178887515,38.775510204081634
xlm-r,single_new_geo,ud_dep,las,147,72.50340136054422,6,2,1093,200,27.258638488404298,34.267519601161275,8.843537414965986,23.809523809523807,20.227586457341285,23.482993197278912,26.50571650571651,10.095238095238095,26.122448979591837,34.69387755102041,3.4351362922791493,34.69387755102041,34.69387755102041,14.949378188775512,8.843537414965986,34.01360544217687,10.099503670932243,69.38775510204081,25.96371882086168,23.46434816084549,23.809523809523807,27.252722491296655,31.97278911564626,15.829012257583685,84.35374149659864,21.272108843537417,25.70709848383479,31.97278911564626,28.981844559080017,26.598639455782312,26.334855620569908,92.51700680272108,15.015360112298886,27.272192244887183,41.49659863945578
xlm-r,single_script,ud_dep,las,147,72.50340136054422,6,2,1093,200,14.992229932934768,43.05611251253385,1.3605442176870748,12.925170068027212,10.704365768092346,30.65986394557823,20.613909899624186,10.095238095238095,14.253008192524321,17.687074829931973,1.7501546072974643,17.687074829931973,17.687074829931973,4.4921875,1.3605442176870748,26.077097505668934,7.764140621283477,59.183673469387756,17.195767195767196,12.539811141772066,12.925170068027212,15.63364572307831,23.809523809523807,11.792968935826078,73.46938775510205,13.6984126984127,14.096525198981952,17.006802721088434,17.950743359334762,20.476190476190474,20.27654884797742,89.79591836734694,9.529478458049887,15.54457341646679,24.489795918367346
xlm-r,single_distals_wiki_size,ud_dep,las,147,72.50340136054422,6,2,1093,200,10.64896069687328,43.68277951964941,3.4013605442176873,8.16326530612245,9.479264885320074,31.333333333333332,15.841935841935841,10.095238095238095,9.057337220602527,22.448979591836736,2.205492919778634,22.448979591836736,22.448979591836736,5.328576743197279,3.4013605442176873,20.634920634920633,6.082568225425368,45.57823129251701,15.646258503401361,8.961712135437057,8.16326530612245,11.462710787684513,17.278911564625847,8.51299494156637,58.50340136054422,11.197278911564625,9.827279186128822,9.523809523809524,13.863446685604607,15.918367346938775,15.73727859442145,77.55102040816327,7.786821077637403,11.562429332106165,19.047619047619047
xlm-r,lightgbm_lambdarank,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,45.573344413296404,11.38991167663093,27.89115646258503,48.97959183673469,41.735997274680884,12.755102040816327,34.62585034013605,10.0,53.605442176870746,67.3469387755102,6.7346938775510194,67.3469387755102,67.3469387755102,36.51081526360544,27.89115646258503,53.51473922902494,16.054421768707485,85.71428571428571,48.71504157218443,46.241798126423845,48.97959183673469,42.91320231928804,45.30612244897959,22.653061224489797,93.19727891156462,38.24263038548753,48.491886737928034,59.183673469387756,42.84609639512653,34.62585034013605,34.62585034013605,96.5986394557823,25.261526832955404,49.33660488837792,65.3061224489796
xlm-r,rrf_equal,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,39.231539564771204,15.038618077634228,19.727891156462583,40.816326530612244,34.52447266795582,12.72108843537415,34.28571428571428,10.0,44.01360544217686,57.14285714285714,5.714285714285714,57.14285714285714,57.14285714285714,27.072704081632654,19.727891156462583,48.752834467120174,14.625850340136054,78.2312925170068,42.970521541950106,36.99547537642609,40.816326530612244,37.661744819196926,42.58503401360544,21.29251700680272,82.99319727891157,34.714285714285715,39.452293846449244,51.70068027210885,39.432406686622926,34.28571428571428,34.28571428571428,95.91836734693877,23.562952164992982,40.73090320348464,60.544217687074834
xlm-r,composite_equal,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,38.6566488378503,15.728837210493579,23.809523809523807,41.49659863945578,36.816702312821185,13.585034013605442,33.74149659863945,10.0,43.46938775510205,55.78231292517006,5.578231292517007,55.78231292517006,55.78231292517006,29.45099914965986,23.809523809523807,46.712018140589564,14.013605442176868,78.91156462585033,40.476190476190474,38.28981339661171,41.49659863945578,36.80431787705215,41.08843537414966,20.54421768707483,85.03401360544217,32.75510204081633,40.648512332161005,52.38095238095239,38.92165793563072,33.74149659863945,33.74149659863945,95.23809523809523,22.79651225569593,42.076610083533645,61.904761904761905
xlm-r,mlp_listnet,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,38.31918585175933,16.77351045982688,21.08843537414966,37.41496598639456,34.20267370972798,14.496598639455783,35.034013605442176,10.0,43.06122448979592,57.14285714285714,5.7142857142857135,57.14285714285714,57.14285714285714,27.818080357142854,21.08843537414966,47.3922902494331,14.217687074829932,77.55102040816327,41.38321995464852,36.10755427235783,37.41496598639456,37.36125729734755,42.585034013605444,21.292517006802722,85.71428571428571,34.23809523809524,38.83500343072567,50.34013605442177,39.496222012428476,35.034013605442176,35.034013605442176,95.91836734693877,24.39471979267897,40.4498889838103,63.26530612244898
xlm-r,single_distals_asjp,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,34.76226238059129,19.612310837449375,19.047619047619047,31.97278911564626,30.678487786246606,18.768707482993197,31.428571428571427,10.0,40.476190476190474,54.421768707483,5.442176870748299,54.421768707483,54.421768707483,25.68957270408163,19.047619047619047,43.53741496598639,13.061224489795917,74.14965986394559,38.095238095238095,32.53888099088994,31.97278911564626,33.15186823893125,36.87074829931973,18.435374149659864,79.59183673469387,30.07482993197279,35.12120619431688,44.21768707482993,36.0149416525921,31.428571428571427,31.428571428571427,93.19727891156462,21.41024187452759,37.2292512291315,58.50340136054422
xlm-r,single_new_gen,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,33.110763349135105,22.15973567456027,19.047619047619047,33.33333333333333,29.995414440176976,19.0,28.775510204081627,10.0,37.41496598639456,48.97959183673469,4.8979591836734695,48.97959183673469,48.97959183673469,24.784757653061224,19.047619047619047,41.95011337868481,12.585034013605442,67.3469387755102,36.69690098261527,31.848363796472885,33.33333333333333,31.878215954210336,36.3265306122449,18.16326530612245,76.87074829931973,29.30385487528345,33.945756715990285,43.53741496598639,32.762885673421515,28.775510204081627,28.775510204081627,89.1156462585034,19.99586977648202,35.147406109248465,51.70068027210885
xlm-r,random,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,8.049717223391058,24.29167066611681,2.0408163265306123,4.761904761904762,7.7142739263458715,36.93197278911565,14.625850340136054,10.0,8.775510204081632,17.006802721088434,1.7006802721088436,17.006802721088434,17.006802721088434,3.2452434098639453,2.0408163265306123,12.925170068027212,3.877551020408163,34.69387755102041,8.95691609977324,5.3495868803962825,4.761904761904762,9.004398737793167,13.197278911564625,6.598639455782313,51.70068027210885,7.210884353741497,6.75471262677938,8.843537414965986,12.489265268549712,14.625850340136054,14.625850340136054,80.27210884353741,5.689909297052154,8.774413270471785,15.646258503401361
xlm-r,single_new_typ,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,25.72339385850741,24.30471363475599,11.564625850340136,19.047619047619047,21.406472663381276,20.775510204081634,25.986394557823132,10.0,29.21768707482993,38.775510204081634,3.877551020408164,38.775510204081634,38.775510204081634,17.2054368622449,11.564625850340136,31.746031746031743,9.523809523809524,63.26530612244898,26.001511715797427,22.860644878545045,19.047619047619047,25.73493772081844,29.931972789115648,14.965986394557824,77.55102040816327,20.866213151927436,25.83157401800293,31.292517006802722,28.175282515807677,25.986394557823132,25.986394557823132,91.15646258503402,14.835222978080123,27.699937561914577,44.89795918367347
xlm-r,single_new_geo,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,22.38640015636845,26.87319700569762,5.442176870748299,28.57142857142857,20.55734422647566,18.156462585034014,23.673469387755105,10.0,19.727891156462583,30.612244897959183,3.061224489795918,30.612244897959183,30.612244897959183,9.68656994047619,5.442176870748299,29.70521541950113,8.911564625850339,63.26530612244898,22.07105064247921,20.784514386189972,28.57142857142857,22.56154515061248,27.2108843537415,13.60544217687075,76.87074829931973,17.562358276643987,22.720988351072013,34.69387755102041,24.953933796161678,23.673469387755105,23.673469387755105,90.47619047619048,12.404060036713098,24.436293325179513,45.57823129251701
xlm-r,single_script,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,17.07561528101765,27.332240385927815,4.761904761904762,14.965986394557824,14.746243115014796,26.20408163265306,21.360544217687075,10.0,16.33540889474069,29.25170068027211,2.9251700680272115,29.25170068027211,29.25170068027211,8.29280931122449,4.761904761904762,33.33333333333333,10.0,62.585034013605444,25.850340136054424,15.602962138836618,14.965986394557824,17.9877775084435,28.435374149659864,14.217687074829932,72.10884353741497,19.83673469387755,17.478608684052553,22.448979591836736,20.26471077236274,21.360544217687075,21.360544217687075,86.39455782312925,12.364404491955515,19.018934656829146,34.01360544217687
xlm-r,single_distals_wiki_size,ud_pos,f1_score,147,72.50340136054422,6,2,346,947,11.291861674800758,28.73508496603795,4.761904761904762,10.884353741496598,12.453656660663283,27.4421768707483,18.57142857142857,10.0,10.910268869452542,25.850340136054424,2.5850340136054424,25.850340136054424,25.850340136054424,7.095025510204081,4.761904761904762,21.31519274376417,6.394557823129252,44.89795918367347,16.817838246409675,11.123422882572457,10.884353741496598,12.33537227955669,19.45578231292517,9.727891156462585,59.183673469387756,13.04988662131519,12.095992773675981,13.60544217687075,15.518713531056708,18.57142857142857,18.57142857142857,87.75510204081633,8.875877335061007,14.209847694251726,24.489795918367346
xlm-r,lightgbm_lambdarank,wikiann,f1_score,144,54.61805555555556,6,2,387,909,33.664434193482876,13.265971554017256,25.0,37.5,34.07836028492725,16.666666666666668,30.138888888888893,10.0,42.29166666666667,56.94444444444444,5.694444444444444,56.94444444444444,56.94444444444444,30.030653211805557,25.0,40.74074074074073,12.222222222222223,79.16666666666666,35.49382716049383,36.34161069510608,37.5,32.16230664969734,36.52777777777778,18.26388888888889,87.5,28.185185185185187,37.600339118467716,40.27777777777778,33.931705239461905,30.138888888888893,30.138888888888893,96.52777777777779,19.36295745149912,39.34709529917611,48.61111111111111
xlm-r,mlp_listnet,wikiann,f1_score,144,54.61805555555556,6,2,387,909,35.00879239089846,13.296247797282135,22.22222222222222,31.25,31.981355797461596,15.381944444444445,31.11111111111111,10.0,43.05555555555556,59.02777777777778,5.902777777777778,59.02777777777778,59.02777777777778,28.163655598958332,22.22222222222222,44.21296296296296,13.26388888888889,77.77777777777779,39.46759259259259,34.16555771664544,31.25,33.29650122926356,37.22222222222222,18.61111111111111,86.11111111111111,30.000000000000004,36.75950111562667,41.66666666666667,35.56691202948214,31.11111111111111,31.11111111111111,95.83333333333334,20.257495590828924,38.67508410790762,53.47222222222222
xlm-r,composite_equal,wikiann,f1_score,144,54.61805555555556,6,2,387,909,34.03956338219885,13.396856109135305,22.22222222222222,34.02777777777778,32.56467077472032,16.09722222222222,31.805555555555554,10.0,38.95833333333333,52.77777777777778,5.277777777777778,52.77777777777778,52.77777777777778,27.152506510416668,22.22222222222222,42.82407407407407,12.847222222222221,79.86111111111111,36.26543209876543,34.76694380687723,34.02777777777778,32.840398970006774,37.77777777777778,18.88888888888889,87.5,28.759259259259263,36.80092694304114,41.66666666666667,34.98672644994445,31.805555555555554,31.805555555555554,96.52777777777779,20.14853395061728,38.372111537361484,50.69444444444444
xlm-r,single_distals_asjp,wikiann,f1_score,144,54.61805555555556,6,2,387,909,34.46682367780348,15.297917062412456,20.13888888888889,34.72222222222222,31.119576231603773,16.4375,29.72222222222222,10.0,41.041666666666664,55.55555555555556,5.555555555555555,55.55555555555556,55.55555555555556,25.865342881944443,20.13888888888889,41.898148148148145,12.569444444444445,77.08333333333334,36.419753086419746,34.18027132046754,34.72222222222222,32.242743301764236,35.83333333333333,17.916666666666664,88.88888888888889,27.68518518518518,35.81459204864703,40.97222222222222,33.89282600321036,29.72222222222222,29.72222222222222,97.22222222222221,18.862103174603178,37.3014011786436,49.30555555555556
xlm-r,rrf_equal,wikiann,f1_score,144,54.61805555555556,6,2,387,909,32.18179636973478,15.858538650160604,15.972222222222221,29.86111111111111,28.572126680347697,15.666666666666666,32.22222222222222,10.0,34.791666666666664,47.91666666666667,4.791666666666667,47.91666666666667,47.91666666666667,22.532145182291664,15.972222222222221,41.666666666666664,12.5,76.38888888888889,34.683641975308646,31.16289651629308,29.86111111111111,31.434672664617803,37.083333333333336,18.541666666666668,88.88888888888889,27.629629629629626,33.66104875962586,39.58333333333333,34.77579121360881,32.22222222222222,32.22222222222222,97.91666666666666,19.76656194885361,36.017750455273195,54.166666666666664
xlm-r,single_new_geo,wikiann,f1_score,144,54.61805555555556,6,2,387,909,31.76889986715971,16.39649124082884,15.277777777777779,32.63888888888889,26.491106818272016,18.256944444444443,29.65277777777778,10.0,35.27777777777777,48.61111111111111,4.861111111111112,48.61111111111111,48.61111111111111,22.0703125,15.277777777777779,40.97222222222222,12.29166666666667,74.30555555555556,34.375,30.17220014007762,32.63888888888889,30.445158345166945,36.11111111111111,18.055555555555554,82.63888888888889,27.125,31.675538807049552,36.11111111111111,32.11880232557054,29.65277777777778,29.65277777777778,93.05555555555556,18.697723765432094,33.04531499953703,41.66666666666667
xlm-r,single_new_typ,wikiann,f1_score,144,54.61805555555556,6,2,387,909,24.478187269337543,16.721127038271337,10.416666666666668,20.833333333333336,20.45893163373155,20.506944444444443,28.125,10.0,25.625000000000004,38.88888888888889,3.888888888888889,38.88888888888889,38.88888888888889,14.52907986111111,10.416666666666668,35.64814814814815,10.694444444444445,76.38888888888889,27.546296296296298,21.55639471602626,20.833333333333336,25.032934280970714,33.47222222222223,16.736111111111114,88.19444444444444,22.76388888888889,23.934978941039216,27.083333333333332,27.648083818907445,28.125,28.125,95.83333333333334,15.949432319223986,25.84837989553872,36.80555555555556
xlm-r,random,wikiann,f1_score,144,54.61805555555556,6,2,387,909,15.015649393347353,17.75218835458565,3.4722222222222223,8.333333333333332,10.877099624231766,26.73611111111111,17.708333333333336,10.0,19.513888888888886,31.25,3.125,31.25,31.25,7.818603515625,3.4722222222222223,20.833333333333336,6.25,54.861111111111114,16.126543209876544,11.183834958959508,8.333333333333332,15.368252280436481,20.27777777777778,10.13888888888889,70.13888888888889,12.842592592592592,12.854537763983453,11.805555555555555,17.40941196322448,17.708333333333336,17.708333333333336,90.97222222222221,8.515487213403881,14.725043142117825,21.52777777777778
xlm-r,single_new_gen,wikiann,f1_score,144,54.61805555555556,6,2,387,909,27.915655654010973,18.24512900319921,18.75,27.77777777777778,27.05202268576663,20.22222222222222,20.90277777777778,10.0,33.541666666666664,43.75,4.375,43.75,43.75,23.47479926215278,18.75,32.870370370370374,9.861111111111112,66.66666666666666,27.46913580246913,29.289347871801713,27.77777777777778,26.57107931814972,28.888888888888893,14.444444444444446,75.0,21.79398148148148,31.177740153523608,35.41666666666667,26.156110406162824,20.90277777777778,20.90277777777778,90.27777777777779,13.154954805996471,32.16142437141848,40.27777777777778
xlm-r,single_script,wikiann,f1_score,144,54.61805555555556,6,2,387,909,20.889504760078108,18.25242785516845,10.416666666666668,19.444444444444446,20.38360111985066,20.020833333333332,27.569444444444446,10.0,21.875634057971016,39.58333333333333,3.958333333333333,39.58333333333333,39.58333333333333,13.503011067708334,10.416666666666668,34.953703703703695,10.48611111111111,68.75,27.469135802469136,21.239792280701092,19.444444444444446,21.399532164811163,31.38888888888889,15.694444444444445,85.41666666666666,21.578703703703702,23.8693545804362,28.47222222222222,25.12999207261159,27.569444444444446,27.569444444444446,95.83333333333334,15.10474537037037,25.4585652888557,36.11111111111111
xlm-r,single_distals_wiki_size,wikiann,f1_score,144,54.61805555555556,6,2,387,909,13.120734770752446,21.3645109280423,1.3888888888888888,9.722222222222223,10.36163917800869,23.680555555555557,20.76388888888889,10.0,9.652777777777779,16.666666666666664,1.666666666666667,16.666666666666664,16.666666666666664,3.7665473090277777,1.3888888888888888,21.759259259259256,6.5277777777777795,53.47222222222222,13.541666666666666,9.202137670514208,9.722222222222223,14.60875566079683,21.52777777777778,10.76388888888889,70.13888888888889,11.555555555555557,11.132272339617016,15.277777777777779,17.987474289814365,20.76388888888889,20.76388888888889,90.27777777777779,8.82509369488536,13.469046272665041,27.77777777777778
xlm-r,composite_equal,xnli,f1_score,15,14.0,6,2,1231,194,57.59638735092605,1.331289736369663,33.33333333333333,53.333333333333336,49.18518518518518,3.466666666666667,77.33333333333334,10.0,57.99999999999999,80.0,8.000000000000002,80.0,80.0,38.684895833333336,33.33333333333333,84.44444444444444,25.33333333333333,100.0,77.77777777777779,46.91179817542434,53.333333333333336,66.22921114904335,85.33333333333334,42.66666666666667,100.0,77.2,53.70499140156259,86.66666666666667,74.33043522687909,77.33333333333334,77.33333333333334,100.0,67.70423280423282,54.801095908476015,100.0
xlm-r,lightgbm_lambdarank,xnli,f1_score,15,14.0,6,2,1231,194,65.59793007130739,1.355511298369611,13.333333333333334,53.333333333333336,38.007770007770006,4.4,71.33333333333334,10.0,61.33333333333333,86.66666666666667,8.666666666666668,86.66666666666667,86.66666666666667,28.157552083333332,13.333333333333334,88.88888888888889,26.66666666666666,100.0,84.44444444444444,44.06532119338711,53.333333333333336,64.72480607956682,80.0,40.0,100.0,74.4,48.51639642582804,73.33333333333333,70.67695692587166,71.33333333333334,71.33333333333334,100.0,61.1388888888889,49.62044038529774,86.66666666666667
xlm-r,rrf_equal,xnli,f1_score,15,14.0,6,2,1231,194,64.1177699635864,1.4126640272309476,26.666666666666668,53.333333333333336,45.17460317460317,4.133333333333334,74.0,10.0,56.00000000000001,80.0,8.000000000000002,80.0,80.0,32.8515625,26.666666666666668,88.88888888888889,26.666666666666668,100.0,82.96296296296296,45.37575392880374,53.333333333333336,66.71587475078019,84.00000000000001,42.00000000000001,100.0,77.44444444444444,49.635556368508915,66.66666666666666,73.5661683586364,74.0,74.0,100.0,64.92116402116402,52.23330840193151,100.0
xlm-r,single_new_geo,xnli,f1_score,15,14.0,6,2,1231,194,61.19377076164599,1.454200543297218,20.0,53.333333333333336,41.11904761904761,4.2,70.66666666666666,10.0,58.66666666666666,86.66666666666667,8.666666666666668,86.66666666666667,86.66666666666667,28.10546875,20.0,82.22222222222221,24.666666666666668,100.0,77.03703703703702,46.76961301308539,53.333333333333336,62.26575673792792,80.0,40.0,100.0,72.15555555555557,50.00710151693145,73.33333333333333,69.7817298980689,70.66666666666666,70.66666666666666,100.0,59.76164021164021,51.544412717854804,93.33333333333333
xlm-r,single_distals_wiki_size,xnli,f1_score,15,14.0,6,2,1231,194,58.924054299096895,1.5269062411162821,6.666666666666667,26.666666666666668,24.113349613349612,6.733333333333333,83.33333333333334,10.0,55.285714285714285,86.66666666666667,8.666666666666668,86.66666666666667,86.66666666666667,22.180989583333332,6.666666666666667,88.8888888888889,26.66666666666666,100.0,84.07407407407406,35.74129730256067,26.666666666666668,59.96483604763875,84.00000000000001,42.00000000000001,100.0,78.24444444444444,39.605381897068064,40.0,75.21244834187128,83.33333333333334,83.33333333333334,100.0,73.87777777777778,42.85641343211372,93.33333333333333
xlm-r,mlp_listnet,xnli,f1_score,15,14.0,6,2,1231,194,58.931263404640724,1.8046406382240279,26.666666666666668,53.333333333333336,45.51851851851852,4.0,73.33333333333336,10.0,53.333333333333336,80.0,8.000000000000002,80.0,80.0,32.34375,26.666666666666668,84.44444444444444,25.33333333333333,100.0,78.5185185185185,44.602143963178,53.333333333333336,61.75813539233622,84.0,42.0,100.0,75.24444444444444,48.943855427644664,66.66666666666666,70.84308363759182,73.33333333333336,73.33333333333336,100.0,63.51164021164022,51.808055468622385,100.0
xlm-r,single_new_typ,xnli,f1_score,15,14.0,6,2,1231,194,61.06873659535928,1.8908136196434346,13.333333333333334,33.33333333333333,32.55555555555556,4.866666666666666,77.33333333333336,10.0,51.99999999999999,80.0,8.000000000000002,80.0,80.0,20.703125,13.333333333333334,86.66666666666664,26.0,100.0,80.37037037037037,35.812907556278844,33.33333333333333,64.54680272941516,86.66666666666669,43.33333333333334,100.0,79.55555555555554,41.51627284692054,73.33333333333333,72.55901561069564,77.33333333333336,77.33333333333336,100.0,67.71693121693121,43.67643934294611,100.0
xlm-r,single_new_gen,xnli,f1_score,15,14.0,6,2,1231,194,45.39639707706413,2.482874425073944,13.333333333333334,26.666666666666668,30.20634920634921,5.666666666666667,71.33333333333333,10.0,32.0,40.0,4.0,40.0,40.0,18.502604166666668,13.333333333333334,71.1111111111111,21.33333333333334,100.0,53.703703703703695,30.629965874056015,26.666666666666668,54.74639209690717,78.66666666666667,39.333333333333336,100.0,60.95555555555555,35.253829859422105,66.66666666666666,62.120616080919014,71.33333333333333,71.33333333333333,100.0,55.013756613756605,37.84408661641752,86.66666666666667
xlm-r,single_distals_asjp,xnli,f1_score,15,14.0,6,2,1231,194,42.67810963130459,2.7799556763561606,13.333333333333334,33.33333333333333,31.589947089947085,5.466666666666667,74.00000000000001,10.0,47.333333333333336,60.0,5.999999999999999,60.0,60.0,23.899739583333332,13.333333333333334,62.22222222222222,18.666666666666668,100.0,49.629629629629626,33.51501222078999,33.33333333333333,48.9740020300318,68.0,34.0,100.0,51.377777777777766,39.15921372929198,53.333333333333336,63.89689329973353,74.00000000000001,74.00000000000001,100.0,54.90132275132276,42.56571610183503,93.33333333333333
xlm-r,random,xnli,f1_score,15,14.0,6,2,1231,194,37.87056237217244,2.822062959845157,6.666666666666667,20.0,18.965848965848974,9.2,66.66666666666666,10.0,32.00000000000001,73.33333333333333,7.333333333333333,73.33333333333333,73.33333333333333,9.251302083333334,6.666666666666667,73.33333333333331,22.000000000000007,100.0,62.962962962962955,17.83183257405957,20.0,41.738847671277426,68.0,34.0,100.0,55.31111111111111,21.93014082936528,26.666666666666668,52.8512539006169,66.66666666666666,66.66666666666666,100.0,49.4015873015873,25.253105389186704,53.333333333333336
xlm-r,single_script,xnli,f1_score,15,14.0,6,2,1231,194,47.08236508053744,2.862935383787429,0.0,60.0,28.359788359788357,5.4,68.66666666666667,10.0,38.955555555555556,46.666666666666664,4.666666666666666,46.666666666666664,46.666666666666664,0.2799479166666667,0.0,68.88888888888889,20.666666666666668,100.0,53.333333333333336,27.65395539916224,60.0,51.643036624984006,74.66666666666667,37.333333333333336,100.0,57.60000000000001,31.07858495918323,66.66666666666666,62.46794844664551,68.66666666666667,68.66666666666667,100.0,52.97142857142857,32.38959980718264,86.66666666666667
xlm-r,random,xquad,f1_score,12,11.0,6,2,1134,294,52.76786747457412,46.895166767994596,16.666666666666664,33.33333333333333,33.98148148148149,4.75,90.83333333333336,10.0,59.166666666666664,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,23.4130859375,16.666666666666664,88.8888888888889,26.666666666666668,100.0,84.72222222222221,31.185873908301193,33.33333333333333,56.41328919595211,90.0,45.0,100.0,83.83333333333334,40.21730401414749,83.33333333333334,77.27029717329091,90.83333333333336,90.83333333333336,100.0,83.64219576719579,41.305411096180976,100.0
