model,method,held_out_task,dataset,performance_col,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,n_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,ndcg@3,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::agg,agg,lrl,ron,mrl,ita,mrl,0.1136625463788614,0.2202051743035349,0.4838334442487403,0.20884101184245155,0.0,0.0,32,6,2,289,329,0.09090909090909091,11.0,0.1,10.0,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.20884101184245155,0.0,0.0,0.0,0.0,0.0,0.0,0.22732325429420297,0.2,0.1,1.0,0.05,0.124755859375,0.0,0.29241629771358724,0.1,0.1,1.0,0.025,0.124755859375,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::agm,agm,lrl,por,mrl,swe,mrl,0.069047619047619,0.1856719240070247,0.628120301887933,0.16243189809968453,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.3,10.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.16243189809968453,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0022786458333333335,0.0,0.17680697556215785,0.2,0.1,1.0,0.06666666666666667,0.0022786458333333335,0.0,0.22743489822167898,0.3,0.3,1.0,0.09166666666666665,0.031174768072863422,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::agn,agn,lrl,por,mrl,fra,hrl,0.1027960526315789,0.4884088804887419,0.7895286987232648,0.2475152732947574,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.4,10.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.2475152732947574,0.6666666666666666,0.2,1.0,0.38888888888888884,0.13208993275960287,0.0,0.26942015323757385,0.4,0.2,1.0,0.2333333333333333,0.13208993275960287,0.0,0.3465674639568441,0.4,0.4,1.0,0.22380952380952382,0.13860277492161308,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::agr,agr,lrl,ron,mrl,swe,mrl,0.1470575778751879,0.2703824937867491,0.4561127985187816,0.2784546824566021,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.7,10.0,0.2571428571428572,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.2784546824566021,0.6666666666666666,0.2,1.0,0.5555555555555555,0.04227733612060547,0.0,0.3030976723922706,0.6,0.3,1.0,0.4533333333333333,0.047575921006500724,0.0,0.38988839695144967,0.7,0.7,1.0,0.5175396825396825,0.08470311734579568,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::agt,agt,lrl,ron,mrl,fra,hrl,0.0898765432098765,0.2005458211653455,0.5518403590380708,0.29392438703752444,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.5,10.0,0.27142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.29392438703752444,0.3333333333333333,0.1,1.0,0.1111111111111111,0.041341145833333336,0.0,0.31993643196961896,0.4,0.2,1.0,0.14666666666666667,0.08496888478597006,0.0,0.41154886344875247,0.5,0.5,1.0,0.22333333333333333,0.08799855463288808,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::agu,agu,lrl,ron,mrl,fra,hrl,0.0962164750957854,0.2514135314130106,0.617297945122431,0.27071983016614093,0.0,0.0,32,6,2,289,329,0.08333333333333333,12.0,0.4,10.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.27071983016614093,0.3333333333333333,0.1,1.0,0.1111111111111111,0.041341145833333336,0.0,0.2946782926035964,0.2,0.1,1.0,0.06666666666666667,0.041341145833333336,0.0,0.37905816370279827,0.4,0.4,1.0,0.1595238095238095,0.051794739076572546,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aia,aia,lrl,ron,mrl,swe,mrl,0.1223766486924381,0.2253986199718251,0.4570656701104238,0.13922734122830105,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.2,10.0,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.13922734122830105,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.1515488361961353,0.2,0.1,1.0,0.06666666666666667,0.16634114583333334,0.0,0.19494419847572483,0.2,0.2,1.0,0.05555555555555556,0.1680262883504232,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aii,aii,lrl,zlm,mrl,jpn,hrl,0.0621890547263681,0.1469594939051841,0.5768286003591474,0.0,0.0,0.0,32,6,2,289,329,0.04,25.0,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029825965200028684,0.0,0.0,0.0,0.0,0.0,0.0,0.12755536422215805,0.2,0.2,1.0,0.0325,0.02500009536743164,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::ake,ake,lrl,por,mrl,hun,mrl,0.0818900435207389,0.14668911335578,0.4417442327698671,0.23978042100429625,0.0,0.0,32,6,2,289,329,0.1111111111111111,9.0,0.4,10.0,0.22142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.23978042100429625,0.0,0.0,0.0,0.0,0.0,0.0,0.2610007734488997,0.4,0.2,1.0,0.13,0.019500541687011718,0.0,0.3357372307081928,0.4,0.4,1.0,0.1523015873015873,0.124115603815179,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::akh,akh,lrl,ron,mrl,ukr,mrl,0.043010752688172,0.1551650963415669,0.7228065221994778,0.30165923932798555,0.0,0.0,32,6,2,289,329,0.047619047619047616,21.0,0.4,10.0,0.2785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.30165923932798555,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00048828125,0.0,0.3283558117582931,0.2,0.1,1.0,0.1,0.00048828125,0.0,0.4223790966974038,0.4,0.4,1.0,0.16527777777777777,0.10346728079548484,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aln,aln,lrl,ron,mrl,spa,hrl,0.4006102762142053,0.5277338752872368,0.24088580442906043,0.23204556871383503,0.0,1.0,32,6,2,289,329,0.5,2.0,0.2,10.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.23204556871383503,0.3333333333333333,0.1,1.0,0.16666666666666666,0.49951171875,1.0,0.2525813936602255,0.2,0.1,1.0,0.1,0.49951171875,1.0,0.3249069974595414,0.2,0.2,1.0,0.08333333333333333,0.49951664606730145,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::alp,alp,lrl,ron,mrl,swe,mrl,0.2402054467271858,0.2623441226348995,0.08438792409511592,0.21657586413291272,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.3,10.0,0.2,1.0,0.1,1.0,1.0,0.4990234375,0.0,0.21657586413291272,0.6666666666666666,0.2,1.0,0.6666666666666666,0.502692699432373,0.0,0.23574263408287713,0.4,0.2,1.0,0.4,0.502692699432373,0.0,0.30324653096223864,0.3,0.3,1.0,0.22999999999999998,0.5057297303341329,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::alq,alq,lrl,por,mrl,fra,hrl,0.0656934306569343,0.2119148046815625,0.6900007493310829,0.2475152732947574,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.5,10.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.2475152732947574,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0048828125,0.0,0.26942015323757385,0.4,0.2,1.0,0.16666666666666666,0.006566762924194336,0.0,0.3465674639568441,0.5,0.5,1.0,0.23174603174603173,0.024312195499339623,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::als,als,lrl,ron,mrl,nld,mrl,0.5407977730358993,0.558876625264152,0.03234855674936816,0.23204556871383503,0.0,0.0,32,6,2,289,329,0.25,4.0,0.2,10.0,0.21428571428571427,1.0,0.1,1.0,1.0,0.1240234375,0.0,0.23204556871383503,0.3333333333333333,0.1,1.0,0.3333333333333333,0.1240234375,0.0,0.2525813936602255,0.4,0.2,1.0,0.3,0.3428037166595459,1.0,0.3249069974595414,0.2,0.2,1.0,0.15,0.3428037166595459,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::ame,ame,lrl,por,mrl,fra,hrl,0.0695443645083932,0.1468536598378148,0.5264376483010501,0.3171289439089079,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.3,10.0,0.2928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.3171289439089079,0.3333333333333333,0.1,1.0,0.1111111111111111,0.010091145833333334,0.0,0.3451945713356415,0.2,0.1,1.0,0.06666666666666667,0.010091145833333334,0.0,0.4440395631947065,0.3,0.3,1.0,0.09166666666666665,0.017503444415827595,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amf,amf,lrl,ron,mrl,nld,mrl,0.1016905407149309,0.177015636693056,0.42552792163066555,0.27071983016614093,0.0,0.0,32,6,2,289,329,0.25,4.0,0.6,10.0,0.25,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.27071983016614093,0.6666666666666666,0.2,1.0,0.6666666666666666,0.0317082405090332,0.0,0.2946782926035964,0.6,0.3,1.0,0.55,0.26586936437524855,1.0,0.37905816370279827,0.6,0.6,1.0,0.4476984126984126,0.26591667845136596,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amk,amk,lrl,ron,mrl,swe,mrl,0.1300623052959501,0.2503856226370058,0.4805520224118192,0.2629849778756797,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.4,10.0,0.24285714285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.2629849778756797,0.3333333333333333,0.1,1.0,0.16666666666666666,0.03076171875,0.0,0.2862589128149222,0.2,0.1,1.0,0.1,0.03076171875,0.0,0.36822793045414687,0.4,0.4,1.0,0.17063492063492064,0.11015108828979421,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amm,amm,lrl,por,mrl,zlm,mrl,0.0940241228070175,0.1927166400850611,0.5121120689655174,0.19337130726152923,0.0,0.0,32,6,2,289,329,0.045454545454545456,22.0,0.4,10.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.19337130726152923,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0048828125,0.0,0.2104844947168546,0.4,0.2,1.0,0.16666666666666666,0.12781119346618652,0.0,0.2707558312162845,0.4,0.4,1.0,0.16083333333333333,0.14343053907132344,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amn,amn,lrl,por,mrl,fra,hrl,0.1005804695125083,0.1943262904272078,0.48241450350649034,0.2011061595519904,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.3,10.0,0.18571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.2011061595519904,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00146484375,0.0,0.21890387450552876,0.4,0.2,1.0,0.2,0.00511622428894043,0.0,0.28158606446493584,0.3,0.3,1.0,0.13333333333333333,0.005222828541364934,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amo,amo,lrl,ron,mrl,nld,mrl,0.1041666666666666,0.1832978059079117,0.43170805481981794,0.23978042100429625,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.4,10.0,0.22142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.23978042100429625,0.6666666666666666,0.2,1.0,0.38888888888888884,0.33317089080810547,1.0,0.2610007734488997,0.4,0.2,1.0,0.2333333333333333,0.33317089080810547,1.0,0.3357372307081928,0.4,0.4,1.0,0.1986111111111111,0.33318666472132463,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amp,amp,lrl,por,mrl,ben,mrl,0.0971819312059676,0.1861484194817528,0.4779330843821972,0.2861895347470632,0.0,0.0,32,6,2,289,329,0.03333333333333333,30.0,0.6,10.0,0.2642857142857143,1.0,0.1,1.0,1.0,0.0009765625,0.0,0.2861895347470632,0.6666666666666666,0.2,1.0,0.5555555555555555,0.16715526580810547,0.0,0.3115170521809448,0.6,0.3,1.0,0.4833333333333333,0.1983135344926268,0.0,0.400718630200101,0.6,0.6,1.0,0.4143650793650793,0.20594234104788048,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amr,amr,lrl,ron,mrl,spa,hrl,0.0911335578002244,0.217958225188481,0.5818760327974961,0.2784546824566021,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.4,10.0,0.2571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.2784546824566021,0.3333333333333333,0.1,1.0,0.1111111111111111,0.3330078125,1.0,0.3030976723922706,0.2,0.1,1.0,0.06666666666666667,0.3330078125,1.0,0.38988839695144967,0.4,0.4,1.0,0.14861111111111108,0.33305015580754116,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::amu,amu,lrl,ron,mrl,swe,mrl,0.0504201680672268,0.2216508371124611,0.7725243508029495,0.1701667503901457,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.2,10.0,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1701667503901457,0.6666666666666666,0.2,1.0,0.38888888888888884,0.16731866200764975,0.0,0.185226355350832,0.4,0.2,1.0,0.2333333333333333,0.16731866200764975,0.0,0.23826513147033035,0.2,0.2,1.0,0.11666666666666665,0.16731866200764975,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::anv,anv,lrl,ron,mrl,spa,hrl,0.0700232048893682,0.1420679125180103,0.5071145648001889,0.3093940916184468,0.0,1.0,32,6,2,289,329,0.5,2.0,0.5,10.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.3093940916184468,0.6666666666666666,0.2,1.0,0.38888888888888884,0.4995139439900716,1.0,0.33677519154696733,0.4,0.2,1.0,0.2333333333333333,0.4995139439900716,1.0,0.43320932994605515,0.5,0.5,1.0,0.26666666666666666,0.4995519747759641,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aoj,aoj,lrl,ron,mrl,swe,mrl,0.1580858754771798,0.2522781001504405,0.37336663236757855,0.19337130726152923,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.5,10.0,0.17857142857142858,1.0,0.1,1.0,1.0,0.0146484375,0.0,0.19337130726152923,1.0,0.3,1.0,1.0,0.17951614254464707,0.0,0.2104844947168546,0.6,0.3,1.0,0.6,0.17951614254464707,0.0,0.2707558312162845,0.5,0.5,1.0,0.40714285714285714,0.18004453566723222,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aom,aom,lrl,ron,mrl,swe,mrl,0.0731162196679438,0.2091036741036741,0.6503350790876462,0.3171289439089079,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.5,10.0,0.2928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.3171289439089079,0.6666666666666666,0.2,1.0,0.38888888888888884,0.20772266387939453,0.0,0.3451945713356415,0.4,0.2,1.0,0.2333333333333333,0.20772266387939453,0.0,0.4440395631947065,0.5,0.5,1.0,0.25396825396825395,0.20998507169749517,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aon,aon,lrl,por,mrl,ben,mrl,0.0705925118138858,0.200990675990676,0.6487771810013684,0.21657586413291272,0.0,0.0,32,6,2,289,329,0.03333333333333333,30.0,0.4,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.21657586413291272,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0830078125,0.0,0.23574263408287713,0.4,0.2,1.0,0.14666666666666667,0.08344783782958984,0.0,0.30324653096223864,0.4,0.4,1.0,0.1552777777777778,0.09498616490161818,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apb,apb,lrl,ron,mrl,fra,hrl,0.0939153439153439,0.2475086277094885,0.6205572921458868,0.2629849778756797,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.3,10.0,0.24285714285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.2629849778756797,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00146484375,0.0,0.2862589128149222,0.4,0.2,1.0,0.18,0.026196861267089845,0.0,0.36822793045414687,0.3,0.3,1.0,0.1275,0.029502002499066295,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::ape,ape,lrl,por,mrl,swe,mrl,0.1188658669574699,0.2320955984843654,0.4878581595959174,0.23204556871383503,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.2,10.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.23204556871383503,0.0,0.0,0.0,0.0,0.0,0.0,0.2525813936602255,0.2,0.1,1.0,0.05,0.124755859375,0.0,0.3249069974595414,0.2,0.2,1.0,0.05,0.13252246379852295,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apn,apn,lrl,ron,mrl,hun,mrl,0.0754803675856307,0.1377551020408163,0.4520684427117178,0.36353805765167496,0.0,0.0,32,6,2,289,329,0.08333333333333333,12.0,0.5,10.0,0.33571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.36353805765167496,0.3333333333333333,0.1,1.0,0.16666666666666666,0.01513671875,0.0,0.39571085006768664,0.4,0.2,1.0,0.2,0.018687963485717773,0.0,0.5090209626866149,0.5,0.5,1.0,0.25555555555555554,0.0535534876817918,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apr,apr,lrl,por,mrl,tha,mrl,0.097008547008547,0.1919107165412583,0.4945120900130065,0.29392438703752444,0.0,0.0,32,6,2,289,329,0.03225806451612903,31.0,0.5,10.0,0.27142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.29392438703752444,0.3333333333333333,0.1,1.0,0.1111111111111111,0.041341145833333336,0.0,0.31993643196961896,0.4,0.2,1.0,0.16666666666666666,0.15062435468037924,0.0,0.41154886344875247,0.5,0.5,1.0,0.2261904761904762,0.15465987709836515,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apu,apu,lrl,ron,mrl,fra,hrl,0.0722394220846233,0.2296015144699355,0.6853704460469381,0.23978042100429625,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.4,10.0,0.22142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.23978042100429625,0.6666666666666666,0.2,1.0,0.38888888888888884,0.02753162384033203,0.0,0.2610007734488997,0.4,0.2,1.0,0.2333333333333333,0.02753162384033203,0.0,0.3357372307081928,0.4,0.4,1.0,0.21111111111111108,0.028083197434271925,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apw,apw,lrl,ron,mrl,swe,mrl,0.080778872456016,0.1973825846453486,0.5907497482558698,0.2629849778756797,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.4,10.0,0.24285714285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.2629849778756797,0.6666666666666666,0.2,1.0,0.38888888888888884,0.25456714630126953,0.0,0.2862589128149222,0.4,0.2,1.0,0.2333333333333333,0.25456714630126953,0.0,0.36822793045414687,0.4,0.4,1.0,0.21666666666666665,0.2556912974526995,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apy,apy,lrl,por,mrl,hun,mrl,0.0929726368159203,0.1893578932873239,0.5090110309009013,0.32486379619936906,0.0,0.0,32,6,2,289,329,0.09090909090909091,11.0,0.4,10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.32486379619936906,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.3536139511243157,0.2,0.1,1.0,0.06666666666666667,0.16634114583333334,0.0,0.45486979644335795,0.4,0.4,1.0,0.14861111111111108,0.17778098814991003,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::apz,apz,lrl,por,mrl,swe,mrl,0.0851851851851851,0.1962777962777962,0.5659968330568544,0.1701667503901457,0.0,0.0,32,6,2,289,329,0.06666666666666667,15.0,0.4,10.0,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1701667503901457,0.0,0.0,0.0,0.0,0.0,0.0,0.185226355350832,0.4,0.2,1.0,0.13,0.06328258514404297,0.0,0.23826513147033035,0.4,0.4,1.0,0.15785714285714286,0.07049519273269068,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::arb,arb,lrl,arz,mrl,ron,mrl,0.1129629629629629,0.6035151982520403,0.8128249905053968,0.07622583420567818,0.0,0.0,32,6,2,289,329,0.125,8.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07622583420567818,0.3333333333333333,0.1,1.0,0.1111111111111111,0.0009765625,0.0,0.11161769644755692,0.4,0.2,1.0,0.16666666666666666,0.00462794303894043,0.0,0.16440450139721857,0.4,0.4,1.0,0.16083333333333333,0.12736399026643994,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::are,are,lrl,ron,mrl,spa,hrl,0.088527551942186,0.2607524859064443,0.6604920116698373,0.2629849778756797,0.0,1.0,32,6,2,289,329,0.5,2.0,0.5,10.0,0.24285714285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.2629849778756797,0.6666666666666666,0.2,1.0,0.38888888888888884,0.49951648712158203,1.0,0.2862589128149222,0.4,0.2,1.0,0.2333333333333333,0.49951648712158203,1.0,0.36822793045414687,0.5,0.5,1.0,0.2595238095238095,0.49958530902625115,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::arl,arl,lrl,por,mrl,eus,mrl,0.0700483091787439,0.1971242517064619,0.6446489532751506,0.3171289439089079,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.3,10.0,0.2928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.3171289439089079,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.3451945713356415,0.2,0.1,1.0,0.06666666666666667,0.16634114583333334,0.0,0.4440395631947065,0.3,0.3,1.0,0.09166666666666665,0.1686059276883801,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::arn,arn,lrl,ron,mrl,fra,hrl,0.0902247991048723,0.2635345011464832,0.6576357224106999,0.2784546824566021,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.5,10.0,0.2571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.2784546824566021,0.6666666666666666,0.2,1.0,0.38888888888888884,0.01987171173095703,0.0,0.3030976723922706,0.4,0.2,1.0,0.2333333333333333,0.01987171173095703,0.0,0.38988839695144967,0.5,0.5,1.0,0.25396825396825395,0.05849959413743394,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::arz,arz,mrl,heb,mrl,rus,mrl,0.4426847465295084,0.5004603411160788,0.11544490110390132,0.457355005234069,0.0,0.0,31,6,2,289,329,0.03333333333333333,30.0,0.4,10.0,0.9,1.0,0.1,1.0,1.0,0.4990234375,0.0,0.457355005234069,0.3333333333333333,0.1,1.0,0.3333333333333333,0.4990234375,0.0,0.35979534075281216,0.2,0.1,1.0,0.2,0.4990234375,0.0,0.377119406842242,0.4,0.4,1.0,0.20607142857142854,0.5032807070513107,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::asm,asm,lrl,ben,mrl,jpn,hrl,0.3197403151544018,0.5517544068556822,0.42050247142288144,0.1591051548702418,0.0,0.0,32,6,2,289,329,0.034482758620689655,29.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591051548702418,0.6666666666666666,0.2,1.0,0.38888888888888884,0.010569572448730469,0.0,0.12516599306215118,0.4,0.2,1.0,0.2333333333333333,0.010569572448730469,0.0,0.24949608745032556,0.4,0.4,1.0,0.21666666666666665,0.03459825305992581,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::aso,aso,lrl,ron,mrl,ukr,mrl,0.0874384236453201,0.1766532424427161,0.5050279155013301,0.2243107164233739,0.0,0.0,32,6,2,289,329,0.047619047619047616,21.0,0.5,10.0,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.2243107164233739,0.3333333333333333,0.1,1.0,0.16666666666666666,0.00732421875,0.0,0.24416201387155134,0.4,0.2,1.0,0.2,0.0075647830963134766,0.0,0.31407676421089004,0.5,0.5,1.0,0.25555555555555554,0.060373236207937886,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::ata,ata,lrl,ron,mrl,fin,mrl,0.0875,0.2494735443584548,0.6492614067555152,0.19337130726152923,0.0,0.0,32,6,2,289,329,0.08333333333333333,12.0,0.2,10.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.19337130726152923,0.3333333333333333,0.1,1.0,0.16666666666666666,0.01513671875,0.0,0.2104844947168546,0.2,0.1,1.0,0.1,0.01513671875,0.0,0.2707558312162845,0.2,0.2,1.0,0.06999999999999999,0.01523141860961914,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::atb,atb,lrl,por,mrl,fra,hrl,0.0797385620915032,0.1748181033419657,0.5438769751693006,0.3171289439089079,0.0,0.0,32,6,2,289,329,0.07142857142857142,14.0,0.4,10.0,0.2928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.3171289439089079,0.3333333333333333,0.1,1.0,0.1111111111111111,0.16634114583333334,0.0,0.3451945713356415,0.4,0.2,1.0,0.16666666666666666,0.19752987225850424,0.0,0.4440395631947065,0.4,0.4,1.0,0.18333333333333332,0.20203411386974798,0.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::atd,atd,lrl,ron,mrl,spa,hrl,0.1298391151332327,0.2254266521423384,0.4240294397343488,0.3171289439089079,0.0,1.0,32,6,2,289,329,0.3333333333333333,3.0,0.5,10.0,0.2928571428571428,1.0,0.1,1.0,1.0,0.0029296875,0.0,0.3171289439089079,0.6666666666666666,0.2,1.0,0.5555555555555555,0.3349618911743164,1.0,0.3451945713356415,0.6,0.3,1.0,0.4533333333333333,0.3349677866324782,1.0,0.4440395631947065,0.5,0.5,1.0,0.3322222222222222,0.3349872593633054,1.0
mt5,single_script,taxi1500,taxi1500,f1_score,taxi1500::att,att,lrl,por,mrl,fra,hrl,0.0908496732026143,0.2257676178540441,0.5975965283854504,0.3093940916184468,0.0,0.0,32,6,2,289,329,0.07692307692307693,13.0,0.5,10.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.3093940916184468,0.6666666666666666,0.2,1.0,0.38888888888888884,0.18686898549397787,0.0,0.33677519154696733,0.6,0.3,1.0,0.3833333333333333,0.1904272856966903,0.0,0.43320932994605515,0.5,0.5,1.0,0.30436507936507934,0.19092165407378156,0.0
