model,model_name,method,held_out_task,performance_col,n_queries,mean_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10,source_artifact
mt5,mT5,single_script,wikiann,f1_score,144,54.61805555555556,6,2,904,332,17.769304507474757,11.981881960130195,2.7777777777777777,12.5,13.304886049445944,21.39583333333333,22.291666666666668,10.0,18.03022846215781,27.77777777777778,2.7777777777777777,27.77777777777778,27.77777777777778,6.178114149305555,2.7777777777777777,26.15740740740741,7.847222222222222,58.333333333333336,19.09722222222222,12.544647990122298,12.5,18.17843078279568,24.58333333333334,12.29166666666667,71.52777777777779,15.618055555555554,14.537942943409371,20.13888888888889,21.810226941117733,22.291666666666668,22.291666666666668,93.05555555555556,10.83261684303351,16.70024143715637,31.944444444444443,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_gen,wikiann,f1_score,144,54.61805555555556,6,2,904,332,24.559782387278883,13.058547356936778,14.583333333333334,22.22222222222222,23.075908965852488,20.61805555555556,21.250000000000004,10.0,29.30555555555556,38.88888888888889,3.888888888888889,38.88888888888889,38.88888888888889,18.49907769097222,14.583333333333334,29.629629629629637,8.88888888888889,61.11111111111112,24.344135802469136,23.075307808445636,22.22222222222222,23.815729134267805,27.361111111111114,13.680555555555555,69.44444444444444,19.925925925925927,25.09251630689253,29.86111111111111,24.530760254533213,21.250000000000004,21.250000000000004,90.2777777777778,12.346092372134038,26.789867148040603,41.66666666666667,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_gen,xnli,f1_score,15,14.0,6,2,516,849,60.75824056061128,3.238991634891781,6.666666666666667,26.666666666666668,23.830928330928334,8.2,72.66666666666666,10.0,54.66666666666666,86.66666666666667,8.666666666666668,86.66666666666667,86.66666666666667,21.256510416666664,6.666666666666667,93.33333333333331,28.0,100.0,90.0,34.38854117981261,26.666666666666668,62.60980633564688,88.00000000000003,44.000000000000014,100.0,83.2,38.19172640746608,40.0,67.70725628708493,72.66666666666666,72.66666666666666,100.0,65.45105820105819,39.97056659210333,53.333333333333336,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_geo,xnli,f1_score,15,14.0,6,2,516,849,56.52765075556676,3.660509350686198,13.333333333333334,40.0,32.66450216450216,5.6,68.66666666666667,10.0,56.00000000000001,73.33333333333333,7.333333333333332,73.33333333333333,73.33333333333333,26.490885416666664,13.333333333333334,77.77777777777776,23.33333333333333,100.0,68.88888888888887,38.60013388304246,40.0,56.713767408552094,74.66666666666667,37.333333333333336,100.0,63.26666666666667,40.98327295366951,46.66666666666666,66.29384594507471,68.66666666666667,68.66666666666667,100.0,54.01904761904761,44.40776208641503,80.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,composite_equal,xnli,f1_score,15,14.0,6,2,516,849,50.1512302359285,3.882065707429087,6.666666666666667,20.0,25.2961297961298,6.6,73.33333333333333,10.0,49.333333333333336,73.33333333333333,7.333333333333332,73.33333333333333,73.33333333333333,24.446614583333336,6.666666666666667,68.88888888888887,20.666666666666668,100.0,61.48148148148148,35.851067850987114,20.0,53.81232495240723,72.0,36.0,100.0,60.68888888888889,39.51789074914159,40.0,68.17500435245168,73.33333333333333,73.33333333333333,100.0,57.77936507936506,43.69958188848038,80.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,rrf_equal,xnli,f1_score,15,14.0,6,2,516,849,48.10247019799508,3.922071041473627,6.666666666666667,13.333333333333334,23.71693121693122,6.733333333333333,70.66666666666667,10.0,48.66666666666667,73.33333333333333,7.333333333333332,73.33333333333333,73.33333333333333,22.779947916666668,6.666666666666667,77.77777777777779,23.333333333333336,100.0,68.5185185185185,30.767323575499983,13.333333333333334,53.59931737423015,73.33333333333333,36.66666666666666,100.0,64.17777777777776,36.09928880781212,46.66666666666666,66.42029838502343,70.66666666666667,70.66666666666667,100.0,56.36534391534392,40.62211434037234,86.66666666666667,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_wiki_size,xnli,f1_score,15,14.0,6,2,516,849,49.87788167202924,4.812991298871692,0.0,13.333333333333334,18.875661375661373,7.2,79.33333333333333,10.0,50.61904761904762,93.33333333333331,9.333333333333336,93.33333333333331,93.33333333333331,20.416666666666668,0.0,82.22222222222221,24.666666666666668,100.0,77.03703703703702,29.552093156509933,13.333333333333334,52.15198736356027,78.66666666666667,39.333333333333336,100.0,72.68888888888888,33.324876056749844,26.666666666666668,66.95986788277486,79.33333333333333,79.33333333333333,100.0,68.04232804232805,37.92194993507339,80.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_typ,xnli,f1_score,15,14.0,6,2,516,849,57.88277669700104,6.032574851812552,6.666666666666667,20.0,24.41029341029341,6.333333333333333,69.99999999999999,10.0,58.66666666666666,80.0,8.000000000000002,80.0,80.0,27.63020833333333,6.666666666666667,79.99999999999997,24.000000000000007,100.0,72.59259259259258,35.86376852666338,20.0,59.777836898109335,77.33333333333333,38.66666666666666,100.0,68.48888888888888,41.72517930818568,53.333333333333336,68.31800886404024,69.99999999999999,69.99999999999999,100.0,57.933068783068784,44.608848933102685,80.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,mlp_listnet,xnli,f1_score,15,14.0,6,2,516,849,50.86093545820961,6.685039358781284,6.666666666666667,20.0,25.02669552669553,6.8,72.0,10.0,47.333333333333336,66.66666666666666,6.666666666666667,66.66666666666666,66.66666666666666,22.760416666666668,6.666666666666667,68.88888888888887,20.66666666666667,93.33333333333331,61.481481481481495,35.48082741391328,20.0,55.07664579482168,70.66666666666667,35.333333333333336,100.0,57.62222222222222,39.51781651216598,40.0,67.99370496741993,72.0,72.0,100.0,55.42433862433863,42.863371714304,80.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,lightgbm_lambdarank,xnli,f1_score,15,14.0,6,2,516,849,48.73567659231966,7.19956846085201,6.666666666666667,26.666666666666668,26.042568542568542,6.4,73.99999999999999,10.0,51.33333333333334,66.66666666666666,6.666666666666667,66.66666666666666,66.66666666666666,23.580729166666668,6.666666666666667,68.88888888888889,20.666666666666668,100.0,60.37037037037035,32.848183158785105,26.666666666666668,51.85820026238941,68.0,34.0,100.0,55.95555555555555,37.10324681939323,40.0,67.67985346839941,73.99999999999999,73.99999999999999,100.0,57.33412698412699,41.41259176391066,86.66666666666667,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_script,xnli,f1_score,15,14.0,6,2,516,849,40.62549223151303,9.317975860264252,6.666666666666667,33.33333333333333,32.14814814814815,4.666666666666667,67.99999999999999,10.0,37.27777777777778,20.0,2.0000000000000004,20.0,20.0,8.326822916666666,6.666666666666667,51.11111111111111,15.333333333333336,86.66666666666667,33.70370370370369,28.19556729454133,33.33333333333333,47.90344009759589,66.66666666666666,33.33333333333333,100.0,44.22222222222222,35.849317756860124,73.33333333333333,60.392129553072,67.99999999999999,67.99999999999999,100.0,47.23730158730158,37.76444162334784,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_asjp,xnli,f1_score,15,14.0,6,2,516,849,40.71002718326532,11.109287833142282,6.666666666666667,6.666666666666667,19.465682465682463,7.733333333333333,69.99999999999999,10.0,52.0,73.33333333333333,7.333333333333333,73.33333333333333,73.33333333333333,24.36848958333333,6.666666666666667,55.55555555555556,16.666666666666668,93.33333333333331,47.77777777777777,28.57323495464193,6.666666666666667,49.16679274961642,65.33333333333331,32.66666666666666,100.0,48.93333333333334,34.857399251982606,33.33333333333333,62.10076120553188,69.99999999999999,69.99999999999999,100.0,50.76719576719576,37.971879200109925,73.33333333333333,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,random,xnli,f1_score,15,14.0,6,2,516,849,37.09592872479497,11.27616184469287,0.0,26.666666666666668,20.70777370777371,6.933333333333334,67.33333333333333,10.0,11.333333333333332,40.0,4.0,40.0,40.0,0.4296875,0.0,68.88888888888889,20.666666666666668,100.0,52.22222222222224,18.494960740208622,26.666666666666668,45.738039006730254,74.66666666666666,37.33333333333333,100.0,57.2,24.780043112144742,60.0,54.89605645110718,67.33333333333333,67.33333333333333,100.0,49.273280423280426,26.88353172671556,73.33333333333333,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_gen,xquad,f1_score,12,11.0,6,2,1212,156,59.674477529954416,27.099360065918752,25.0,50.0,41.02212602212602,5.166666666666667,90.83333333333336,10.0,69.16666666666666,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,34.9365234375,25.0,77.77777777777779,23.333333333333336,100.0,72.68518518518518,47.84323384260966,50.0,62.91440800328534,81.66666666666669,40.83333333333334,100.0,71.6111111111111,50.68623012644545,58.333333333333336,80.56403923413691,90.83333333333336,90.83333333333336,100.0,79.88723544973546,52.8247010956632,91.66666666666666,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,random,xquad,f1_score,12,11.0,6,2,1212,156,65.5023065363617,27.791309373579388,16.666666666666664,33.33333333333333,31.83862433862434,5.75,90.0,10.0,60.83333333333333,100.0,10.000000000000002,100.0,100.0,24.479166666666664,16.666666666666664,100.0,29.999999999999996,100.0,100.0,38.43414506668019,33.33333333333333,67.62040761835925,100.0,50.0,100.0,100.0,42.32074254867912,58.333333333333336,78.98222863022704,90.0,90.0,100.0,88.65046296296298,44.30165789218011,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_script,xquad,f1_score,12,11.0,6,2,1212,156,57.65050708574974,29.01890969900317,0.0,25.0,23.356481481481485,5.25,90.0,10.0,54.95833333333333,100.0,10.000000000000002,100.0,100.0,16.959635416666664,0.0,91.66666666666666,27.5,100.0,91.66666666666666,32.7409863135674,25.0,67.17395305090409,85.00000000000001,42.50000000000001,100.0,81.75,40.10931265800765,75.0,81.49066882072185,90.0,90.0,100.0,83.13359788359787,41.30072109767425,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,mlp_listnet,xquad,f1_score,12,11.0,6,2,1212,156,57.86967866218015,35.346463444452624,8.333333333333332,25.0,28.075396825396822,4.916666666666667,90.83333333333336,10.0,56.66666666666668,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,18.0419921875,8.333333333333332,83.33333333333331,25.0,100.0,78.24074074074075,30.473898252886205,25.0,66.91249390604702,88.33333333333334,44.16666666666667,100.0,80.77777777777779,38.21932629182398,66.66666666666666,81.10223150089666,90.83333333333336,90.83333333333336,100.0,82.52678571428572,40.27233776840782,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,rrf_equal,xquad,f1_score,12,11.0,6,2,1212,156,50.82686480616895,39.08217853735448,8.333333333333332,25.0,26.491402116402117,5.5,90.83333333333336,10.0,52.5,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,17.032877604166664,8.333333333333332,77.77777777777779,23.333333333333336,100.0,72.68518518518518,27.322392719280387,25.0,57.86058815571994,83.33333333333334,41.66666666666667,100.0,74.27777777777779,34.402724960317464,50.0,78.08135569009842,90.83333333333336,90.83333333333336,100.0,80.84193121693123,37.99938833174939,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,composite_equal,xquad,f1_score,12,11.0,6,2,1212,156,53.79602380424816,40.89172213692265,8.333333333333332,16.666666666666664,26.061507936507937,5.416666666666667,90.83333333333336,10.0,49.16666666666667,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,15.079752604166666,8.333333333333332,86.1111111111111,25.833333333333336,100.0,82.87037037037037,24.86119828342149,16.666666666666664,62.117471296704586,88.33333333333334,44.16666666666667,100.0,81.97222222222221,33.961189090587425,50.0,80.01606506934024,90.83333333333336,90.83333333333336,100.0,82.75132275132276,37.49426075988336,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_typ,xquad,f1_score,12,11.0,6,2,1212,156,55.78765119195232,41.65923626494028,25.0,33.33333333333333,37.48737373737374,5.5,90.0,10.0,54.16666666666666,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,28.849283854166668,25.0,80.55555555555557,24.166666666666668,100.0,73.6111111111111,38.130779106480375,33.33333333333333,61.950451517450745,83.33333333333334,41.66666666666667,100.0,73.91666666666666,42.44627232087377,50.0,74.3648792313762,90.0,90.0,100.0,79.23214285714285,45.65236256179786,83.33333333333334,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,lightgbm_lambdarank,xquad,f1_score,12,11.0,6,2,1212,156,53.98767332536978,42.52826984980372,8.333333333333332,16.666666666666664,23.89880952380953,6.25,90.83333333333336,10.0,50.0,83.33333333333334,8.333333333333332,83.33333333333334,83.33333333333334,17.805989583333336,8.333333333333332,83.33333333333334,25.000000000000007,100.0,75.92592592592592,29.499110439792283,16.666666666666664,60.66079066463112,86.66666666666669,43.33333333333334,100.0,77.3888888888889,33.29581034725769,33.33333333333333,78.65590887131701,90.83333333333336,90.83333333333336,100.0,81.03505291005293,38.60116741341957,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_wiki_size,xquad,f1_score,12,11.0,6,2,1212,156,47.791813182755,49.02533946916056,8.333333333333332,33.33333333333333,26.961279461279457,6.75,90.0,10.0,43.333333333333336,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,12.6708984375,8.333333333333332,83.33333333333331,25.0,100.0,80.09259259259257,28.27137927007344,33.33333333333333,54.697167162332704,90.0,45.0,100.0,83.55555555555556,30.7661332909202,33.33333333333333,72.43034597757051,90.0,90.0,100.0,82.44675925925927,35.82667526046787,91.66666666666666,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_distals_asjp,xquad,f1_score,12,11.0,6,2,1212,156,51.159539129113206,50.15698490571167,16.666666666666664,25.0,31.60714285714286,5.333333333333333,90.0,10.0,43.333333333333336,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,19.6533203125,16.666666666666664,97.2222222222222,29.166666666666657,100.0,94.9074074074074,28.3642203728151,25.0,53.978577338909794,86.66666666666669,43.33333333333334,100.0,83.19444444444444,34.256890799411686,50.0,73.070410226961,90.0,90.0,100.0,82.88128306878308,38.653416464636734,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
mt5,mT5,single_new_geo,xquad,f1_score,12,11.0,6,2,1212,156,56.91665450899405,50.50660607161378,8.333333333333332,41.66666666666667,32.67195767195767,4.833333333333333,98.33333333333334,10.0,42.5,100.0,10.000000000000002,100.0,100.0,11.051432291666668,8.333333333333332,100.0,29.999999999999996,100.0,100.0,32.648487689180506,41.66666666666667,65.10506061782206,100.0,50.0,100.0,100.0,35.61875607774703,50.0,82.35022000255015,98.33333333333334,98.33333333333334,100.0,98.16666666666669,39.57130704581998,100.0,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/mt5/summary_by_heldout_task.csv
xlm-r,XLM-R,lightgbm_lambdarank,masakhaner,f1_score,19,18.0,6,2,515,906,48.42886861388675,10.67312295610562,26.31578947368421,36.84210526315789,39.09793422951318,6.947368421052632,54.736842105263165,10.0,62.631578947368425,78.94736842105263,7.8947368421052655,78.94736842105263,78.94736842105263,37.62849506578947,26.31578947368421,66.66666666666666,20.000000000000004,100.0,57.60233918128653,42.90522784484844,36.84210526315789,50.85504119722288,64.21052631578948,32.10526315789474,100.0,51.98245614035088,47.42701899738557,57.89473684210527,55.85209887754296,54.736842105263165,54.736842105263165,100.0,41.090225563909776,49.35040260116656,68.42105263157895,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,mlp_listnet,masakhaner,f1_score,19,18.0,6,2,515,906,55.752019460140566,11.052716382229416,31.57894736842105,42.10526315789473,44.06223893065999,6.052631578947368,54.73684210526315,10.0,67.36842105263158,84.21052631578947,8.42105263157895,84.21052631578947,84.21052631578947,44.74712171052632,31.57894736842105,73.68421052631578,22.10526315789474,100.0,68.42105263157893,49.74760531790947,42.10526315789473,55.35061131940218,67.36842105263158,33.68421052631579,100.0,58.789473684210535,53.73018751705597,57.89473684210527,58.07847744061371,54.73684210526315,54.73684210526315,100.0,42.99874686716792,55.940528102692674,78.94736842105263,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_new_geo,masakhaner,f1_score,19,18.0,6,2,515,906,65.79416803835963,11.934813741839326,31.57894736842105,68.42105263157895,52.87738577212261,3.5789473684210527,66.84210526315788,10.0,60.526315789473685,78.94736842105263,7.8947368421052655,78.94736842105263,78.94736842105263,39.28351151315789,31.57894736842105,84.21052631578947,25.26315789473684,100.0,79.23976608187134,57.12590447316567,68.42105263157895,65.11512851619482,76.84210526315792,38.42105263157896,100.0,69.70175438596492,60.08220693374713,84.21052631578947,68.64599680325642,66.84210526315788,66.84210526315788,100.0,55.5062656641604,60.65927005755248,89.47368421052632,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_new_gen,masakhaner,f1_score,19,18.0,6,2,515,906,53.06778589823453,13.9593715983918,26.31578947368421,36.84210526315789,37.54660973701222,7.842105263157895,58.947368421052616,10.0,52.10526315789473,68.42105263157895,6.8421052631578965,68.42105263157895,68.42105263157895,31.96443256578948,26.31578947368421,73.68421052631578,22.10526315789474,94.73684210526316,66.37426900584794,40.89221180857797,36.84210526315789,49.52524456943628,67.36842105263158,33.68421052631579,100.0,57.45614035087719,42.874943662664286,47.368421052631575,55.59460197919237,58.947368421052616,58.947368421052616,100.0,44.35129490392648,45.55797810910872,63.1578947368421,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,rrf_equal,masakhaner,f1_score,19,18.0,6,2,515,906,53.92751206908627,14.655409963757055,26.31578947368421,42.10526315789473,39.55581913786248,6.894736842105263,58.42105263157894,10.0,62.10526315789473,89.47368421052632,8.947368421052634,89.47368421052632,89.47368421052632,37.44346217105263,26.31578947368421,73.68421052631578,22.10526315789474,100.0,68.71345029239765,46.415668750475895,42.10526315789473,54.52036179054617,68.42105263157896,34.21052631578948,100.0,60.175438596491226,49.7894772125101,52.63157894736842,58.84921726433448,58.42105263157894,58.42105263157894,100.0,45.66896407685881,51.73831737297393,73.68421052631578,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_distals_asjp,masakhaner,f1_score,19,18.0,6,2,515,906,45.16835470198018,17.329052750703934,26.31578947368421,47.368421052631575,39.43971448228414,8.105263157894736,59.47368421052632,10.0,47.368421052631575,63.1578947368421,6.315789473684212,63.1578947368421,63.1578947368421,31.19860197368421,26.31578947368421,64.91228070175437,19.47368421052632,100.0,52.92397660818713,41.737761856628616,47.368421052631575,48.35903039002415,65.26315789473685,32.631578947368425,100.0,49.91228070175438,43.96607968780206,47.368421052631575,53.67455645912796,59.47368421052632,59.47368421052632,100.0,42.7892648287385,45.899277175415456,63.1578947368421,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,composite_equal,masakhaner,f1_score,19,18.0,6,2,515,906,49.281996739573856,19.635029029154115,15.789473684210526,42.10526315789473,32.784936511716694,7.105263157894737,54.73684210526315,10.0,49.47368421052632,68.42105263157895,6.8421052631578965,68.42105263157895,68.42105263157895,26.423725328947366,15.789473684210526,70.17543859649122,21.052631578947366,94.73684210526316,62.573099415204666,40.01154105195351,42.10526315789473,50.07631093138458,67.36842105263158,33.68421052631579,100.0,55.80701754385966,42.17425282770767,47.368421052631575,54.02171479426825,54.73684210526315,54.73684210526315,100.0,41.48642439431913,44.39240524367406,73.68421052631578,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,random,masakhaner,f1_score,19,18.0,6,2,515,906,36.70228604374783,19.758543508300697,10.526315789473683,15.789473684210526,21.187723095617837,9.36842105263158,53.68421052631579,10.0,55.789473684210535,73.68421052631578,7.368421052631581,73.68421052631578,73.68421052631578,23.96175986842105,10.526315789473683,47.368421052631575,14.210526315789476,94.73684210526316,40.64327485380116,27.28560036048293,15.789473684210526,39.00835305293317,48.42105263157895,24.21052631578948,100.0,35.70175438596491,30.501765950266417,21.052631578947366,49.00766792444996,53.68421052631579,53.68421052631579,100.0,34.14285714285714,34.39045431850724,57.89473684210527,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_script,masakhaner,f1_score,19,18.0,6,2,515,906,36.3809455977656,22.40608718907157,0.0,10.526315789473683,13.375354865292946,10.894736842105264,50.0,10.0,33.59649122807018,73.68421052631578,7.368421052631581,73.68421052631578,73.68421052631578,11.091694078947368,0.0,63.15789473684209,18.947368421052637,89.47368421052632,56.43274853801169,18.090652383602503,10.526315789473683,36.67088410720634,54.736842105263165,27.368421052631582,94.73684210526316,46.17543859649123,21.02211585336976,26.31578947368421,44.861410574001134,50.0,50.0,100.0,34.887218045112775,24.453932189715037,36.84210526315789,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_new_typ,masakhaner,f1_score,19,18.0,6,2,515,906,44.87222115024849,22.68782613433918,21.052631578947366,47.368421052631575,37.82357477403917,6.526315789473684,60.526315789473685,10.0,43.68421052631579,73.68421052631578,7.368421052631581,73.68421052631578,73.68421052631578,25.84292763157895,21.052631578947366,66.66666666666666,20.0,94.73684210526316,58.77192982456138,39.29682248353696,47.368421052631575,45.41073153340176,62.10526315789474,31.05263157894737,100.0,50.5263157894737,42.50748128966335,57.89473684210527,55.48916428238627,60.526315789473685,60.526315789473685,100.0,43.7203425229741,44.64384669543652,73.68421052631578,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_distals_wiki_size,masakhaner,f1_score,19,18.0,6,2,515,906,27.279471019692657,26.89633712911673,10.526315789473683,21.052631578947366,22.730975165185697,9.473684210526317,52.63157894736842,10.0,27.017543859649123,52.63157894736842,5.263157894736842,52.63157894736842,52.63157894736842,12.685032894736842,10.526315789473683,43.85964912280701,13.157894736842108,84.21052631578947,35.380116959064324,18.465836880434495,21.052631578947366,30.346235228262096,47.368421052631575,23.684210526315788,100.0,33.49122807017543,20.300122884907644,21.052631578947366,40.05227591154293,52.63157894736842,52.63157894736842,100.0,32.039891395154555,25.06535761656396,57.89473684210527,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_new_gen,sib200,f1_score,185,175.04864864864865,6,2,1096,159,9.27321127428198,23.85584549052685,2.702702702702702,7.027027027027027,6.12337423466305,97.06486486486486,10.324324324324326,10.0,6.972972972972973,12.972972972972974,1.2972972972972971,12.972972972972974,12.972972972972974,3.6750422297297294,2.702702702702702,15.315315315315312,4.594594594594595,35.67567567567568,10.24024024024024,6.892961063296409,7.027027027027027,8.807002735726904,11.891891891891891,5.9459459459459465,41.08108108108108,7.268468468468468,7.640527259981895,8.108108108108109,9.715486825975203,10.324324324324326,10.324324324324326,55.67567567567567,4.907357357357358,8.137554292940427,8.64864864864865,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,mlp_listnet,sib200,f1_score,185,175.04864864864865,6,2,1096,159,8.402420077562281,25.66774201479304,2.702702702702702,5.405405405405405,6.685489307214344,79.47027027027028,11.567567567567568,10.0,8.702702702702704,14.594594594594597,1.4594594594594594,14.594594594594597,14.594594594594597,4.165434966216217,2.702702702702702,12.252252252252251,3.675675675675675,29.72972972972973,9.009009009009008,6.047293130174144,5.405405405405405,9.171684489700285,12.216216216216216,6.108108108108108,38.37837837837838,7.351351351351351,7.224070377261923,8.108108108108109,10.882289800889378,11.567567567567568,11.567567567567568,56.21621621621622,5.325203775203775,8.460763906612376,14.594594594594597,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,lightgbm_lambdarank,sib200,f1_score,185,175.04864864864865,6,2,1096,159,10.4874142944301,26.451393414461773,4.324324324324325,5.9459459459459465,7.868756378361668,78.29729729729729,11.135135135135137,10.0,11.891891891891891,18.37837837837838,1.8378378378378384,18.37837837837838,18.37837837837838,6.1423141891891895,4.324324324324325,15.315315315315312,4.594594594594595,35.13513513513514,11.591591591591593,7.849610216982729,5.9459459459459465,10.345350764183022,13.297297297297298,6.648648648648649,41.08108108108108,8.76036036036036,8.87815832980145,8.64864864864865,11.457566790428306,11.135135135135137,11.135135135135137,60.54054054054055,5.5310381810381815,10.028549570988918,15.135135135135137,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
xlm-r,XLM-R,single_script,sib200,f1_score,185,175.04864864864865,6,2,1096,159,5.583206363982137,26.944867623478885,1.0810810810810811,3.2432432432432434,4.102591053582136,81.04324324324324,8.27027027027027,10.0,5.292226569758215,8.108108108108109,0.8108108108108109,8.108108108108109,8.108108108108109,1.6527660472972974,1.0810810810810811,10.27027027027027,3.081081081081081,25.405405405405407,6.456456456456455,3.185612494713283,3.2432432432432434,5.800026560260831,9.62162162162162,4.8108108108108105,38.37837837837838,4.944144144144144,3.739742493866936,4.324324324324325,6.964328100531941,8.27027027027027,8.27027027027027,53.51351351351351,3.273916773916773,4.296915431481725,5.9459459459459465,/lustre09/project/6087787/khanadi7/langrankplus/artifacts/cross_task_generalization/xlm-r/summary_by_heldout_task.csv
