method,query_id,target_lang,target_resource_level,predicted_best_source,predicted_source_resource_level,actual_best_source,actual_best_source_resource_level,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,cnotc_alpha,cnotc_epsilon,cnotc_grouping,cnotc_group,cnotc_calibration_size,cnotc_calibration_group_counts,cnotc_min_finite_calibration_size,cnotc_finite_quantile_possible,cnotc_threshold_is_infinite,cnotc_threshold,cnotc_trial_complexity,cnotc_set_size,cnotc_test_pool_size,cnotc_pool_fraction,cnotc_near_oracle_coverage,cnotc_exact_best_coverage,cnotc_best_in_set_performance,cnotc_best_in_set_performance_loss,cnotc_sources,budget_10_at_5_size,budget_10_at_5_pool_fraction,budget_10_at_5_near_oracle_coverage,budget_10_at_5_exact_best_coverage,budget_10_at_5_best_in_set_performance,budget_10_at_5_best_in_set_performance_loss,budget_10_at_5_sources
single_new_gen,sib200_mt5::ars,ars,lrl,ars,lrl,urd,mrl,0.85367012049829,0.8949684991179769,0.046145063944024726,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,0.0,0.8948495187086787,0.00013294368395704666,"yor,spa,oci,mlt,taq,sun,dik,eus,eng,ces,cat,jav,hun,ibo,kab,kmr,azj,arb,bul,rus,mkd,apc,ars,arz,ary,azb,acm,ajp,acq,aeb,pes,mai,heb,amh,zho,kor,hye,kat,kan,yue,jpn,tzm,tel,tir,ell",10,0.056818181818181816,1.0,0.0,0.8789680685032986,0.017878205356330824,"mlt,arb,apc,ars,arz,ary,acm,acq,aeb,amh"
single_new_gen,sib200_mt5::ary,ary,lrl,ary,lrl,arz,mrl,0.8370648147042076,0.8675633222717974,0.035154215011910156,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.8675633222717974,0.0,"oci,spa,yor,sun,mlt,taq,slv,eus,eng,cat,ces,jav,ibo,hun,kab,kmr,azj,arb,bul,rus,mkd,apc,ary,arz,ars,azb,ajp,acq,acm,aeb,pes,mai,heb,kor,kat,yue,zho,kan,hye,jpn,bod,tel,tir,ell,amh",10,0.056818181818181816,1.0,1.0,0.8675633222717974,0.0,"mlt,arb,apc,ary,arz,ars,ajp,acm,aeb,amh"
single_new_gen,sib200_mt5::arz,arz,mrl,arz,mrl,spa,hrl,0.8623416862534624,0.8765571518034572,0.016217385849567702,0.15245166841135635,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,mrl,8,"hrl:1,mrl:8,lrl:28",9,0.0,1.0,inf,176,176,176,1.0,1.0,1.0,0.8765571518034572,0.0,"zsm,lim,spa,lij,quy,wol,war,lit,xho,lin,lmo,pap,yor,pag,srd,sag,oci,run,vie,scn,ron,pol,mlt,tgl,smo,sun,mos,taq,min,tum,tso,slv,por,sna,nld,plt,swe,swh,mri,slk,nya,ltz,sot,uzn,nus,lus,ssw,nso,tur,luo,som,lvs,lua,lug,umb,cym,dan,crh,deu,ace,dik,eus,ewe,est,fij,fao,dyu,eng,ceb,cat,ces,cjk,bjn,bug,bos,jav,ita,ibo,ilo,ind,isl,hrv,hun,afr,gle,glg,kam,grn,fin,fon,als,fur,fra,kac,kab,hat,kmr,kmb,ayr,kin,kik,bam,azj,ast,kon,knc,kea,arb,bem,kbp,ban,bul,tat,tgk,bel,rus,bak,ukr,kir,kaz,khk,mkd,snd,ary,arz,ars,azb,ajp,acq,aeb,ckb,kas,apc,pbt,pes,acm,urd,prs,bho,mar,npi,hin,awa,mag,mai,heb,ory,kor,pan,lao,guj,ydd,kat,kan,mal,yue,khm,zho,hye,jpn,mni,mya,ben,sin,tzm,shn,bod,tel,tha,asm,tir,tam,dzo,sat,amh,ell",10,0.056818181818181816,1.0,0.0,0.8750335036662908,0.0017382188189686426,"mlt,arb,ary,arz,ars,ajp,acq,aeb,apc,acm"
single_new_gen,sib200_mt5::asm,asm,lrl,asm,lrl,tam,mrl,0.7596406029206528,0.7743092020674748,0.018944110579669566,0.3049033368227127,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,0.0,0.7708021210298632,0.0045293030590974875,"spa,ces,scn,cat,slv,lim,ltz,lit,sun,kmr,oci,nld,jav,ron,dan,als,eng,mkd,bul,rus,tgk,pbt,pes,kas,snd,ckb,urd,mar,mai,awa,bho,mag,npi,hin,kat,asm,sin,ell,ben,pan,ydd,ory,guj,jpn,hye",10,0.056818181818181816,1.0,0.0,0.7596406029206528,0.018944110579669566,"kmr,pes,mai,awa,bho,npi,asm,ben,ory,guj"
single_new_gen,sib200_mt5::ast,ast,lrl,ast,lrl,ast,lrl,0.8552927703316165,0.8552927703316165,0.0,0.76466901092408,1.0,1.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.8552927703316165,0.0,"glg,fra,fur,oci,hat,ron,eng,por,ltz,lmo,kea,lij,kmr,lit,ita,nld,jav,ast,srd,sun,slv,cat,ces,scn,spa,rus,mkd,bul,pes,kas,ckb,bho,npi,awa,mai,zho,kat,kor,tel,ben,guj,hye,jpn,ell,yue",10,0.056818181818181816,1.0,1.0,0.8552927703316165,0.0,"fra,fur,oci,por,lmo,kea,lij,ast,cat,spa"
single_new_gen,sib200_mt5::awa,awa,lrl,awa,lrl,kor,mrl,0.7926621625686361,0.8384478471906209,0.05460767151516757,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,0.0,0.8375089844777915,0.001119762804538445,"slv,oci,ces,cat,als,sun,eng,dan,ron,swe,spa,jav,lit,ltz,lim,kmr,nld,bul,tgk,mkd,rus,urd,snd,pes,pbt,ckb,kas,hin,mag,mai,mar,npi,bho,awa,ydd,pan,guj,ory,ben,asm,kat,ell,jpn,hye,sin",10,0.056818181818181816,1.0,0.0,0.8315059190238531,0.008279499064882944,"snd,pes,hin,mai,npi,bho,awa,pan,guj,ben"
single_new_gen,sib200_mt5::ayr,ayr,lrl,ayr,lrl,ayr,lrl,0.5847726609486121,0.5847726609486121,0.0,0.5081722280378544,1.0,1.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.5847726609486121,0.0,"oci,nus,eng,dik,eus,ltz,kmr,jav,ibo,nld,kac,ayr,azj,sun,wol,yor,tur,tum,cat,slv,ces,sna,bug,spa,khk,rus,mkd,bul,pes,ckb,apc,azb,arz,mai,zho,kat,yue,bod,kor,tel,ben,jpn,guj,hye,ell",10,0.056818181818181816,1.0,1.0,0.5847726609486121,0.0,"eng,eus,jav,ayr,sun,pes,kat,jpn,hye,ell"
single_new_gen,sib200_mt5::azb,azb,lrl,azb,lrl,war,lrl,0.6836714256947537,0.7407442483211427,0.07704794570560827,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,0.0,0.7303667720393385,0.014009526642055181,"spa,wol,yor,oci,tum,nld,sun,uzn,ltz,tur,crh,eus,eng,cat,ces,bug,jav,ibo,hun,kac,kmr,azj,tat,bul,rus,bak,kaz,kir,mkd,khk,apc,arz,azb,pes,mai,lao,kor,kat,yue,hye,zho,jpn,bod,tel,ell",10,0.056818181818181816,0.0,0.0,0.6987214428952414,0.056730518692711764,"uzn,tur,crh,azj,tat,bak,kaz,kir,azb,jpn"
single_new_gen,sib200_mt5::azj,azj,lrl,azj,lrl,arz,mrl,0.6988695595777817,0.8925409470195861,0.2169887982041841,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.8925409470195861,0.0,"hun,oci,eng,eus,ltz,kmr,jav,ibo,nld,kac,sun,azj,wol,yor,tur,tum,uzn,cat,bug,crh,ces,spa,kaz,kir,khk,rus,tat,bak,bul,mkd,pes,apc,azb,arz,mai,kat,yue,bod,zho,lao,kor,tel,jpn,hye,ell",10,0.056818181818181816,0.0,0.0,0.8185147942532449,0.08293866294149609,"azj,tur,uzn,crh,kaz,kir,tat,bak,azb,jpn"
single_new_gen,sib200_mt5::bak,bak,lrl,bak,lrl,kor,mrl,0.7839441798767491,0.8241415904341088,0.0487748841023617,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.8241415904341088,0.0,"kmr,eus,wol,crh,tur,eng,ltz,oci,ces,uzn,nld,bug,jav,sna,hun,yor,spa,ibo,azj,sun,tum,cat,kac,rus,tat,mkd,bul,kaz,bak,kir,arz,azb,apc,pes,mai,zho,yue,bod,jpn,ell,hye,lao,kat,kor,tel",10,0.056818181818181816,1.0,0.0,0.7839441798767491,0.0487748841023617,"crh,tur,uzn,azj,tat,kaz,bak,kir,azb,jpn"
single_new_gen,sib200_mt5::bam,bam,lrl,bam,lrl,bam,lrl,0.558138010874898,0.558138010874898,0.0,0.5081722280378544,1.0,1.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.558138010874898,0.0,"hun,oci,nus,eng,dik,dyu,eus,ltz,kmr,ibo,nld,jav,tum,azj,bam,sun,yor,tur,cat,bug,slv,ces,spa,khk,mkd,bul,rus,pes,apc,ckb,azb,arz,mai,kat,bod,zho,yue,kor,tel,guj,hye,jpn,ell,kan,mal",10,0.056818181818181816,1.0,1.0,0.558138010874898,0.0,"eng,dyu,jav,bam,sun,pes,kat,tel,hye,jpn"
single_new_gen,sib200_mt5::ban,ban,lrl,ban,lrl,ban,lrl,0.8200839870920733,0.8200839870920733,0.0,0.6352152850473181,1.0,1.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.8200839870920733,0.0,"oci,ron,eng,dik,fij,eus,ltz,kmr,mri,jav,ibo,nld,ind,min,tgl,ban,sun,azj,yor,ace,tur,cat,bug,ceb,bjn,spa,rus,bul,pes,ckb,apc,azb,arz,mai,zho,kat,bod,kor,lao,tel,guj,hye,jpn,ell,yue",10,0.056818181818181816,1.0,1.0,0.8200839870920733,0.0,"eng,fij,jav,min,ban,sun,ace,bug,hye,jpn"
single_new_gen,sib200_mt5::bel,bel,mrl,bel,mrl,kor,mrl,0.5166216638351803,0.8745612240408233,0.4092790194285299,0.17786027981324906,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,mrl,8,"hrl:1,mrl:8,lrl:28",9,0.0,1.0,inf,176,176,176,1.0,1.0,1.0,0.8745612240408233,0.0,"lug,nso,luo,umb,hat,eus,lvs,glg,dyu,ssw,bem,slv,hrv,wol,bam,arb,lus,kmr,war,por,lit,gle,tur,crh,ceb,ltz,eng,uzn,slk,kin,cjk,nya,kik,oci,quy,vie,afr,ron,lmo,est,som,kmb,scn,ces,kbp,run,als,nus,ban,sot,kea,lua,ayr,cym,knc,pap,nld,pol,mlt,jav,yor,bos,azj,sag,isl,srd,sun,swh,fin,plt,bjn,kon,taq,mos,lim,fij,bug,dik,grn,sna,smo,deu,ace,fur,fra,ast,ind,ita,swe,mri,ilo,xho,cat,tso,lij,lin,min,zsm,ibo,kam,fon,spa,tum,dan,ewe,fao,hun,kab,tgl,kac,pag,rus,tgk,mkd,tat,ukr,bul,kaz,bak,kir,bel,khk,arz,ary,snd,acq,aeb,prs,azb,urd,ajp,apc,pes,ckb,ars,pbt,kas,acm,bho,awa,npi,hin,mag,mai,mar,zho,amh,tzm,tir,yue,ydd,tha,ben,kan,bod,jpn,mya,mni,mal,pan,ory,sat,guj,ell,dzo,hye,heb,sin,shn,kor,kat,tel,khm,tam,asm,lao",10,0.056818181818181816,1.0,0.0,0.8705370147491259,0.004601403745187643,"slv,lit,ces,pol,rus,mkd,ukr,bul,bel,pes"
single_new_gen,sib200_mt5::bem,bem,lrl,bem,lrl,tso,lrl,0.4024966647672824,0.560994020747679,0.282529492505384,0.02540861140189272,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.560994020747679,0.0,"fon,nso,nya,eng,eus,ewe,kin,kik,lug,lua,kon,kmr,kmb,jav,ibo,kam,swh,tso,ssw,bem,azj,sun,xho,yor,umb,tum,cat,sna,cjk,spa,sot,rus,pes,apc,azb,mai,zho,kat,bod,kor,tel,jpn,hye,yue,ell",10,0.056818181818181816,0.0,0.0,0.5289285480974784,0.05715831446378802,"nso,kin,kik,lug,swh,bem,xho,tum,sna,jpn"
single_new_gen,sib200_mt5::ben,ben,mrl,ben,mrl,lim,lrl,0.8323597459542159,0.8740930494328946,0.04774469206196632,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,mrl,8,"hrl:1,mrl:8,lrl:28",9,0.0,1.0,inf,176,176,176,1.0,1.0,1.0,0.8740930494328946,0.0,"lug,bjn,tur,som,spa,ltz,kbp,lua,kea,sot,slk,ces,slv,cjk,lus,scn,bos,luo,sna,cat,ceb,bug,smo,taq,lij,kon,tgl,ban,kin,azj,ssw,bam,kik,srd,bem,arb,tum,zsm,swh,lin,ayr,ast,lim,knc,sun,kmb,lmo,tso,swe,kmr,lit,oci,hat,kab,mlt,nus,afr,vie,nya,uzn,kam,grn,pap,kac,pag,hun,mri,ind,isl,hrv,ibo,ilo,nld,wol,nso,xho,ita,jav,war,mos,run,dik,dyu,ace,quy,ron,umb,lvs,sag,dan,yor,deu,crh,cym,fon,fra,fij,fin,plt,gle,glg,min,fur,als,eng,ewe,est,fao,pol,por,eus,ukr,mkd,bak,bel,rus,bul,kaz,khk,tgk,kir,tat,pes,ajp,prs,pbt,kas,aeb,acm,acq,snd,azb,arz,ary,ars,urd,ckb,apc,awa,mar,bho,mag,mai,hin,npi,heb,tir,zho,asm,kat,dzo,sin,tel,kor,ell,amh,lao,khm,tha,shn,ydd,pan,jpn,kan,bod,ben,mni,sat,guj,ory,tam,yue,mal,hye,mya,tzm",10,0.056818181818181816,1.0,0.0,0.8450304004498562,0.03324891898167361,"kmr,pes,awa,bho,mai,npi,asm,ben,guj,ory"
single_new_gen,sib200_mt5::bho,bho,lrl,bho,lrl,mlt,lrl,0.7918678339022066,0.8322327691102868,0.048501977699379716,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,0.0,0.8230789911349647,0.01099905977639889,"ces,oci,cat,slv,eng,sun,dan,ron,spa,als,swe,lim,jav,lit,kmr,nld,ltz,bul,tgk,mkd,rus,urd,snd,kas,pes,pbt,ckb,hin,mar,mag,mai,npi,bho,awa,pan,guj,ydd,ben,kat,ell,asm,hye,jpn,sin,ory",10,0.056818181818181816,1.0,0.0,0.815152894010524,0.02052295431483942,"kmr,pes,hin,mag,mai,npi,bho,awa,guj,ben"
single_new_gen,sib200_mt5::bjn,bjn,lrl,bjn,lrl,guj,lrl,0.4926697186284434,0.7628320192626443,0.35415700155761765,0.0,0.0,0.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.7628320192626443,0.0,"plt,oci,ron,eng,fij,eus,ltz,kmr,ind,jav,ibo,mri,nld,min,tgl,ban,sun,azj,zsm,ace,cat,ceb,bug,bjn,spa,rus,bul,mkd,pes,apc,ckb,azb,arz,mai,zho,kat,bod,kor,tel,guj,hye,jpn,ell,yue,kan",10,0.056818181818181816,1.0,0.0,0.7464085331521184,0.021529623424041508,"ind,jav,min,sun,zsm,ace,ceb,bug,bjn,jpn"
single_new_gen,sib200_mt5::bod,bod,lrl,bod,lrl,dzo,lrl,0.3903050102902246,0.3957384517489215,0.013729880012125356,0.777975983841851,0.0,1.0,sib200_mt5,0.1,0.05,resource_level,lrl,28,"hrl:1,mrl:8,lrl:28",9,1.0,0.0,45.0,45,45,176,0.2556818181818182,1.0,1.0,0.3957384517489215,0.0,"tur,spa,ces,lus,bug,sna,cat,azj,tum,ltz,sun,kmr,oci,kac,hun,nld,ibo,nus,jav,dik,eng,yor,eus,rus,bul,pes,azb,arz,ckb,apc,mai,dzo,zho,kat,kor,ell,tel,ben,bod,mni,guj,jpn,yue,mya,hye",10,0.056818181818181816,1.0,1.0,0.3957384517489215,0.0,"sun,jav,eng,pes,dzo,zho,ell,bod,jpn,hye"
