dataset,task,model,metric,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units
tydiqa_mt5,tydiqa,mt5,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,1.1240502274644686,-2.9419786055493184,5.3555244382439815,0.6038,9
tydiqa_mt5,tydiqa,mt5,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-2.4118926115881716,-6.374636138306113,2.128620903167537,0.2745,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,6.627442531165199,-1.8951144846160926,17.308244223081267,0.1577,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,0.3815727208473692,-13.012406480206216,13.738503769657399,0.9307,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,2.461475948346038,-7.167172844792397,14.314211973911451,0.6954,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-6.18467190888957,-12.05049064712636,-0.8471039295019042,0.0205,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-1.0778961780951732,-14.087878987652116,12.618820144327161,0.8735,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,5.598777929682758,-0.1367744828789483,13.26605694139606,0.0595,9
tydiqa_mt5,tydiqa,mt5,f1_score,mlp_listnet,single_script,performance_loss_pct,2.062835090630118,-4.777411734932304,11.010263230963181,0.6659,9
tydiqa_mt5,tydiqa,mt5,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,-6.24586981031783,-14.235484877492674,-0.4558052632505074,0.0086,9
tydiqa_mt5,tydiqa,mt5,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-4.165966582819161,-7.2501121832629725,-1.305753369895551,0.0001,9
tydiqa_mt5,tydiqa,mt5,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-12.812114440054769,-23.967222392707225,-2.4312375668832495,0.0113,9
tydiqa_mt5,tydiqa,mt5,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-7.7053387092603725,-17.867276191979418,-0.38736210212429967,0.049,9
tydiqa_mt5,tydiqa,mt5,f1_score,rrf_equal,single_new_typ,performance_loss_pct,-1.028664601482441,-4.912378748599948,3.1207543282926427,0.6169,9
tydiqa_mt5,tydiqa,mt5,f1_score,rrf_equal,single_script,performance_loss_pct,-4.564607440535081,-8.308146764302439,-1.2901981114576941,0.0015,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,2.079903227498668,-2.847992168201932,8.354911587791982,0.515,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-6.566244629736939,-20.52185118733703,8.202713213520079,0.3705,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,-1.4594688989425435,-4.660839631748865,0.2438812091499288,0.7004,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,5.217205208835389,-2.0847173758709823,15.45445339941888,0.2569,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_asjp,single_script,performance_loss_pct,1.681262369782748,-3.9817145135090093,10.347290022659813,0.7212,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,-8.646147857235608,-21.23196425839396,3.2263307796096616,0.1675,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,-3.5393721264412115,-11.349937448133716,2.8347556823438924,0.3458,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,3.1373019813367202,-1.7873433693089187,8.534603442129292,0.2293,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,-0.39864085771591995,-4.024645570096578,3.2629088055788396,0.8253,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_new_gen,single_new_geo,performance_loss_pct,5.106775730794396,-9.352205238980327,19.198698258458478,0.4797,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_new_gen,single_new_typ,performance_loss_pct,11.783449838572327,2.91416728565226,20.7604700203996,0.0088,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_new_gen,single_script,performance_loss_pct,8.247506999519686,-1.3081047233266787,18.341975508107648,0.0949,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_new_geo,single_new_typ,performance_loss_pct,6.676674107777932,-1.8389710913869892,17.442101517766655,0.1648,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_new_geo,single_script,performance_loss_pct,3.1407312687252915,-3.6570680371320257,12.115402506674862,0.4771,9
tydiqa_mt5,tydiqa,mt5,f1_score,single_new_typ,single_script,performance_loss_pct,-3.5359428390526397,-6.276758644523138,-0.8953780860195756,0.0122,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,-5.81218194723108,-16.93398734496938,2.8308077073270885,0.2627,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,mlp_listnet,performance_loss_pct,3.215814014694541,-4.6886289641153995,12.640178389231512,0.4944,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,rrf_equal,performance_loss_pct,4.972044431175867,0.0,14.9161332935276,0.7004,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-7.270568446293542,-17.135610683024495,0.0,0.0507,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-5.566357614294478,-22.296059230476057,9.737709163718735,0.5169,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,single_new_gen,performance_loss_pct,-10.246587780976583,-20.186332341471854,-1.002666027034535,0.0256,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,single_new_geo,performance_loss_pct,-3.714215091848049,-14.802638391795076,3.6650681529495777,0.5301,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,single_new_typ,performance_loss_pct,2.7636762442041114,-3.032489276011678,11.788870071115412,0.6382,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,composite_equal,single_script,performance_loss_pct,-6.492782157979336,-16.350522134815083,-0.6372820104082612,0.0121,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,9.027995961925622,-0.08005210791093337,21.503479656263178,0.2086,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,10.784226378406947,-2.204861243821385,26.166445656758103,0.1244,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-1.4583864990624607,-9.321641426279358,5.482707821360368,0.7148,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,0.24582433293660225,-13.975350605609911,14.668162038315245,0.9862,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,-4.434405833745501,-17.61425694046443,9.393105512818364,0.5095,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,2.0979668553830315,-3.736473771416657,8.78273457620151,0.5447,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,8.575858191435193,-3.178478145020704,21.91854570550961,0.176,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-0.6806002107482549,-6.208477570379249,5.340661578050995,0.7979,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,1.7562304164813254,-3.338623106099983,7.168097020695264,0.5255,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,-10.486382460988082,-21.91785897243534,0.3066316667021132,0.0571,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,-8.78217162898902,-22.94359924277879,3.3421867394168485,0.1902,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-13.462401795671122,-21.7043946687645,-6.542147095878918,0.0,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-6.93002910654259,-17.056673515574538,2.1319999615684933,0.1445,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,-0.4521377704904304,-5.532010586787246,4.905692571388331,0.8449,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,mlp_listnet,single_script,performance_loss_pct,-9.708596172673875,-20.485127171032662,0.36440318661517324,0.0605,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,-12.242612877469409,-24.90038298711384,-1.7234328378839787,0.0086,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-10.538402045470345,-25.144061717884433,1.4310476199893563,0.1186,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-15.21863221215245,-24.591410954089095,-6.389188694653017,0.0001,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-8.686259523023915,-19.932249626903292,-0.005075036698648777,0.049,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,rrf_equal,single_new_typ,performance_loss_pct,-2.2083681869717555,-4.728133406620843,0.22291555587082554,0.0763,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,rrf_equal,single_script,performance_loss_pct,-11.464826589155201,-25.02044489508437,-1.3315993861817466,0.0015,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,1.704210831999062,-11.646761868585502,13.789199919573043,0.7783,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-2.9760193346830413,-17.030830914429874,11.03749349883313,0.6737,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,3.556353354445492,0.0,7.60183552998814,0.0501,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,10.034244690497653,1.0600522935706855,20.64986203033416,0.0202,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_asjp,single_script,performance_loss_pct,0.7777862883142055,-2.5824032733909235,4.479684707028543,0.6893,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,-4.680230166682104,-20.735598469599864,13.456679425197207,0.5867,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,1.8521425224464296,-7.8336799619170865,13.691198338760667,0.7914,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,8.33003385849859,-2.777911573361752,22.93092615797947,0.204,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,-0.9264245436848567,-12.051858037852027,10.778407348318455,0.8607,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_new_gen,single_new_geo,performance_loss_pct,6.532372689128534,-6.923416656489346,19.087464791718805,0.3247,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_new_gen,single_new_typ,performance_loss_pct,13.010264025180694,5.264424770450081,21.293991313260296,0.0,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_new_gen,single_script,performance_loss_pct,3.7538056229972465,-9.5016174163861,16.25197925698196,0.559,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_new_geo,single_new_typ,performance_loss_pct,6.477891336052161,-1.2745640208165223,16.168087856265362,0.1617,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_new_geo,single_script,performance_loss_pct,-2.7785670661312865,-5.402965503882635,-0.601462067830446,0.0112,9
tydiqa_xlm-r,tydiqa,xlm-r,f1_score,single_new_typ,single_script,performance_loss_pct,-9.256458402183448,-20.460359985019412,-0.8601975662790866,0.0122,9
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,3.260081225292542,-0.2165050879635108,6.8521666957869405,0.0672,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,mlp_listnet,performance_loss_pct,-0.23348602649799519,-2.5204771743434895,2.0733128118595707,0.8431,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,rrf_equal,performance_loss_pct,-0.3826206605490865,-3.1938468882429207,2.533116524321211,0.7992,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-0.15922747729087824,-3.3333399021600827,3.1175382010351678,0.9282,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-16.582486246567303,-21.76116528452659,-11.319102178333065,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,single_new_gen,performance_loss_pct,-4.984022817030647,-9.152002567031136,-0.8544718054578309,0.0176,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,single_new_geo,performance_loss_pct,-7.167226328079165,-12.180848398310626,-2.4403369206077112,0.0034,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,single_new_typ,performance_loss_pct,-5.528338172290514,-10.28283105533712,-0.6970789461605356,0.0254,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,composite_equal,single_script,performance_loss_pct,-15.955819239451746,-20.522811250438064,-11.334840203586058,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,-3.493567251790537,-6.82701634045618,-0.3343461357089823,0.0288,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,-3.6427018858416282,-7.506750145305685,0.12910090977647032,0.0589,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-3.41930870258342,-6.736319893056654,-0.06425848172835046,0.0459,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,-19.84256747185984,-25.154717172591205,-14.464407447390316,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,-8.244104042323187,-12.656069470973609,-3.8696549305130845,0.0001,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,-10.427307553371708,-15.10903888477658,-5.901849614801469,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,-8.788419397583056,-13.20649476075887,-4.338076669531147,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-19.215900464744287,-23.44935816027523,-14.976715844316363,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,-0.1491346340510914,-3.085687340495477,2.7418623314300152,0.9164,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,0.07425854920711712,-2.595343303856966,2.7796352825531025,0.9592,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,-16.349000220069307,-21.943859121653627,-10.731679571654034,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-4.750536790532651,-8.72979350070866,-0.8493436541747957,0.0166,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-6.933740301581169,-11.839944523463366,-2.2049934209496493,0.0043,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,-5.29485214579252,-9.963462956910883,-0.47790321253212037,0.0304,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,mlp_listnet,single_script,performance_loss_pct,-15.722333212953753,-20.140281346552385,-11.344821638856985,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,0.22339318325820887,-3.22239712519542,3.838296166764523,0.9136,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-16.199865586018216,-21.318174487748696,-11.071581792917181,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-4.6014021564815595,-8.98560784566481,-0.2664199814529269,0.037,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-6.784605667530077,-12.094112663507207,-1.6315971521492152,0.0109,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,rrf_equal,single_new_typ,performance_loss_pct,-5.145717511741427,-9.879174453911817,-0.3070770382949962,0.035,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,rrf_equal,single_script,performance_loss_pct,-15.573198578902659,-20.1272536922858,-11.08226213323499,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,-16.423258769276426,-21.99380120979817,-10.912162377029505,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-4.82479533973977,-9.124492004956235,-0.6947788644476297,0.0232,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,-7.007998850788287,-11.789327249495633,-2.3789014702519156,0.0024,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,-5.369110694999637,-9.652576682404497,-1.1332886126994866,0.0103,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_asjp,single_script,performance_loss_pct,-15.796591762160869,-20.369059357165355,-11.293488531685778,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,11.598463429536656,5.837977927698465,17.384710688334472,0.0003,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,9.415259918488136,3.9230674834434622,14.787347914055532,0.0009,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,11.054148074276787,5.9209967955524005,16.399666917272725,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,0.6266670071155558,-4.859411112535818,6.022394604043443,0.826,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_new_gen,single_new_geo,performance_loss_pct,-2.1832035110485184,-8.00104185497917,3.487780549179553,0.4585,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_new_gen,single_new_typ,performance_loss_pct,-0.5443153552598672,-6.216014130693836,5.141227976456028,0.8502,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_new_gen,single_script,performance_loss_pct,-10.971796422421097,-15.901756787680505,-6.095097020070349,0.0,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_new_geo,single_new_typ,performance_loss_pct,1.638888155788651,-3.5076407492820687,6.858736562061216,0.5404,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_new_geo,single_script,performance_loss_pct,-8.78859291137258,-13.786880037865423,-3.748745116052806,0.0006,147
ud_dep_xlm-r,ud_dep,xlm-r,f1_score,single_new_typ,single_script,performance_loss_pct,-10.427481067161231,-15.481916945315584,-5.251267248596364,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,4.719360800077184,0.5835268865584317,8.897250719425212,0.026,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,mlp_listnet,performance_loss_pct,0.6419233439216396,-2.7561020169219663,4.045417801225664,0.7139,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,rrf_equal,performance_loss_pct,1.4593464932401754,-1.8246446894248578,4.757811735864482,0.3797,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-1.4347332042783818,-5.332687342607766,2.575055835545172,0.4797,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-16.77314590703122,-22.012954504333752,-11.637678719424338,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,single_new_gen,performance_loss_pct,-3.299734187602855,-7.2993716825177195,0.6893899296888303,0.1064,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,single_new_geo,performance_loss_pct,-11.57622844859522,-16.321638857011468,-6.776013179030925,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,single_new_typ,performance_loss_pct,-7.999124443714979,-12.771305930209351,-3.2202192238941008,0.0007,147
ud_pos_mt5,ud_pos,mt5,f1_score,composite_equal,single_script,performance_loss_pct,-12.885034861520278,-18.04508018632544,-7.637558762629875,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,-4.077437456155545,-7.703659067395114,-0.5088522983006316,0.026,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,-3.260014306837009,-7.514955603187469,1.0909473170368515,0.1353,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-6.154094004355565,-10.546485800605337,-1.6737167393317964,0.0064,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,-21.492506707108404,-26.95089023157655,-16.078625472198862,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,-8.019094987680038,-12.37752209878598,-3.592745233808153,0.0006,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,-16.295589248672407,-21.452863306747023,-11.136017469263994,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,-12.718485243792164,-17.654677603911978,-7.882944416444791,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-17.60439566159746,-22.538439783863538,-12.774119900375963,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,0.8174231493185357,-2.73214670008697,4.427306141649237,0.6533,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,-2.0766565482000208,-5.67703904202792,1.4500711010242442,0.2656,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,-17.41506925095286,-22.79977486628619,-11.998444599807472,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-3.9416575315244953,-7.90555937011027,-0.010819489060224575,0.0495,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-12.218151792516862,-16.923974437541144,-7.319545502214009,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,-8.64104778763662,-13.226509179045301,-4.129600971077282,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,mlp_listnet,single_script,performance_loss_pct,-13.526958205441918,-18.124832468488453,-9.037457834087588,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,-2.8940796975185568,-6.708649661842641,0.9868008994730827,0.1498,147
ud_pos_mt5,ud_pos,mt5,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-18.232492400271394,-23.39529273626873,-13.084555385700204,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-4.759080680843032,-8.890698154879207,-0.6938899561666229,0.0204,147
ud_pos_mt5,ud_pos,mt5,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-13.035574941835396,-17.89553869868889,-8.046176763759004,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,rrf_equal,single_new_typ,performance_loss_pct,-9.458470936955155,-14.004706586568771,-4.912069129689505,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,rrf_equal,single_script,performance_loss_pct,-14.344381354760454,-19.343615758036503,-9.385194196909033,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,-15.338412702752839,-20.924935806987875,-9.946147654868966,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-1.8650009833244743,-5.842891878966296,1.9764888296047791,0.3434,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,-10.14149524431684,-14.940566813309934,-5.292334874960537,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,-6.5643912394366,-11.17071749729269,-2.131442739863755,0.0028,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_asjp,single_script,performance_loss_pct,-11.450301657241898,-16.478875172095215,-6.413393175708387,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,13.473411719428364,8.040535844787934,18.94814407191467,0.0,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,5.1969174584359985,0.1035959612865354,10.33068000765266,0.0453,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,8.774021463316238,3.876181925827167,13.688063885521123,0.0002,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,3.8881110455109393,-1.2963910543027632,9.078289791376907,0.1415,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_new_gen,single_new_geo,performance_loss_pct,-8.276494260992363,-13.367598405420399,-3.2074388079996816,0.0005,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_new_gen,single_new_typ,performance_loss_pct,-4.699390256112124,-9.62967723306975,0.2754832659344861,0.0644,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_new_gen,single_script,performance_loss_pct,-9.585300673917423,-14.751487195861575,-4.551635976463727,0.0004,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_new_geo,single_new_typ,performance_loss_pct,3.5771040048802405,-1.6530727548443152,8.767181682137867,0.185,147
