dataset,task,model,model_name,metric,metric_name,method,method_type,outcome,mean,ci_lower,ci_upper,n_units,outcome_name,cross_task_comparability
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,10.725962288634513,10.283456573500038,11.172986267656018,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,38.4358647215978,36.52654794787275,40.345884558682364,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,8.389793074738847,7.935542882733525,8.845970960886058,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,59.66513964590412,58.18538399163558,61.07627118874174,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,12.965694842148244,12.579040016895195,13.350231218102902,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,45.97474329023978,44.011931109241814,47.949087551976824,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,9.918774544149585,9.472664674124847,10.37121836648375,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,62.12841529258222,60.77177067801524,63.45507555530305,762,PL (%),scale-free; suitable for cross-task aggregation
taxi1500_xlm-r,taxi1500,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,13.542727723619619,13.15373234874059,13.929678430195116,762,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,14.891454904018026,7.504736022671145,23.34180733360654,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,10.057014662096046,4.81236321451879,16.499147697171203,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,English,performance_loss_pct,13.908461890694959,3.62801774058736,26.7339598406785,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Always English,English,raw_oracle_gap_points,8.815283659480734,2.314969147180255,16.88844226902432,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,10.46643380209982,5.4570300098818745,15.410897371305772,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.815604702916499,3.5556118828425594,10.010373694911213,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,8.645585093700195,3.589603944737691,14.080268832920558,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,5.470504928450451,2.311341682632028,8.865925710754347,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,21.457699533754962,10.20594830183139,33.44071387626505,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,14.23858262965646,6.607201027286882,22.208285189250805,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,16.350923802960565,8.161723149351594,25.306216047914585,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,11.152040452232772,5.180731007423042,18.034542542483795,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,16.903321623223132,7.536004375871132,28.227929042657358,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,11.385167099483853,4.835466226427319,19.46330932416305,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,10.029054851182135,4.831181853641014,15.20954576467522,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,6.480495249474513,3.0862513064153374,9.819518135305117,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,13.210192534235274,9.034691527949457,17.46820189631012,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,8.628745543122022,6.088026493599433,11.154554588745963,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,9.674249695182635,4.160206864968611,15.58711384940543,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,6.122300212748819,2.7458399514839757,9.69672768327569,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,12.811551676519354,8.000897857559627,17.514134362060776,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_mt5,tydiqa,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,8.382136388682675,5.295614571394345,11.390316245395574,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,18.317252844509877,7.367557028531823,30.454031969806294,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,12.079693959561869,4.359805216998984,20.72736035753522,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,English,performance_loss_pct,16.33551426505194,9.176723008892626,23.9796046848155,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Always English,English,raw_oracle_gap_points,9.628145220783997,5.745485666517731,13.517655071407265,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,11.046684398216335,2.922811502076208,21.246120207058706,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,6.974244625873486,1.7377819123706537,14.073662038879394,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,6.0746399670404685,1.3025511413039965,11.958515570194505,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,3.484133839704021,0.8406685451130329,6.78072367112448,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,21.29327217919292,12.535752678799318,29.917822860752462,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,13.089963001506085,7.731785006766577,18.4993220669063,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,14.760899490064386,5.565423208103284,25.205987473412925,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,9.85110452778082,3.2777603616926183,17.671659115050513,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,11.527786940602587,3.7195699489509297,21.488402690891174,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,7.624473269009308,2.2597297214203587,15.054207614509501,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,15.979205516581812,5.6907122374961725,27.68717381314191,9,PL (%),scale-free; suitable for cross-task aggregation
tydiqa_xlm-r,tydiqa,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,10.706902677213824,3.301979905972761,19.463107486540743,9,Raw gap,task-metric points; cross-task averages are secondary descriptive results
