dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,1.5947457972346026,0.5400125571220643,2.5935224214205213,0.0039998000099995,15,PL (%),All methods within held-out task,method_a minus method_b,Always English,LightGBM,0.17599120043997799,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,1.1456164573801852,0.039084118252174525,2.174326719985522,0.042897855107244635,15,PL (%),All methods within held-out task,method_a minus method_b,Always English,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Script,performance_loss_pct,0.08732171181678682,-1.0234476033042164,1.200639061726199,0.8924553772311384,15,PL (%),All methods within held-out task,method_a minus method_b,Always English,Script,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,1.0594434759607791,-0.06723761147518813,2.130710512208012,0.06499675016249187,15,PL (%),All methods within held-out task,method_a minus method_b,Always English,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,1.4233508544879316,-0.06768493281792534,2.670261312156998,0.05849707514624269,15,PL (%),All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.08137429086128467,-0.244122872583854,0.0,0.7204639768011599,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-1.1515846887042802,-1.8335052525224569,-0.5246314224456448,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.005499725013749312,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-0.12291080692755399,-0.47977944984926046,0.22997401900930275,0.49887505624718764,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-0.024221561999946715,-0.32750507230784237,0.3025448376060391,0.8545572721363932,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-0.4733509018543641,-1.436018060364482,0.015242584727593999,0.7050647467626618,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-1.5316456474177627,-2.5746596823813683,-0.7156857939453186,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-0.55952388327377,-1.6210290529472036,0.1049875854787128,0.1807909604519774,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-0.19561650474661804,-1.8909653481657338,1.3061183330160477,0.8269586520673966,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-1.0702103978429955,-1.801116478329375,-0.3747590965146014,0.001399930003499825,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.06579671016449178,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-0.04153651606626932,-0.368897468318206,0.27799156822757537,0.8055597220138994,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,0.05715272886133798,-0.28274966778387817,0.42032802124895885,0.7699615019249038,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-0.39197661099307946,-1.4312985838255154,0.24448425762075196,0.7052647367631618,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-1.450271356556478,-2.505286213558554,-0.6347309421465082,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-0.47814959241248545,-1.5679017620354905,0.23540834806342187,0.35328233588320584,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-0.11424221388533332,-1.8098688577855264,1.371551011077795,0.9132543372831359,15,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,1.028673881776726,0.23275599849215767,1.797488022794021,0.010899455027248638,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,0.4577771111444428,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,1.1273631267043334,0.414679155968688,1.9058302511472882,0.0006999650017499125,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.0335983200839958,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,0.678233786849916,-0.07530508137719699,1.3621889661338928,0.07469626518674066,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-0.3800609587134827,-1.2582262617246702,0.49149609100972536,0.39568021598920056,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,0.5920608054305099,-0.1917892010146244,1.3484864262431322,0.13149342532873357,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,0.9559681839576621,-0.5276680006469403,2.3746225500499656,0.19979001049947503,15,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,0.0986892449276073,-0.3912774052565552,0.509803582627539,0.6409679516024199,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,-0.35044009492681005,-1.3289875866217074,0.3244050110910253,0.4726763661816909,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-1.4087348404902087,-2.292715230282432,-0.714044628680416,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,-0.43661307634621604,-1.4198790019882015,0.28531374034258644,0.3287835608219589,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-0.07270569781906389,-1.771088012493529,1.4248530257065757,0.96045197740113,15,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-0.4491293398544174,-1.5487429062702116,0.26589983151115204,0.41387930603469825,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-1.507424085417816,-2.5160234242215984,-0.7367994830650856,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-0.5353023212738234,-1.6004501255659929,0.1444856293430751,0.2352882355882206,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-0.17139494274667125,-1.7014374602599005,1.2698568424456689,0.8227588620568972,15,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.0582947455633986,-1.618149912631972,-0.5152295233070519,9.99950002499875e-05,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-0.08617298141940602,-0.33340354705536207,0.15702047748453982,0.4935753212339383,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,0.27773439710774606,-1.558012450429309,2.0742612179934667,0.7584620768961552,15,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,0.9721217641439925,0.44652760627226795,1.4810022975701176,0.0002999850007499625,15,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,0.014699265036748161,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,1.3360291426711446,-0.16907625454187838,2.833477341381084,0.08429578521073947,15,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,0.3639073785271521,-1.441351680752495,2.1468042942678016,0.6866656667166642,15,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,29.213860916014543,10.146934620681753,49.94501504967961,0.0006999650017499125,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Always English,0.03709814509274536,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,9.26526276878902,-6.607336249906067,26.07569548746332,0.2626868656567172,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,11.074806368357196,-5.106569533703703,27.68772526913838,0.18439078046097696,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,23.05762483979291,6.395327135617701,43.1562368441052,0.000999950002499875,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.0519974001299935,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,-0.3496211659021136,-19.129096317736163,20.785873675804527,0.9430528473576322,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,7.628715055907946,-14.407654890489441,29.470608371250837,0.4936753162341883,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,14.810521461259048,-2.3402600406539507,33.77583184134103,0.10529473526323684,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,21.13807520670849,1.2292317418629441,40.01212242681876,0.036098195090245484,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,8.497748640771398,-19.980418112125747,36.124477975707734,0.5497725113744313,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,1.131645436551106,-17.41556349414559,20.32324458584804,0.912454377281136,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,-19.948598147225525,-34.902195394071164,-6.71820390213063,0.0016999150042497876,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,0.08669566521673916,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,-18.13905454765735,-33.71910729570462,-4.305140992197954,0.006099695015249237,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,0.2927853607319634,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-6.156236076221634,-20.166408400985713,2.4837489323448674,0.45957702114894255,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Genetic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,-29.56348208191666,-45.13523308063796,-15.195665018287977,9.99950002499875e-05,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Geographic,0.005499725013749312,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,-21.585145860106596,-38.585341611633886,-5.851311172961482,0.00359982000899955,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,LightGBM,0.17639118044097796,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,-14.403339454755496,-28.77227365916585,-2.8429927813821303,0.008699565021748913,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,MLP,0.40017999100045,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Script,performance_loss_pct,-8.075785709306052,-18.211985926948184,2.6462299035810997,0.13609319534023298,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,-20.716112275243145,-42.39552313772071,-1.4172873220067013,0.03399830008499575,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,-28.08221547946344,-45.76217402636874,-12.375070270117458,0.000199990000499975,12,PL (%),All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,0.01079946002699865,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,1.8095435995681772,0.0,5.428630798704532,0.7008649567521624,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,13.792362071003891,4.330454021438748,24.61378610492791,0.002199890005499725,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.10999450027498625,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-9.614883934691136,-28.40890201984515,10.273517062047171,0.3214839258037098,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-1.6365477128810741,-12.648603311314972,8.122798947069759,0.7863606819659017,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,5.545258692470028,0.0,13.938061278954317,0.22388880555972202,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,11.872812437919471,1.0160214121287499,25.48822248786481,0.02599870006499675,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-0.7675141280176229,-19.904649466602223,22.037809739306596,0.8913554322283885,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-8.133617332237915,-31.973166970108892,14.224562892358145,0.4991750412479376,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,11.982818471435714,2.179083444551961,23.24849008120232,0.010999450027498626,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.4949752512374382,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-11.424427534259314,-30.032849567374445,8.700530113746844,0.24748762561871906,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-3.4460913124492514,-14.682065535374788,7.043338675285103,0.5466726663666817,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,3.73571509290185,-3.6190871991363545,12.514289331947188,0.4021798910054497,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,10.063268838351293,-0.6987349224668815,23.726792435021906,0.07539623018849058,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-2.5770577275858,-21.103070523444504,20.14102192991832,0.7591620418979051,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-9.94316093180609,-34.11928292635763,13.062944385927237,0.4128793560321984,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,-23.407246005695026,-43.57687421345021,-0.8555068904407334,0.04359782010899455,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,-15.428909783884961,-29.687679640532163,-2.9522917649340594,0.012299385030748462,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.5411729413529324,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,-8.247103378533865,-15.189866200000726,-1.7404757370477693,0.012299385030748462,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,0.5411729413529324,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-1.9195496330844197,-16.351355576014647,15.237375243256306,0.7693615319234038,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-14.559876199021511,-40.84278685645272,13.603782702263203,0.29538523073846307,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-21.925979403241808,-43.84035945299117,1.1932544096772746,0.06169691515424229,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,7.978336221810061,-15.176184065835391,30.658816149241062,0.4977751112444378,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,15.160142627161163,-7.12814198473505,36.111840231835835,0.16919154042297885,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,21.48769637261061,4.554296424786203,40.269810785560274,0.007999600019999,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.37598120093995296,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,8.84736980667351,-8.816735506815217,26.792084798280797,0.328383580820959,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,1.4812666024532195,-15.519133881856764,17.702778502670967,0.8529573521323934,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,7.1818064053511,-3.6903728640234994,21.128070465099896,0.24838758062096894,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,13.509360150800545,-0.9220798124335731,29.08699272013927,0.06659667016649168,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,0.8690335848634513,-24.126007385649512,27.13131462123395,0.9596520173991301,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-6.497069619356843,-32.18125024474521,19.195102309903977,0.6214689265536724,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,6.327553745449445,-6.340456608816519,21.698996883282465,0.391980400979951,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-6.312772820487649,-28.6925773293911,18.708179237924746,0.5765711714414279,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
