model,model_name,comparison,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_setups,n_paired_units,min_units_per_setup,median_units_per_setup,max_units_per_setup,setup_weighting,setup_definition,included_setups,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
mt5,mT5,ASJP - Genetic,ASJP,Genetic,raw_oracle_gap_points,0.6338409316740151,-2.5616901051227465,3.912471826709747,0.6927653617319134,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - Geographic,ASJP,Geographic,raw_oracle_gap_points,0.4951416670399659,-1.8392662365852268,3.0091303784705516,0.6983650817459127,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - LightGBM,ASJP,LightGBM,raw_oracle_gap_points,0.5594847431943296,-1.0721679422120312,2.238587784111826,0.48837558122093894,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - MLP,ASJP,MLP,raw_oracle_gap_points,2.167524776537131,0.7222356804704118,4.003985325282714,0.0010999450027498626,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,MLP,0.060496975151242444,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - Script,ASJP,Script,raw_oracle_gap_points,0.8464455646937404,-2.0026619243984904,3.746250857317508,0.5434728263586821,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - Typological,ASJP,Typological,raw_oracle_gap_points,1.175623390657771,-1.1877803806135865,3.8970540400512332,0.37008149592520373,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - Wikipedia size,ASJP,Wikipedia size,raw_oracle_gap_points,-0.3138132335647369,-3.3857976309510787,2.7265842058163576,0.8349582520873956,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Composite-Equal,Always English,Composite-Equal,raw_oracle_gap_points,0.38705988289285564,-2.6260891397448543,2.773210216894391,0.728163591820409,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Composite-Equal,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Composite-RRF,Always English,Composite-RRF,raw_oracle_gap_points,0.6471013976092125,-2.2939930551809846,3.0439587985421013,0.6114694265286735,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Composite-RRF,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Genetic,Always English,Genetic,raw_oracle_gap_points,-1.3947982907690275,-3.7638146749738275,0.20005518366990133,0.10369481525923704,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Geographic,Always English,Geographic,raw_oracle_gap_points,-1.5334975554030768,-4.76946004209593,1.3397859287899494,0.33668316584170793,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - LightGBM,Always English,LightGBM,raw_oracle_gap_points,-1.469154479248713,-4.6640115927263786,1.0865896590044812,0.3231838408079596,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,LightGBM,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - MLP,Always English,MLP,raw_oracle_gap_points,0.13888555409408834,-2.590424944255969,2.388883080646904,0.8635568221588921,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Script,Always English,Script,raw_oracle_gap_points,-1.182193657749302,-4.075158113842903,1.7073106615668436,0.43397830108494573,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Typological,Always English,Typological,raw_oracle_gap_points,-0.8530158317852717,-3.6128573076712693,1.624001283181698,0.5480725963701815,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Always English - Wikipedia size,Always English,Wikipedia size,raw_oracle_gap_points,-2.3424524560077793,-5.301288399731922,0.32208230829903023,0.09639518024098795,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Always English,Wikipedia size,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - Composite-RRF,Composite-Equal,Composite-RRF,raw_oracle_gap_points,0.2600415147163568,-0.3053098455619403,1.0196288994450537,0.4499775011249438,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,Composite-RRF,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - Genetic,Composite-Equal,Genetic,raw_oracle_gap_points,-1.7818581736618826,-4.642500847818036,0.9746435971793443,0.20938953052347384,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - Geographic,Composite-Equal,Geographic,raw_oracle_gap_points,-1.920557438295932,-4.0189946435048585,0.06851861048400218,0.058097095145242736,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - LightGBM,Composite-Equal,LightGBM,raw_oracle_gap_points,-1.8562143621415683,-3.7960573879196864,-0.27341310967720883,0.01959902004899755,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,LightGBM,0.9407529623518824,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - MLP,Composite-Equal,MLP,raw_oracle_gap_points,-0.24817432879876727,-1.5280545332585118,0.9220210937246504,0.7132643367831608,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - Script,Composite-Equal,Script,raw_oracle_gap_points,-1.569253540642158,-4.146479537412297,1.277269513751594,0.25958702064896755,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - Typological,Composite-Equal,Typological,raw_oracle_gap_points,-1.2400757146781274,-3.166414724300264,0.9026537296238055,0.22838858057097144,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-Equal - Wikipedia size,Composite-Equal,Wikipedia size,raw_oracle_gap_points,-2.7295123389006344,-5.057548572435953,-0.46779585259739365,0.017299135043247836,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-Equal,Wikipedia size,0.847657617119144,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - Genetic,Composite-RRF,Genetic,raw_oracle_gap_points,-2.0418996883782397,-5.248462473620907,0.6600777896293593,0.1503924803759812,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Genetic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - Geographic,Composite-RRF,Geographic,raw_oracle_gap_points,-2.180598953012289,-4.5828759574267615,-0.13182167678667206,0.03589820508974551,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Geographic,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - LightGBM,Composite-RRF,LightGBM,raw_oracle_gap_points,-2.116255876857925,-4.207087713735676,-0.48071719358387416,0.007899605019749012,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,LightGBM,0.4107794610269486,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - MLP,Composite-RRF,MLP,raw_oracle_gap_points,-0.508215843515124,-1.7300205361546062,0.6268433629007875,0.3951802409879506,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,MLP,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - Script,Composite-RRF,Script,raw_oracle_gap_points,-1.8292950553585146,-4.299600291049928,0.8759521748176998,0.17649117544122794,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Script,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - Typological,Composite-RRF,Typological,raw_oracle_gap_points,-1.5001172293944838,-3.2986544797225625,0.5120264740088893,0.12349382530873457,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Typological,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,Composite-RRF - Wikipedia size,Composite-RRF,Wikipedia size,raw_oracle_gap_points,-2.9895538536169917,-5.293831357583522,-0.7518019797969727,0.009099545022748862,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Wikipedia size,0.464076796160192,task-metric points; cross-task averages are secondary descriptive results
