dataset,task,model,metric,method,method_group,outcome,mean,ci_lower,ci_upper,n_units
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,individual,performance_loss_pct,22.159735674560263,18.7587591669049,25.595822937807537,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,individual,raw_oracle_gap_points,8.696213244426064,7.154289233217575,10.356574856386386,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,individual,actual_best_performance_points,49.0835261101536,45.36534827410583,52.816620019244745,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,individual,predicted_performance_points,40.38731286572753,36.44628851574105,44.38554510433635,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_geo,individual,performance_loss_pct,26.873197005697623,23.330597221480897,30.52871282141505,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_geo,individual,raw_oracle_gap_points,11.891133587471643,9.885012731455006,14.078151994775766,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_geo,individual,actual_best_performance_points,49.0835261101536,45.36534827410583,52.816620019244745,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_geo,individual,predicted_performance_points,37.19239252268195,33.490422523322906,40.972903688733304,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_typ,individual,performance_loss_pct,24.30471363475599,20.646808562572897,28.079695991183037,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_typ,individual,raw_oracle_gap_points,9.946815640011593,8.295539878332377,11.756216280592971,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_typ,individual,actual_best_performance_points,49.0835261101536,45.36534827410583,52.816620019244745,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_typ,individual,predicted_performance_points,39.136710470142,35.290721257663854,43.01801410485926,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_script,individual,performance_loss_pct,27.33224038592781,24.14980361051295,30.610071984313276,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_script,individual,raw_oracle_gap_points,12.39609376021165,10.752693869427272,14.130539327008988,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_script,individual,actual_best_performance_points,49.0835261101536,45.36534827410583,52.816620019244745,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_script,individual,predicted_performance_points,36.68743234994195,33.32263873039524,40.123226027241245,147
wikiann_mt5,wikiann,mt5,f1_score,always_eng,baseline,performance_loss_pct,14.54961632559833,13.167858524625862,16.00102842099497,144
wikiann_mt5,wikiann,mt5,f1_score,always_eng,baseline,raw_oracle_gap_points,11.642720220321307,10.566782447231175,12.767753579800814,144
wikiann_mt5,wikiann,mt5,f1_score,always_eng,baseline,actual_best_performance_points,81.45001701162556,79.64297781330801,83.18617879179817,144
wikiann_mt5,wikiann,mt5,f1_score,always_eng,baseline,predicted_performance_points,69.80729679130425,67.7580904450036,71.7640957344022,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,composite,performance_loss_pct,9.65342021509384,7.633757203610137,11.89061476216086,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,composite,raw_oracle_gap_points,6.78918814914255,5.542255940851822,8.12336182369866,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,composite,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,composite,predicted_performance_points,71.59006277327859,69.11002292591245,73.89472150762137,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,trained,performance_loss_pct,9.734252322878199,7.546573484282583,12.086101519894141,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,trained,raw_oracle_gap_points,7.089490344633437,5.561401667761574,8.746308215963198,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,trained,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,trained,predicted_performance_points,71.2897605777877,68.78655880457971,73.68905056242765,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,trained,performance_loss_pct,9.782628403317648,7.645839736379292,12.143510847320087,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,trained,raw_oracle_gap_points,6.915991524301962,5.570958071450772,8.357763523508405,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,trained,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,trained,predicted_performance_points,71.46325939811918,68.92703156514212,73.81081933830818,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,composite,performance_loss_pct,10.367594578413112,8.379339378301356,12.571574087435447,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,composite,raw_oracle_gap_points,7.333355833920576,6.0966098652394844,8.646583717651039,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,composite,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,composite,predicted_performance_points,71.04589508850057,68.57794678830444,73.37429523667765,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,individual,performance_loss_pct,11.93350059193577,9.23137314564612,14.781753441710263,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,individual,raw_oracle_gap_points,8.447342310437481,6.680340476435136,10.326683261337008,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,individual,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,individual,predicted_performance_points,69.93190861198366,67.05740329894753,72.69739166724666,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,individual,performance_loss_pct,11.403380271932466,9.845481581725524,13.145884197039772,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,individual,raw_oracle_gap_points,8.775914481841808,7.5823966022528815,10.100652483997509,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,individual,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,individual,predicted_performance_points,69.60333644057933,67.62568054290159,71.4577641894904,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,individual,performance_loss_pct,13.058547356936772,10.619301815428098,15.665659547454588,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,individual,raw_oracle_gap_points,9.48504354540834,7.865270859653128,11.198930019316665,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,individual,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,individual,predicted_performance_points,68.89420737701279,66.2266650442801,71.46062326582924,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_geo,individual,performance_loss_pct,10.483561559842258,8.061807834502106,13.169633676504805,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_geo,individual,raw_oracle_gap_points,7.426585699887704,5.835151191703963,9.174228449254615,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_geo,individual,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_geo,individual,predicted_performance_points,70.95266522253343,68.20773632072608,73.49886366775901,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_typ,individual,performance_loss_pct,8.86816160109155,7.254680439763957,10.680890546407358,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_typ,individual,raw_oracle_gap_points,6.497653546784433,5.423922160068159,7.669981608533361,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_typ,individual,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_typ,individual,predicted_performance_points,71.8815973756367,69.70019198748867,73.91930338850958,144
wikiann_mt5,wikiann,mt5,f1_score,single_script,individual,performance_loss_pct,11.981881960130194,9.86072015486847,14.268944817749269,144
wikiann_mt5,wikiann,mt5,f1_score,single_script,individual,raw_oracle_gap_points,8.714610272122624,7.345984945589797,10.188764540545982,144
wikiann_mt5,wikiann,mt5,f1_score,single_script,individual,actual_best_performance_points,78.37925092242114,76.84598122495636,79.79705642910248,144
wikiann_mt5,wikiann,mt5,f1_score,single_script,individual,predicted_performance_points,69.66464065029851,67.17682649500058,71.9870115579883,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,always_eng,baseline,performance_loss_pct,26.436425291889055,23.731338824513497,29.391703607000235,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,always_eng,baseline,raw_oracle_gap_points,18.640809696842673,16.89924430332397,20.521049778812408,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,always_eng,baseline,actual_best_performance_points,74.35246233377198,71.713952458985,76.92864508286672,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,always_eng,baseline,predicted_performance_points,55.7116526369293,52.715494755617435,58.599650412802276,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,composite,performance_loss_pct,13.396856109135303,10.776539371201956,16.2811199760193,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,composite,raw_oracle_gap_points,8.021869728062104,6.704573629350233,9.388164732458446,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,composite,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,composite,predicted_performance_points,61.171891294846574,58.247552279952735,63.9577670605375,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,trained,performance_loss_pct,14.453106748386627,11.412714136779595,17.761103074447163,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,trained,raw_oracle_gap_points,8.39597018389828,6.881607375010666,10.036618961292353,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,trained,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,trained,predicted_performance_points,60.7977908390104,57.708525954153735,63.77237871727795,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,trained,performance_loss_pct,14.04298108918093,11.252657237213885,17.10764718605359,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,trained,raw_oracle_gap_points,8.343979554895343,6.963709159029349,9.790996539068486,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,trained,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,trained,predicted_performance_points,60.84978146801333,57.857874924298024,63.70985045375936,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,composite,performance_loss_pct,15.858538650160597,12.952906387092208,18.961010723704472,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,composite,raw_oracle_gap_points,9.455427961495737,7.964875704339892,10.970912028285024,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,composite,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,composite,predicted_performance_points,59.73833306141293,56.750005345133246,62.63013801046253,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,individual,performance_loss_pct,15.297917062412454,12.10510578907762,18.80149401260503,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,individual,raw_oracle_gap_points,9.147185465919431,7.399483729251576,11.069992203722787,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,individual,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,individual,predicted_performance_points,60.04657555698925,56.81491567830845,63.16987810839192,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,individual,performance_loss_pct,21.364510928042296,18.737918430538752,24.21053691526158,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,individual,raw_oracle_gap_points,13.86971284459603,12.358938230555381,15.475302000260994,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,individual,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,individual,predicted_performance_points,55.32404817831265,52.708859125768825,57.87133159687218,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,individual,performance_loss_pct,18.24512900319921,15.153935937559355,21.55103767093284,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,individual,raw_oracle_gap_points,11.207031592331868,9.544318252036373,12.956405444991862,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,individual,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,individual,predicted_performance_points,57.986729430576816,54.79991230952495,61.02942437337498,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_geo,individual,performance_loss_pct,16.396491240828837,13.310807100465428,19.802348225647034,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_geo,individual,raw_oracle_gap_points,10.02687528169394,8.303639491369022,11.920957892219509,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_geo,individual,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_geo,individual,predicted_performance_points,59.16688574121474,56.01860540301801,62.198301188567285,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_typ,individual,performance_loss_pct,16.721127038271334,14.069492419532326,19.642572189560777,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_typ,individual,raw_oracle_gap_points,10.147490036906085,8.78901174136076,11.582285396985894,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_typ,individual,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_typ,individual,predicted_performance_points,59.0462709860026,56.09377404754455,61.87863814224333,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_script,individual,performance_loss_pct,18.25242785516845,15.093218793474092,21.64685229981647,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_script,individual,raw_oracle_gap_points,11.027674911246256,9.394812722337802,12.762623239747965,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_script,individual,actual_best_performance_points,69.19376102290867,66.92556448713707,71.33643986265,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_script,individual,predicted_performance_points,58.16608611166243,55.06362688297694,61.17918494505473,144
xnli_mt5,xnli,mt5,f1_score,always_eng,baseline,performance_loss_pct,2.5533703094330944,1.6531566578109131,3.5224737333576557,15
xnli_mt5,xnli,mt5,f1_score,always_eng,baseline,raw_oracle_gap_points,1.846666666666667,1.2006666666666683,2.5400000000000014,15
xnli_mt5,xnli,mt5,f1_score,always_eng,baseline,actual_best_performance_points,73.348,71.58398333333334,75.14333333333335,15
xnli_mt5,xnli,mt5,f1_score,always_eng,baseline,predicted_performance_points,71.50133333333333,69.47594999999998,73.69006666666665,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,composite,performance_loss_pct,3.882065707429082,1.4335809178294714,7.637293060720422,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,composite,raw_oracle_gap_points,2.732666666666666,1.0366499999999998,5.3240833333333235,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,composite,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,composite,predicted_performance_points,69.80333333333334,66.14396666666667,72.85938333333334,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,trained,performance_loss_pct,3.543915357245243,0.7788802727313643,8.41339495318763,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,trained,raw_oracle_gap_points,2.6439999999999997,0.5713333333333327,6.296,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,trained,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,trained,predicted_performance_points,69.892,66.15929999999999,72.68866666666666,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,trained,performance_loss_pct,10.840300609022986,3.980662463948336,19.244970909336466,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,trained,raw_oracle_gap_points,7.718666666666665,2.895316666666664,13.639399999999991,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,trained,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,trained,predicted_performance_points,64.81733333333332,58.23600000000001,70.32339999999999,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,composite,performance_loss_pct,3.922071041473622,1.4822784989456301,7.672971165179774,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,composite,raw_oracle_gap_points,2.762666666666666,1.0766666666666673,5.352699999999994,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,composite,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,composite,predicted_performance_points,69.77333333333333,66.12263333333334,72.81268333333334,15
xnli_mt5,xnli,mt5,f1_score,single_distals_asjp,individual,performance_loss_pct,11.109287833142275,3.461906857521842,20.266419565980584,15
xnli_mt5,xnli,mt5,f1_score,single_distals_asjp,individual,raw_oracle_gap_points,7.849999999999996,2.4579833333333307,14.288116666666651,15
xnli_mt5,xnli,mt5,f1_score,single_distals_asjp,individual,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,single_distals_asjp,individual,predicted_performance_points,64.686,57.41600000000001,71.05403333333335,15
xnli_mt5,xnli,mt5,f1_score,single_distals_wiki_size,individual,performance_loss_pct,4.8129912988716885,1.2449117974338726,11.32411130342076,15
xnli_mt5,xnli,mt5,f1_score,single_distals_wiki_size,individual,raw_oracle_gap_points,3.559333333333331,0.9013333333333324,8.436733333333326,15
xnli_mt5,xnli,mt5,f1_score,single_distals_wiki_size,individual,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,single_distals_wiki_size,individual,predicted_performance_points,68.97666666666667,63.83461666666667,72.60875,15
xnli_mt5,xnli,mt5,f1_score,single_new_gen,individual,performance_loss_pct,3.238991634891775,1.1206779774940365,6.904544876595434,15
xnli_mt5,xnli,mt5,f1_score,single_new_gen,individual,raw_oracle_gap_points,2.2853333333333326,0.8173333333333315,4.820683333333332,15
xnli_mt5,xnli,mt5,f1_score,single_new_gen,individual,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,single_new_gen,individual,predicted_performance_points,70.25066666666666,66.68929999999999,73.11341666666665,15
xnli_mt5,xnli,mt5,f1_score,single_new_geo,individual,performance_loss_pct,3.6605093506861945,1.2573482377549206,7.45890140186929,15
xnli_mt5,xnli,mt5,f1_score,single_new_geo,individual,raw_oracle_gap_points,2.578666666666666,0.9113333333333337,5.203999999999997,15
xnli_mt5,xnli,mt5,f1_score,single_new_geo,individual,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,single_new_geo,individual,predicted_performance_points,69.95733333333332,66.33530000000002,72.98268333333336,15
xnli_mt5,xnli,mt5,f1_score,single_new_typ,individual,performance_loss_pct,6.032574851812551,0.9816610025645528,13.758310088452827,15
xnli_mt5,xnli,mt5,f1_score,single_new_typ,individual,raw_oracle_gap_points,4.278666666666665,0.7126666666666643,9.797333333333333,15
xnli_mt5,xnli,mt5,f1_score,single_new_typ,individual,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,single_new_typ,individual,predicted_performance_points,68.25733333333334,62.34558333333334,72.79871666666666,15
xnli_mt5,xnli,mt5,f1_score,single_script,individual,performance_loss_pct,9.317975860264248,4.490590261510375,16.225794202841186,15
xnli_mt5,xnli,mt5,f1_score,single_script,individual,raw_oracle_gap_points,6.732666666666665,3.3066333333333335,11.638683333333333,15
xnli_mt5,xnli,mt5,f1_score,single_script,individual,actual_best_performance_points,72.536,70.81733333333334,74.33666666666664,15
xnli_mt5,xnli,mt5,f1_score,single_script,individual,predicted_performance_points,65.80333333333334,60.52463333333334,69.68069999999999,15
xnli_xlm-r,xnli,xlm-r,f1_score,always_eng,baseline,performance_loss_pct,4.035797518971634,2.9307233912222017,5.146325993664795,15
xnli_xlm-r,xnli,xlm-r,f1_score,always_eng,baseline,raw_oracle_gap_points,3.0462967563903884,2.242963662736311,3.8367451599051274,15
xnli_xlm-r,xnli,xlm-r,f1_score,always_eng,baseline,actual_best_performance_points,77.10061251079782,75.15657420003372,79.01800404741893,15
xnli_xlm-r,xnli,xlm-r,f1_score,always_eng,baseline,predicted_performance_points,74.05431575440744,71.49250235086349,76.6405147213754,15
xnli_xlm-r,xnli,xlm-r,f1_score,composite_equal,composite,performance_loss_pct,1.3312897363696614,0.5237134821780959,2.371015818111836,15
xnli_xlm-r,xnli,xlm-r,f1_score,composite_equal,composite,raw_oracle_gap_points,0.9796223927855507,0.39303965215927805,1.7372123767295387,15
xnli_xlm-r,xnli,xlm-r,f1_score,composite_equal,composite,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,composite_equal,composite,predicted_performance_points,75.2665298372975,72.7986426791704,77.63484266120973,15
xnli_xlm-r,xnli,xlm-r,f1_score,lightgbm_lambdarank,trained,performance_loss_pct,1.390718629851854,0.6395207289650048,2.403370402207645,15
xnli_xlm-r,xnli,xlm-r,f1_score,lightgbm_lambdarank,trained,raw_oracle_gap_points,1.029435426399677,0.48565067124090944,1.7670586584811798,15
xnli_xlm-r,xnli,xlm-r,f1_score,lightgbm_lambdarank,trained,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,lightgbm_lambdarank,trained,predicted_performance_points,75.21671680368338,72.77805471860948,77.55262663167109,15
xnli_xlm-r,xnli,xlm-r,f1_score,mlp_listnet,trained,performance_loss_pct,1.8655262292655486,0.8401851825047187,3.118950037311092,15
xnli_xlm-r,xnli,xlm-r,f1_score,mlp_listnet,trained,raw_oracle_gap_points,1.3876565786511013,0.6281439866093228,2.3206752047664043,15
xnli_xlm-r,xnli,xlm-r,f1_score,mlp_listnet,trained,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,mlp_listnet,trained,predicted_performance_points,74.85849565143197,72.3601267181093,77.32544766080173,15
xnli_xlm-r,xnli,xlm-r,f1_score,rrf_equal,composite,performance_loss_pct,1.412664027230946,0.6203534432067169,2.4372049094369874,15
xnli_xlm-r,xnli,xlm-r,f1_score,rrf_equal,composite,raw_oracle_gap_points,1.044593078458873,0.4688301819054722,1.7890101605348876,15
xnli_xlm-r,xnli,xlm-r,f1_score,rrf_equal,composite,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,rrf_equal,composite,predicted_performance_points,75.20155915162418,72.75748694840402,77.5453694977217,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_asjp,individual,performance_loss_pct,2.7799556763561584,1.2637533087614368,4.4760890781312135,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_asjp,individual,raw_oracle_gap_points,2.0775603460186978,0.9525360110998726,3.3402499471956744,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_asjp,individual,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_asjp,individual,predicted_performance_points,74.16859188406438,71.52108025393247,76.84971143709839,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_wiki_size,individual,performance_loss_pct,1.5269062411162793,0.6826113437165383,2.8327133669116167,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_wiki_size,individual,raw_oracle_gap_points,1.1711524640743067,0.521035397605801,2.184406807109399,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_wiki_size,individual,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_distals_wiki_size,individual,predicted_performance_points,75.07499976600874,72.93582360247484,77.2139964334137,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_gen,individual,performance_loss_pct,2.4828744250739407,1.4932767894247736,3.5329019390909413,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_gen,individual,raw_oracle_gap_points,1.8477616002599926,1.1231673245930736,2.613934663018658,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_gen,individual,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_gen,individual,predicted_performance_points,74.39839062982307,71.88738785685162,76.89492901443931,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_geo,individual,performance_loss_pct,1.4542005432972152,0.7190487383135818,2.4490381694199894,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_geo,individual,raw_oracle_gap_points,1.0777174700409817,0.544371624121162,1.802042953264704,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_geo,individual,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_geo,individual,predicted_performance_points,75.1684347600421,72.72625434345098,77.49240663826087,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_typ,individual,performance_loss_pct,1.8908136196434313,0.8798038983156962,3.1445841600662807,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_typ,individual,raw_oracle_gap_points,1.4036862862190589,0.6596998934400562,2.3329246788304934,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_typ,individual,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_new_typ,individual,predicted_performance_points,74.84246594386401,72.30786424788909,77.2778918428103,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_script,individual,performance_loss_pct,2.862935383787424,2.0528476790756613,3.8739410073657807,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_script,individual,raw_oracle_gap_points,2.1757653634375553,1.5657989755632038,2.9259553097470237,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_script,individual,actual_best_performance_points,76.24615223008306,74.16155768044358,78.24444559920151,15
xnli_xlm-r,xnli,xlm-r,f1_score,single_script,individual,predicted_performance_points,74.07038686664553,71.87663294897041,76.21130540401083,15
xquad_mt5,xquad,mt5,f1_score,always_eng,baseline,performance_loss_pct,22.20952298454736,14.39189097260369,30.713941458959596,12
xquad_mt5,xquad,mt5,f1_score,always_eng,baseline,raw_oracle_gap_points,6.962001086649495,4.452060873103922,9.640030165123388,12
xquad_mt5,xquad,mt5,f1_score,always_eng,baseline,actual_best_performance_points,31.16102917009135,28.37734370693865,34.111557397488426,12
xquad_mt5,xquad,mt5,f1_score,always_eng,baseline,predicted_performance_points,24.19902808344185,20.904387999427417,27.16054413503806,12
xquad_mt5,xquad,mt5,f1_score,composite_equal,composite,performance_loss_pct,40.891722136922645,27.306298011332238,55.28225766785564,12
