dataset,task,model,model_name,metric,metric_name,method,method_type,outcome,outcome_name,mean,ci_lower,ci_upper,n_units
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),14.981942090887712,10.43478446003605,20.432403927478436,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,9.20263563785954,6.585898749202944,12.561582402127772,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),22.56005951523741,17.970915120023562,27.835404460101724,56
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,14.137666123720448,11.45774794482086,17.235699878316268,56
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),7.893678335211251,1.337016061833052,16.615624714206458,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,5.5749999999999975,0.9859999999999991,11.705999999999994,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),4.6844771691387805,1.3598585879422411,10.009721582600916,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,3.3069999999999977,0.9999749999999986,6.979024999999995,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),4.337680511757165,1.2437512179012238,9.619805353573808,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,3.057999999999997,0.9139999999999994,6.701999999999996,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),4.089802978253418,1.015785096983751,9.413522072538399,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,2.8809999999999967,0.7499999999999973,6.557999999999995,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),3.8604047705896547,0.558764132910047,9.3198240504416,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,2.7229999999999976,0.4099749999999971,6.507999999999997,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),4.184571298650988,0.8459843889858546,9.620456346184522,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,2.940999999999997,0.6279999999999974,6.698999999999996,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),5.444466020098207,1.9730790857393499,10.69767679253215,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,3.889999999999996,1.4329999999999965,7.525024999999994,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),3.6653900990454993,0.6794919055312689,9.009261982863501,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,2.578999999999999,0.5030000000000001,6.269999999999998,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),7.114210293508087,3.525892745995778,12.12809311079323,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,5.1839999999999975,2.6319749999999966,8.633099999999988,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),3.794241270236391,0.8101083301382801,9.137779127714355,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,2.6729999999999974,0.5979999999999974,6.369024999999995,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),2.045289441402398,1.3722035404817265,2.7513354651811013,10
xnli_mt5,xnli,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,1.4699999999999958,0.9989749999999955,1.960999999999996,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),2.524376645731073,1.0329015973059261,4.287297768370866,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,1.883411098203085,0.7828062946921321,3.1761068282653233,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),1.389346615213986,0.40800930309387967,2.832299481438703,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,1.0270796082254638,0.31267830015065057,2.0746702893406375,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),1.368995044023783,0.379506439345763,2.8160604962286913,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,1.011518390925272,0.29344476035049477,2.0646212683385348,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),2.254321465790016,1.1352454648243673,3.6267822721423864,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,1.6824529625639517,0.8643210830202088,2.6779733844358016,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),1.5995254233593013,0.6636293938332308,2.984105999880525,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,1.1915558787061675,0.5089960934653858,2.1988440871269184,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),1.334787262430246,0.344149699568979,2.795850726306511,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,0.9806286695078767,0.2605828050535208,2.0460640216943147,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),1.29928659261257,0.32001385601780796,2.759256648705295,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,0.9574787557145292,0.24827068381493955,2.018411237914287,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),1.5611576919078982,0.5616092060743407,2.9740662028553726,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,1.1632919938691888,0.427991045710765,2.19401206268984,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),2.3441956965923305,1.511290098421454,3.5548082201813966,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,1.7828472301630516,1.1573241164481578,2.6609109857648883,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),1.338837293691191,0.4079144065092068,2.7610223188260807,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,0.9929639004574685,0.31468275080570485,2.025801633242627,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),0.547820404806142,0.23619875536124302,0.9088863197119921,10
xnli_xlm-r,xnli,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,0.42314144505437357,0.18381800907159507,0.6920058777208329,10
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),42.853275677239544,19.728698459692655,67.59862902654343,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,13.200124772545527,5.555755270345326,22.05658669014357,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),31.13546574324484,15.31888513544044,51.09956061973394,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,10.108506809124401,4.371627855301188,18.48629168206386,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),40.25132327718424,20.11193865305925,62.861585240029086,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,12.739837865449458,5.945407857007456,21.428338972619798,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),21.105373945323876,4.556062558434781,43.751584639979356,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,7.255700993617968,1.2641307500836285,16.3857710846342,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),36.36362948313161,17.61048521617287,57.8490626080623,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,10.558712313611908,5.3559801814214705,16.40155724831824,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),16.532424892021343,6.677514155791684,27.39271451000881,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,4.86055973671824,2.0679245408227933,7.819469606979599,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),15.787092113227427,6.722783074927531,25.945898043345625,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,4.492555981015979,1.85405892761081,7.338014608891592,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),43.832590570754924,19.191407857330617,70.66044845771579,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,13.57630414042873,5.437850906521611,22.900237403711913,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),26.899218917322983,17.71608729941157,34.70586941580449,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,8.012467375899238,5.332673191276451,10.246715520618611,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),46.41904787243012,23.261492082522555,70.71949276264529,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,12.500264339170258,6.4316173539921415,18.899326707342375,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),44.57718546533159,21.11738575994833,69.94823192381166,9
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,12.267933020054844,6.190053172276948,18.688850565980513,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,performance_loss_pct,PL (%),13.120196230060628,5.747550791807125,21.383408206381915,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Individual,raw_oracle_gap_points,Raw gap,2.231587271714126,1.0182769748280949,3.556783957235647,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,performance_loss_pct,PL (%),14.149931196522745,8.301078027026458,19.52968295864558,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite,raw_oracle_gap_points,Raw gap,2.412442582551797,1.404772366825095,3.34347015549727,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,performance_loss_pct,PL (%),11.133386982880914,5.5760660767524195,16.350466560764296,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-RRF,Composite,raw_oracle_gap_points,Raw gap,1.888852171393805,0.939518849955204,2.772731587444087,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,performance_loss_pct,PL (%),8.347440819277177,4.708984450322754,11.826313241187433,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Individual,raw_oracle_gap_points,Raw gap,1.4659709576687998,0.8072820022630425,2.109565256651545,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,performance_loss_pct,PL (%),22.95188663556997,16.575264716244263,30.376733068238238,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Individual,raw_oracle_gap_points,Raw gap,4.0477980151474044,2.8368469056621946,5.569646964713009,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,performance_loss_pct,PL (%),3.7061322449221215,0.3549435119117056,7.576931368196575,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Trained,raw_oracle_gap_points,Raw gap,0.6635597222558283,0.05516725609551779,1.3810609375819585,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,performance_loss_pct,PL (%),6.976191615223851,0.28395480952936447,17.458098181484104,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Trained,raw_oracle_gap_points,Raw gap,1.3693193213247552,0.04413380487641424,3.5004778139529935,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,performance_loss_pct,PL (%),10.19705686801873,4.5948523543191095,16.290145313679417,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,NNRank,NNRank,raw_oracle_gap_points,Raw gap,1.7312797765458852,0.799474542244805,2.692277186844714,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,performance_loss_pct,PL (%),17.480291421125056,8.926736582515634,27.013413704030036,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Script,Individual,raw_oracle_gap_points,Raw gap,3.219098804447776,1.519501083273318,5.201165717902269,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,performance_loss_pct,PL (%),15.038913634336476,8.614148081184695,21.482786323319353,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Individual,raw_oracle_gap_points,Raw gap,2.683073757666145,1.5221133336004042,3.83955929878232,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,performance_loss_pct,PL (%),19.231899149606086,8.675017973223769,30.080210631466905,9
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Wikipedia size,Individual,raw_oracle_gap_points,Raw gap,3.4652962247118957,1.4583143656070954,5.536695104315454,9
